Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2007-2008,1,2007-08-17,Sporting CP,Académica,4,1,1.0
2007-2008,1,2007-08-18,Marítimo,Paços,3,1,1.0
2007-2008,1,2007-08-18,Braga,Porto,1,2,0.0
2007-2008,1,2007-08-18,Leixões,Benfica,1,1,0.5
2007-2008,1,2007-08-18,Nacional,Estrela,0,0,0.5
2007-2008,1,2007-08-19,Vitória,Vitória Setúbal,1,1,0.5
2007-2008,1,2007-08-19,União de Leiria,Boavista,0,0,0.5
2007-2008,1,2007-08-20,Naval,Belenenses,1,1,0.5
2007-2008,2,2007-08-25,Benfica,Vitória,0,0,0.5
2007-2008,2,2007-08-25,Belenenses,Braga,0,2,0.0
2007-2008,2,2007-08-26,Porto,Sporting CP,1,0,1.0
2007-2008,2,2007-08-26,Académica,União de Leiria,1,1,0.5
2007-2008,2,2007-08-26,Estrela,Naval,3,1,1.0
2007-2008,2,2007-08-26,Paços,Leixões,1,1,0.5
2007-2008,2,2007-08-26,Boavista,Marítimo,0,2,0.0
2007-2008,2,2007-08-27,Vitória Setúbal,Nacional,1,1,0.5
2007-2008,3,2007-08-31,Leixões,Vitória,2,2,0.5
2007-2008,3,2007-09-01,Paços,Boavista,1,1,0.5
2007-2008,3,2007-09-01,Braga,Estrela,2,1,1.0
2007-2008,3,2007-09-02,Naval,Vitória Setúbal,0,0,0.5
2007-2008,3,2007-09-02,Nacional,Benfica,0,3,0.0
2007-2008,3,2007-09-02,União de Leiria,Porto,0,3,0.0
2007-2008,3,2007-09-02,Sporting CP,Belenenses,1,0,1.0
2007-2008,3,2007-09-02,Marítimo,Académica,2,0,1.0
2007-2008,4,2007-09-14,Vitória Setúbal,Braga,3,1,1.0
2007-2008,4,2007-09-15,Benfica,Naval,3,0,1.0
2007-2008,4,2007-09-15,Boavista,Leixões,0,0,0.5
2007-2008,4,2007-09-15,Porto,Marítimo,1,0,1.0
2007-2008,4,2007-09-16,Estrela,Sporting CP,0,2,0.0
2007-2008,4,2007-09-16,Académica,Paços,1,0,1.0
2007-2008,4,2007-09-16,Belenenses,União de Leiria,2,1,1.0
2007-2008,4,2007-09-17,Vitória,Nacional,1,0,1.0
2007-2008,5,2007-09-21,Naval,Vitória,1,4,0.0
2007-2008,5,2007-09-23,Paços,Porto,0,2,0.0
2007-2008,5,2007-09-23,Braga,Benfica,0,0,0.5
2007-2008,5,2007-09-23,União de Leiria,Estrela,0,0,0.5
2007-2008,5,2007-09-23,Boavista,Académica,0,0,0.5
2007-2008,5,2007-09-23,Leixões,Nacional,1,1,0.5
2007-2008,5,2007-09-23,Marítimo,Belenenses,2,0,1.0
2007-2008,5,2007-09-23,Sporting CP,Vitória Setúbal,2,2,0.5
2007-2008,6,2007-09-29,Benfica,Sporting CP,0,0,0.5
2007-2008,6,2007-09-29,Porto,Boavista,2,0,1.0
2007-2008,6,2007-09-30,Estrela,Marítimo,1,1,0.5
2007-2008,6,2007-09-30,Vitória Setúbal,União de Leiria,2,0,1.0
2007-2008,6,2007-09-30,Vitória,Braga,1,0,1.0
2007-2008,6,2007-09-30,Nacional,Naval,2,0,1.0
2007-2008,6,2007-09-30,Belenenses,Paços,1,0,1.0
2007-2008,6,2007-10-01,Académica,Leixões,1,1,0.5
2007-2008,7,2007-10-06,Sporting CP,Vitória,3,0,1.0
2007-2008,7,2007-10-07,Marítimo,Vitória Setúbal,0,0,0.5
2007-2008,7,2007-10-07,União de Leiria,Benfica,1,2,0.0
2007-2008,7,2007-10-07,Académica,Porto,0,1,0.0
2007-2008,7,2007-10-07,Leixões,Naval,0,1,0.0
2007-2008,7,2007-10-08,Braga,Nacional,1,0,1.0
2007-2008,7,2007-10-08,Boavista,Belenenses,2,4,0.0
2007-2008,7,2007-10-08,Paços,Estrela,2,1,1.0
2007-2008,8,2007-10-26,Vitória,União de Leiria,2,1,1.0
2007-2008,8,2007-10-27,Vitória Setúbal,Paços,3,1,1.0
2007-2008,8,2007-10-27,Nacional,Sporting CP,0,0,0.5
2007-2008,8,2007-10-27,Belenenses,Académica,0,0,0.5
2007-2008,8,2007-10-28,Benfica,Marítimo,2,1,1.0
2007-2008,8,2007-10-28,Estrela,Boavista,0,0,0.5
2007-2008,8,2007-10-28,Naval,Braga,1,1,0.5
2007-2008,8,2007-10-28,Porto,Leixões,3,0,1.0
2007-2008,9,2007-11-02,Porto,Belenenses,1,1,0.5
