Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2009-2010,1,2009-08-14,Leixões,Belenenses,0,0,0.5
2009-2010,1,2009-08-15,Nacional,Sporting CP,1,1,0.5
2009-2010,1,2009-08-15,Braga,Académica,1,0,1.0
2009-2010,1,2009-08-16,União de Leiria,Rio Ave,1,1,0.5
2009-2010,1,2009-08-16,Benfica,Marítimo,1,1,0.5
2009-2010,1,2009-08-16,Paços,Porto,1,1,0.5
2009-2010,1,2009-08-16,Naval,Olhanense,0,0,0.5
2009-2010,1,2009-08-17,Vitória Setúbal,Vitória,0,0,0.5
2009-2010,2,2009-08-21,Olhanense,União de Leiria,0,0,0.5
2009-2010,2,2009-08-22,Académica,Paços,1,1,0.5
2009-2010,2,2009-08-22,Sporting CP,Braga,1,2,0.0
2009-2010,2,2009-08-23,Porto,Nacional,3,0,1.0
2009-2010,2,2009-08-23,Rio Ave,Vitória Setúbal,1,0,1.0
2009-2010,2,2009-08-23,Marítimo,Leixões,1,0,1.0
2009-2010,2,2009-08-23,Vitória,Benfica,0,1,0.0
2009-2010,2,2009-08-24,Belenenses,Naval,2,0,1.0
2009-2010,3,2009-08-29,Paços,Vitória,0,0,0.5
2009-2010,3,2009-08-29,Naval,Porto,1,3,0.0
2009-2010,3,2009-08-30,Académica,Sporting CP,0,2,0.0
2009-2010,3,2009-08-30,Braga,Belenenses,3,1,1.0
2009-2010,3,2009-08-30,União de Leiria,Marítimo,0,0,0.5
2009-2010,3,2009-08-30,Leixões,Rio Ave,0,0,0.5
2009-2010,3,2009-08-31,Nacional,Olhanense,1,1,0.5
2009-2010,3,2009-08-31,Benfica,Vitória Setúbal,8,1,1.0
2009-2010,4,2009-09-11,Vitória,Naval,3,0,1.0
2009-2010,4,2009-09-12,Porto,Leixões,4,1,1.0
2009-2010,4,2009-09-12,Rio Ave,Nacional,2,0,1.0
2009-2010,4,2009-09-13,Olhanense,Académica,2,1,1.0
2009-2010,4,2009-09-13,Sporting CP,Paços,1,0,1.0
2009-2010,4,2009-09-13,Belenenses,Benfica,0,4,0.0
2009-2010,4,2009-09-13,Marítimo,Braga,1,2,0.0
2009-2010,4,2009-09-13,Vitória Setúbal,União de Leiria,0,4,0.0
2009-2010,5,2009-09-18,Leixões,Vitória,3,1,1.0
2009-2010,5,2009-09-19,Braga,Porto,1,0,1.0
2009-2010,5,2009-09-19,Paços,Rio Ave,1,1,0.5
