Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2002-2003,1,2002-08-22,Vitória Setúbal,Boavista,1,1,0.5
2002-2003,1,2002-08-23,Académica,Sporting CP,0,2,0.0
2002-2003,1,2002-08-24,Santa Clara,Braga,0,0,0.5
2002-2003,1,2002-08-24,Benfica,Marítimo,3,0,1.0
2002-2003,1,2002-08-24,União de Leiria,Vitória,1,2,0.0
2002-2003,1,2002-08-25,Moreirense,Beira-Mar,1,2,0.0
2002-2003,1,2002-08-25,Porto,Belenenses,2,2,0.5
2002-2003,1,2002-08-25,Paços,Varzim,3,1,1.0
2002-2003,1,2002-08-25,Nacional,Gil Vicente,0,1,0.0
2002-2003,2,2002-08-30,Braga,Paços,1,0,1.0
2002-2003,2,2002-08-31,Belenenses,Académica,2,0,1.0
2002-2003,2,2002-08-31,Vitória,Nacional,3,2,1.0
2002-2003,2,2002-08-31,Beira-Mar,Benfica,0,2,0.0
2002-2003,2,2002-09-01,Gil Vicente,Vitória Setúbal,0,1,0.0
2002-2003,2,2002-09-01,Marítimo,União de Leiria,2,0,1.0
2002-2003,2,2002-09-01,Varzim,Moreirense,1,0,1.0
2002-2003,2,2002-09-01,Sporting CP,Santa Clara,2,1,1.0
2002-2003,2,2002-09-02,Boavista,Porto,0,1,0.0
2002-2003,3,2002-09-13,Académica,Boavista,0,1,0.0
2002-2003,3,2002-09-14,União de Leiria,Beira-Mar,1,0,1.0
2002-2003,3,2002-09-14,Moreirense,Benfica,2,3,0.0
2002-2003,3,2002-09-14,Paços,Sporting CP,4,0,1.0
2002-2003,3,2002-09-15,Santa Clara,Belenenses,3,1,1.0
2002-2003,3,2002-09-15,Porto,Gil Vicente,3,1,1.0
2002-2003,3,2002-09-15,Varzim,Braga,2,0,1.0
2002-2003,3,2002-09-15,Nacional,Marítimo,0,0,0.5
2002-2003,3,2002-09-16,Vitória Setúbal,Vitória,1,2,0.0
2002-2003,4,2002-09-21,Belenenses,Paços,1,0,1.0
2002-2003,4,2002-09-21,Benfica,União de Leiria,3,1,1.0
2002-2003,4,2002-09-22,Gil Vicente,Académica,1,1,0.5
2002-2003,4,2002-09-22,Braga,Moreirense,2,1,1.0
2002-2003,4,2002-09-22,Beira-Mar,Nacional,0,2,0.0
2002-2003,4,2002-09-22,Marítimo,Vitória Setúbal,0,5,0.0
2002-2003,4,2002-09-23,Vitória,Porto,0,2,0.0
2002-2003,4,2002-09-23,Sporting CP,Varzim,0,0,0.5
2002-2003,4,2002-09-24,Boavista,Santa Clara,1,0,1.0
2002-2003,5,2002-09-28,Nacional,Benfica,1,0,1.0
2002-2003,5,2002-09-28,Porto,Marítimo,1,0,1.0
2002-2003,5,2002-09-29,Santa Clara,Gil Vicente,4,2,1.0
2002-2003,5,2002-09-29,Braga,Sporting CP,4,2,1.0
2002-2003,5,2002-09-29,Varzim,Belenenses,0,2,0.0
2002-2003,5,2002-09-29,Vitória Setúbal,Beira-Mar,1,1,0.5
2002-2003,5,2002-09-29,Moreirense,União de Leiria,2,1,1.0
2002-2003,5,2002-09-29,Paços,Boavista,3,1,1.0
2002-2003,5,2002-09-30,Académica,Vitória,2,2,0.5
2002-2003,6,2002-10-05,União de Leiria,Nacional,1,0,1.0
2002-2003,6,2002-10-05,Belenenses,Braga,3,2,1.0
2002-2003,6,2002-10-05,Benfica,Vitória Setúbal,1,1,0.5
2002-2003,6,2002-10-06,Gil Vicente,Paços,1,1,0.5
2002-2003,6,2002-10-06,Vitória,Santa Clara,5,0,1.0
2002-2003,6,2002-10-06,Marítimo,Académica,2,1,1.0
2002-2003,6,2002-10-07,Beira-Mar,Porto,1,1,0.5
2002-2003,6,2002-10-07,Sporting CP,Moreirense,3,0,1.0
2002-2003,6,2002-10-08,Boavista,Varzim,2,1,1.0
2002-2003,7,2002-10-19,Braga,Boavista,1,0,1.0
2002-2003,7,2002-10-20,Vitória Setúbal,União de Leiria,0,0,0.5
2002-2003,7,2002-10-20,Moreirense,Nacional,2,0,1.0
2002-2003,7,2002-10-20,Sporting CP,Belenenses,2,0,1.0
2002-2003,7,2002-10-20,Académica,Beira-Mar,1,1,0.5
2002-2003,7,2002-10-20,Varzim,Gil Vicente,3,0,1.0
2002-2003,7,2002-10-20,Porto,Benfica,2,1,1.0
2002-2003,7,2002-10-21,Paços,Vitória,1,2,0.0
2002-2003,8,2002-10-25,Belenenses,Moreirense,1,0,1.0
2002-2003,8,2002-10-26,Benfica,Académica,1,1,0.5
2002-2003,8,2002-10-26,Boavista,Sporting CP,1,2,0.0
2002-2003,8,2002-10-26,União de Leiria,Porto,2,2,0.5
2002-2003,8,2002-10-27,Beira-Mar,Santa Clara,2,1,1.0
2002-2003,8,2002-10-27,Nacional,Vitória Setúbal,1,1,0.5
2002-2003,8,2002-10-27,Marítimo,Paços,2,0,1.0
2002-2003,8,2002-10-27,Vitória,Varzim,2,3,0.0
2002-2003,8,2002-10-28,Gil Vicente,Braga,3,0,1.0
2002-2003,9,2002-11-02,Braga,Vitória,2,4,0.0
2002-2003,9,2002-11-02,Sporting CP,Gil Vicente,0,3,0.0
2002-2003,9,2002-11-03,Moreirense,Vitória Setúbal,2,2,0.5
2002-2003,9,2002-11-03,Santa Clara,Benfica,1,2,0.0
2002-2003,9,2002-11-03,Académica,União de Leiria,3,2,1.0
2002-2003,9,2002-11-03,Varzim,Marítimo,4,1,1.0
2002-2003,9,2002-11-03,Paços,Beira-Mar,1,0,1.0
2002-2003,9,2002-11-04,Porto,Nacional,5,2,1.0
2002-2003,9,2002-11-04,Belenenses,Boavista,0,0,0.5
2002-2003,10,2002-11-08,Vitória,Sporting CP,1,3,0.0
2002-2003,10,2002-11-09,Vitória Setúbal,Porto,0,1,0.0
2002-2003,10,2002-11-09,Marítimo,Braga,3,0,1.0
2002-2003,10,2002-11-09,Boavista,Moreirense,0,0,0.5
2002-2003,10,2002-11-10,União de Leiria,Santa Clara,3,1,1.0
2002-2003,10,2002-11-10,Benfica,Paços,7,0,1.0
2002-2003,10,2002-11-10,Beira-Mar,Varzim,2,1,1.0
2002-2003,10,2002-11-10,Nacional,Académica,3,2,1.0
2002-2003,10,2002-11-11,Gil Vicente,Belenenses,3,1,1.0
2002-2003,11,2002-11-15,Sporting CP,Marítimo,2,0,1.0
2002-2003,11,2002-11-16,Varzim,Benfica,2,1,1.0
2002-2003,11,2002-11-17,Braga,Beira-Mar,0,0,0.5
2002-2003,11,2002-11-17,Paços,União de Leiria,1,0,1.0
2002-2003,11,2002-11-17,Académica,Vitória Setúbal,1,1,0.5
2002-2003,11,2002-11-17,Belenenses,Vitória,1,0,1.0
2002-2003,11,2002-11-17,Santa Clara,Nacional,2,3,0.0
2002-2003,11,2002-11-18,Moreirense,Porto,0,1,0.0
2002-2003,11,2002-11-18,Boavista,Gil Vicente,0,1,0.0
2002-2003,12,2002-11-30,Beira-Mar,Sporting CP,1,3,0.0
2002-2003,12,2002-11-30,Vitória Setúbal,Santa Clara,0,0,0.5
2002-2003,12,2002-11-30,Gil Vicente,Moreirense,2,1,1.0
2002-2003,12,2002-11-30,Benfica,Braga,3,0,1.0
2002-2003,12,2002-12-01,Nacional,Paços,4,0,1.0
2002-2003,12,2002-12-01,União de Leiria,Varzim,3,1,1.0
2002-2003,12,2002-12-01,Marítimo,Belenenses,2,1,1.0
2002-2003,12,2002-12-02,Vitória,Boavista,3,1,1.0
2002-2003,12,2002-12-02,Porto,Académica,4,1,1.0
2002-2003,7,2002-12-04,Santa Clara,Marítimo,2,1,1.0
2002-2003,16,2002-12-04,Benfica,Gil Vicente,3,1,1.0
2002-2003,13,2002-12-06,Belenenses,Beira-Mar,3,2,1.0
2002-2003,13,2002-12-07,Sporting CP,Benfica,0,2,0.0
2002-2003,13,2002-12-08,Paços,Vitória Setúbal,1,2,0.0
2002-2003,13,2002-12-08,Boavista,Marítimo,3,0,1.0
2002-2003,13,2002-12-08,Varzim,Nacional,1,0,1.0
2002-2003,13,2002-12-08,Moreirense,Académica,1,0,1.0
2002-2003,13,2002-12-08,Santa Clara,Porto,1,3,0.0
2002-2003,13,2002-12-08,Braga,União de Leiria,1,1,0.5
2002-2003,13,2002-12-09,Gil Vicente,Vitória,0,2,0.0
2002-2003,14,2002-12-13,Vitória Setúbal,Varzim,2,4,0.0
2002-2003,14,2002-12-14,Vitória,Moreirense,1,1,0.5
2002-2003,14,2002-12-14,Académica,Santa Clara,3,2,1.0
2002-2003,14,2002-12-14,Benfica,Belenenses,1,0,1.0
2002-2003,14,2002-12-14,União de Leiria,Sporting CP,3,2,1.0
2002-2003,14,2002-12-15,Nacional,Braga,0,0,0.5
2002-2003,14,2002-12-15,Marítimo,Gil Vicente,3,1,1.0
2002-2003,14,2002-12-16,Porto,Paços,2,1,1.0
2002-2003,14,2002-12-16,Beira-Mar,Boavista,3,3,0.5
2002-2003,15,2002-12-21,Belenenses,União de Leiria,1,3,0.0
2002-2003,15,2002-12-21,Boavista,Benfica,0,0,0.5
2002-2003,15,2002-12-22,Braga,Vitória Setúbal,1,0,1.0
2002-2003,15,2002-12-22,Sporting CP,Nacional,2,0,1.0
2002-2003,15,2002-12-22,Paços,Académica,0,0,0.5
2002-2003,15,2002-12-22,Moreirense,Santa Clara,2,2,0.5
2002-2003,15,2002-12-22,Gil Vicente,Beira-Mar,3,1,1.0
2002-2003,15,2002-12-22,Varzim,Porto,0,2,0.0
2002-2003,15,2002-12-23,Vitória,Marítimo,2,0,1.0
2002-2003,16,2003-01-04,União de Leiria,Boavista,1,0,1.0
2002-2003,16,2003-01-04,Vitória Setúbal,Sporting CP,1,2,0.0
2002-2003,16,2003-01-04,Beira-Mar,Vitória,1,1,0.5
2002-2003,16,2003-01-05,Académica,Varzim,2,1,1.0
2002-2003,16,2003-01-05,Moreirense,Marítimo,2,2,0.5
2002-2003,16,2003-01-05,Porto,Braga,3,0,1.0
2002-2003,16,2003-01-05,Santa Clara,Paços,0,0,0.5
2002-2003,16,2003-01-06,Nacional,Belenenses,1,1,0.5
