Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2010-2011,1,2010-08-13,Braga,Portimonense,3,1,1.0
2010-2011,1,2010-08-14,Marítimo,Vitória Setúbal,0,1,0.0
2010-2011,1,2010-08-14,Paços,Sporting CP,1,0,1.0
2010-2011,1,2010-08-14,Naval,Porto,0,1,0.0
2010-2011,1,2010-08-15,Benfica,Académica,1,2,0.0
2010-2011,1,2010-08-15,Rio Ave,Nacional,0,1,0.0
2010-2011,1,2010-08-15,Beira-Mar,União de Leiria,0,0,0.5
2010-2011,1,2010-08-16,Olhanense,Vitória,0,0,0.5
2010-2011,2,2010-08-20,Académica,Olhanense,1,1,0.5
2010-2011,2,2010-08-21,Nacional,Benfica,2,1,1.0
2010-2011,2,2010-08-21,Vitória Setúbal,Braga,0,0,0.5
2010-2011,2,2010-08-22,União de Leiria,Paços,0,0,0.5
2010-2011,2,2010-08-22,Sporting CP,Marítimo,1,0,1.0
2010-2011,2,2010-08-22,Porto,Beira-Mar,3,0,1.0
2010-2011,2,2010-08-22,Portimonense,Naval,0,1,0.0
2010-2011,2,2010-08-23,Vitória,Rio Ave,0,0,0.5
2010-2011,3,2010-08-28,Nacional,Vitória,1,3,0.0
2010-2011,3,2010-08-28,Benfica,Vitória Setúbal,3,0,1.0
2010-2011,3,2010-08-29,Beira-Mar,Académica,2,1,1.0
2010-2011,3,2010-08-29,Braga,Marítimo,1,0,1.0
2010-2011,3,2010-08-29,Rio Ave,Porto,0,2,0.0
2010-2011,3,2010-08-29,Paços,Portimonense,2,2,0.5
2010-2011,3,2010-08-29,Olhanense,União de Leiria,1,0,1.0
2010-2011,3,2010-08-30,Naval,Sporting CP,1,3,0.0
2010-2011,4,2010-09-10,Vitória,Benfica,2,1,1.0
2010-2011,4,2010-09-11,Sporting CP,Olhanense,0,0,0.5
2010-2011,4,2010-09-11,Porto,Braga,3,2,1.0
2010-2011,4,2010-09-12,Académica,Naval,3,0,1.0
2010-2011,4,2010-09-12,Marítimo,Paços,1,1,0.5
2010-2011,4,2010-09-12,Portimonense,Rio Ave,3,1,1.0
2010-2011,4,2010-09-12,União de Leiria,Nacional,2,1,1.0
2010-2011,4,2010-09-13,Vitória Setúbal,Beira-Mar,0,0,0.5
