Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,1,2017-08-06,Aves,Sporting CP,0,2,0.0
2017-2018,1,2017-08-06,Vitória Setúbal,Moreirense,1,1,0.5
2017-2018,1,2017-08-07,Portimonense,Boavista,2,1,1.0
2017-2018,1,2017-08-07,Feirense,Tondela,1,1,0.5
2017-2018,1,2017-08-07,Rio Ave,Belenenses,1,0,1.0
2017-2018,1,2017-08-08,Marítimo,Paços,1,0,1.0
2017-2018,1,2017-08-09,Porto,Estoril,4,0,1.0
2017-2018,1,2017-08-09,Benfica,Braga,3,1,1.0
2017-2018,1,2017-08-10,Vitória,Chaves,3,2,1.0
2017-2018,2,2017-08-11,Sporting CP,Vitória Setúbal,1,0,1.0
2017-2018,2,2017-08-12,Moreirense,Feirense,0,0,0.5
2017-2018,2,2017-08-12,Belenenses,Marítimo,1,0,1.0
2017-2018,2,2017-08-12,Boavista,Rio Ave,1,2,0.0
2017-2018,2,2017-08-13,Paços,Aves,2,2,0.5
2017-2018,2,2017-08-13,Braga,Portimonense,2,1,1.0
2017-2018,2,2017-08-13,Tondela,Porto,0,1,0.0
2017-2018,2,2017-08-14,Estoril,Vitória,3,0,1.0
2017-2018,2,2017-08-14,Chaves,Benfica,0,1,0.0
2017-2018,3,2017-08-18,Rio Ave,Portimonense,2,0,1.0
2017-2018,3,2017-08-19,Tondela,Estoril,2,3,0.0
2017-2018,3,2017-08-19,Vitória,Sporting CP,0,5,0.0
2017-2018,3,2017-08-19,Benfica,Belenenses,5,0,1.0
2017-2018,3,2017-08-20,Vitória Setúbal,Chaves,1,1,0.5
2017-2018,3,2017-08-20,Porto,Moreirense,3,0,1.0
2017-2018,3,2017-08-20,Aves,Braga,0,2,0.0
2017-2018,3,2017-08-20,Marítimo,Boavista,1,0,1.0
2017-2018,3,2017-08-21,Feirense,Paços,2,1,1.0
2017-2018,4,2017-08-25,Belenenses,Vitória Setúbal,1,1,0.5
2017-2018,4,2017-08-26,Moreirense,Tondela,0,3,0.0
2017-2018,4,2017-08-26,Paços,Vitória,0,0,0.5
2017-2018,4,2017-08-26,Chaves,Feirense,0,2,0.0
2017-2018,4,2017-08-26,Rio Ave,Benfica,1,1,0.5
2017-2018,4,2017-08-27,Boavista,Aves,1,0,1.0
2017-2018,4,2017-08-27,Sporting CP,Estoril,2,1,1.0
2017-2018,4,2017-08-27,Braga,Porto,0,1,0.0
2017-2018,4,2017-08-28,Portimonense,Marítimo,1,2,0.0
2017-2018,5,2017-09-08,Feirense,Sporting CP,2,3,0.0
2017-2018,5,2017-09-08,Benfica,Portimonense,2,1,1.0
2017-2018,5,2017-09-09,Tondela,Paços,2,2,0.5
2017-2018,5,2017-09-09,Marítimo,Rio Ave,1,0,1.0
2017-2018,5,2017-09-09,Porto,Chaves,3,0,1.0
2017-2018,5,2017-09-10,Vitória Setúbal,Braga,2,0,1.0
2017-2018,5,2017-09-10,Vitória,Boavista,1,0,1.0
2017-2018,5,2017-09-10,Estoril,Moreirense,0,2,0.0
2017-2018,5,2017-09-11,Aves,Belenenses,2,1,1.0
2017-2018,6,2017-09-15,Paços,Vitória Setúbal,1,0,1.0
2017-2018,6,2017-09-16,Marítimo,Aves,2,1,1.0
2017-2018,6,2017-09-16,Boavista,Benfica,2,1,1.0
2017-2018,6,2017-09-16,Sporting CP,Tondela,2,0,1.0
2017-2018,6,2017-09-17,Belenenses,Estoril,2,1,1.0
2017-2018,6,2017-09-17,Rio Ave,Porto,1,2,0.0
2017-2018,6,2017-09-17,Braga,Vitória,2,1,1.0
2017-2018,6,2017-09-18,Portimonense,Feirense,2,1,1.0
2017-2018,6,2017-09-18,Chaves,Moreirense,3,0,1.0
2017-2018,7,2017-09-22,Porto,Portimonense,5,2,1.0
2017-2018,7,2017-09-23,Estoril,Chaves,0,2,0.0
2017-2018,7,2017-09-23,Moreirense,Sporting CP,1,1,0.5
2017-2018,7,2017-09-23,Benfica,Paços,2,0,1.0
2017-2018,7,2017-09-24,Vitória,Marítimo,2,1,1.0
2017-2018,7,2017-09-24,Feirense,Belenenses,1,4,0.0
2017-2018,7,2017-09-24,Tondela,Braga,1,2,0.0
2017-2018,7,2017-09-24,Aves,Rio Ave,0,0,0.5
2017-2018,7,2017-09-25,Vitória Setúbal,Boavista,1,1,0.5
2017-2018,8,2017-09-29,Chaves,Tondela,1,1,0.5
2017-2018,8,2017-09-30,Paços,Moreirense,3,2,1.0
2017-2018,8,2017-09-30,Portimonense,Aves,2,2,0.5
2017-2018,8,2017-09-30,Boavista,Feirense,1,0,1.0
2017-2018,8,2017-09-30,Rio Ave,Vitória Setúbal,2,1,1.0
2017-2018,8,2017-10-01,Braga,Estoril,6,0,1.0
2017-2018,8,2017-10-01,Sporting CP,Porto,0,0,0.5
2017-2018,8,2017-10-01,Marítimo,Benfica,1,1,0.5
2017-2018,8,2017-10-01,Belenenses,Vitória,1,0,1.0
2017-2018,9,2017-10-20,Estoril,Boavista,0,3,0.0
2017-2018,9,2017-10-21,Feirense,Rio Ave,1,0,1.0
2017-2018,9,2017-10-21,Vitória Setúbal,Marítimo,3,1,1.0
2017-2018,9,2017-10-21,Porto,Paços,6,1,1.0
2017-2018,9,2017-10-22,Tondela,Belenenses,2,0,1.0
2017-2018,9,2017-10-22,Aves,Benfica,1,3,0.0
2017-2018,9,2017-10-22,Sporting CP,Chaves,5,1,1.0
2017-2018,9,2017-10-23,Moreirense,Braga,0,1,0.0
2017-2018,9,2017-10-23,Vitória,Portimonense,3,3,0.5
2017-2018,10,2017-10-27,Benfica,Feirense,1,0,1.0
2017-2018,10,2017-10-27,Rio Ave,Sporting CP,0,1,0.0
2017-2018,10,2017-10-28,Marítimo,Tondela,2,0,1.0
2017-2018,10,2017-10-28,Belenenses,Moreirense,3,0,1.0
2017-2018,10,2017-10-28,Boavista,Porto,0,3,0.0
2017-2018,10,2017-10-29,Braga,Chaves,1,0,1.0
2017-2018,10,2017-10-29,Paços,Estoril,1,0,1.0
2017-2018,10,2017-10-29,Aves,Vitória,1,3,0.0
2017-2018,10,2017-10-30,Portimonense,Vitória Setúbal,5,2,1.0
