Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-08-14,Tondela,Sporting CP,1,2,0.0
2015-2016,1,2015-08-15,Belenenses,Rio Ave,3,3,0.5
2015-2016,1,2015-08-15,Porto,Vitória,3,0,1.0
2015-2016,1,2015-08-16,Vitória Setúbal,Boavista,2,2,0.5
2015-2016,1,2015-08-16,União,Marítimo,2,1,1.0
2015-2016,1,2015-08-16,Moreirense,Arouca,0,2,0.0
2015-2016,1,2015-08-16,Braga,Nacional,2,1,1.0
2015-2016,1,2015-08-16,Benfica,Estoril,4,0,1.0
2015-2016,1,2015-08-17,Paços,Académica,1,0,1.0
2015-2016,2,2015-08-21,Rio Ave,Braga,1,0,1.0
2015-2016,2,2015-08-22,Sporting CP,Paços,1,1,0.5
2015-2016,2,2015-08-22,Marítimo,Porto,1,1,0.5
2015-2016,2,2015-08-23,Vitória,Belenenses,1,1,0.5
2015-2016,2,2015-08-23,Estoril,Moreirense,2,0,1.0
2015-2016,2,2015-08-23,Boavista,Tondela,1,0,1.0
2015-2016,2,2015-08-23,Nacional,União,1,0,1.0
2015-2016,2,2015-08-23,Arouca,Benfica,1,0,1.0
2015-2016,2,2015-08-24,Académica,Vitória Setúbal,0,4,0.0
2015-2016,3,2015-08-29,Vitória Setúbal,Rio Ave,2,2,0.5
2015-2016,3,2015-08-29,Porto,Estoril,2,0,1.0
2015-2016,3,2015-08-29,Benfica,Moreirense,3,2,1.0
2015-2016,3,2015-08-30,Tondela,Nacional,1,0,1.0
2015-2016,3,2015-08-30,Braga,Boavista,4,0,1.0
2015-2016,3,2015-08-30,Paços,Arouca,1,1,0.5
2015-2016,3,2015-08-30,Académica,Sporting CP,1,3,0.0
2015-2016,3,2015-08-31,Belenenses,Marítimo,1,1,0.5
2015-2016,3,2015-08-31,União,Vitória,0,0,0.5
2015-2016,4,2015-09-11,Benfica,Belenenses,6,0,1.0
2015-2016,4,2015-09-12,Estoril,Braga,1,0,1.0
2015-2016,4,2015-09-12,Arouca,Porto,1,3,0.0
2015-2016,4,2015-09-13,Marítimo,Vitória Setúbal,5,2,1.0
2015-2016,4,2015-09-13,Moreirense,União,0,0,0.5
2015-2016,4,2015-09-13,Nacional,Académica,2,0,1.0
2015-2016,4,2015-09-13,Vitória,Tondela,1,0,1.0
2015-2016,4,2015-09-13,Rio Ave,Sporting CP,1,2,0.0
2015-2016,4,2015-09-14,Boavista,Paços,0,1,0.0
2015-2016,5,2015-09-18,Vitória Setúbal,Vitória,2,2,0.5
2015-2016,5,2015-09-19,Tondela,Estoril,0,1,0.0
2015-2016,5,2015-09-19,Paços,Rio Ave,0,3,0.0
2015-2016,5,2015-09-20,União,Arouca,0,0,0.5
2015-2016,5,2015-09-20,Académica,Boavista,0,2,0.0
2015-2016,5,2015-09-20,Porto,Benfica,1,0,1.0
2015-2016,5,2015-09-21,Belenenses,Moreirense,2,0,1.0
2015-2016,5,2015-09-21,Braga,Marítimo,5,1,1.0
2015-2016,5,2015-09-21,Sporting CP,Nacional,1,0,1.0
2015-2016,6,2015-09-25,Moreirense,Porto,2,2,0.5
2015-2016,6,2015-09-26,Benfica,Paços,3,0,1.0
2015-2016,6,2015-09-26,Boavista,Sporting CP,0,0,0.5
2015-2016,6,2015-09-27,Nacional,Vitória Setúbal,1,1,0.5
2015-2016,6,2015-09-27,Marítimo,Tondela,1,0,1.0
2015-2016,6,2015-09-27,Arouca,Belenenses,2,2,0.5
2015-2016,6,2015-09-27,Estoril,União,2,1,1.0
2015-2016,6,2015-09-27,Vitória,Braga,0,1,0.0
2015-2016,6,2015-09-28,Rio Ave,Académica,1,0,1.0
2015-2016,7,2015-10-02,Vitória Setúbal,Estoril,1,0,1.0
2015-2016,7,2015-10-03,Tondela,Moreirense,1,1,0.5
2015-2016,7,2015-10-03,Paços,Nacional,3,1,1.0
2015-2016,7,2015-10-03,Académica,Marítimo,1,0,1.0
2015-2016,7,2015-10-03,Rio Ave,Boavista,1,0,1.0
2015-2016,7,2015-10-04,Braga,Arouca,0,0,0.5
2015-2016,7,2015-10-04,Porto,Belenenses,4,0,1.0
2015-2016,7,2015-10-04,Sporting CP,Vitória,5,1,1.0
2015-2016,8,2015-10-23,Nacional,Boavista,0,0,0.5
2015-2016,8,2015-10-24,Marítimo,Paços,0,2,0.0
2015-2016,8,2015-10-24,Estoril,Rio Ave,2,2,0.5
2015-2016,8,2015-10-24,Vitória,Académica,1,1,0.5
2015-2016,8,2015-10-25,Moreirense,Vitória Setúbal,0,2,0.0
2015-2016,8,2015-10-25,Arouca,Tondela,1,1,0.5
2015-2016,8,2015-10-25,Benfica,Sporting CP,0,3,0.0
2015-2016,8,2015-10-25,Porto,Braga,0,0,0.5
2015-2016,8,2015-10-26,Belenenses,União,1,0,1.0
2015-2016,9,2015-10-30,Tondela,Benfica,0,4,0.0
2015-2016,9,2015-10-31,Braga,Belenenses,4,0,1.0
2015-2016,9,2015-10-31,Sporting CP,Estoril,1,0,1.0
2015-2016,9,2015-11-01,Vitória Setúbal,Arouca,0,0,0.5
2015-2016,9,2015-11-01,Rio Ave,Nacional,1,0,1.0
2015-2016,9,2015-11-01,Académica,Moreirense,1,1,0.5
2015-2016,9,2015-11-01,Boavista,Marítimo,0,1,0.0
2015-2016,9,2015-11-02,Paços,Vitória,0,1,0.0
2015-2016,10,2015-11-06,Estoril,Académica,1,1,0.5
2015-2016,10,2015-11-07,Vitória,Nacional,0,1,0.0
2015-2016,10,2015-11-08,Benfica,Boavista,2,0,1.0
2015-2016,10,2015-11-08,Moreirense,Paços,2,0,1.0
2015-2016,10,2015-11-08,Marítimo,Rio Ave,3,2,1.0
2015-2016,10,2015-11-08,Porto,Vitória Setúbal,2,0,1.0
2015-2016,10,2015-11-08,Arouca,Sporting CP,0,1,0.0
2015-2016,10,2015-11-09,Belenenses,Tondela,2,1,1.0
2015-2016,10,2015-11-09,União,Braga,0,1,0.0
2015-2016,11,2015-11-27,Nacional,Marítimo,3,1,1.0
2015-2016,11,2015-11-28,Vitória Setúbal,União,2,2,0.5
2015-2016,11,2015-11-28,Boavista,Vitória,1,2,0.0
2015-2016,11,2015-11-28,Tondela,Porto,0,1,0.0
2015-2016,11,2015-11-29,Académica,Arouca,1,1,0.5
2015-2016,11,2015-11-29,Rio Ave,Moreirense,0,1,0.0
2015-2016,11,2015-11-29,Paços,Estoril,2,0,1.0
2015-2016,11,2015-11-30,Sporting CP,Belenenses,1,0,1.0
2015-2016,11,2015-11-30,Braga,Benfica,0,2,0.0
2015-2016,9,2015-12-02,União,Porto,0,4,0.0
2015-2016,12,2015-12-04,Benfica,Académica,3,0,1.0
2015-2016,12,2015-12-05,Belenenses,Vitória Setúbal,0,3,0.0
2015-2016,12,2015-12-05,Porto,Paços,2,1,1.0
2015-2016,12,2015-12-05,Marítimo,Sporting CP,0,1,0.0
2015-2016,12,2015-12-06,União,Tondela,2,0,1.0
2015-2016,12,2015-12-06,Arouca,Boavista,3,2,1.0
2015-2016,12,2015-12-06,Estoril,Nacional,1,1,0.5
2015-2016,12,2015-12-06,Moreirense,Braga,0,0,0.5
2015-2016,12,2015-12-07,Vitória,Rio Ave,3,1,1.0
2015-2016,13,2015-12-11,Boavista,Estoril,1,1,0.5
2015-2016,13,2015-12-12,Rio Ave,Arouca,3,1,1.0
2015-2016,13,2015-12-12,Paços,União,6,0,1.0
2015-2016,13,2015-12-12,Vitória,Marítimo,3,4,0.0
2015-2016,13,2015-12-12,Vitória Setúbal,Benfica,2,4,0.0
2015-2016,13,2015-12-13,Sporting CP,Moreirense,3,1,1.0
2015-2016,13,2015-12-13,Tondela,Braga,0,1,0.0
2015-2016,13,2015-12-14,Nacional,Porto,1,2,0.0
2015-2016,13,2015-12-14,Académica,Belenenses,4,3,1.0
2015-2016,7,2015-12-15,União,Benfica,0,0,0.5
2015-2016,14,2015-12-19,Arouca,Marítimo,4,1,1.0
2015-2016,14,2015-12-19,Estoril,Vitória,0,1,0.0
2015-2016,14,2015-12-20,Moreirense,Nacional,2,0,1.0
2015-2016,14,2015-12-20,Benfica,Rio Ave,3,1,1.0
2015-2016,14,2015-12-20,Tondela,Vitória Setúbal,1,3,0.0
2015-2016,14,2015-12-20,União,Sporting CP,1,0,1.0
2015-2016,14,2015-12-20,Porto,Académica,3,1,1.0
2015-2016,14,2015-12-21,Belenenses,Boavista,1,0,1.0
2015-2016,14,2015-12-21,Braga,Paços,1,1,0.5
2015-2016,15,2016-01-02,Marítimo,Estoril,1,1,0.5
2015-2016,15,2016-01-02,Académica,União,3,1,1.0
2015-2016,15,2016-01-02,Boavista,Moreirense,0,3,0.0
2015-2016,15,2016-01-02,Nacional,Arouca,2,2,0.5
2015-2016,15,2016-01-02,Vitória Setúbal,Braga,1,1,0.5
2015-2016,15,2016-01-02,Paços,Belenenses,2,2,0.5
2015-2016,15,2016-01-02,Vitória,Benfica,0,1,0.0
2015-2016,15,2016-01-02,Sporting CP,Porto,2,0,1.0
2015-2016,15,2016-01-03,Rio Ave,Tondela,2,3,0.0
2015-2016,16,2016-01-06,União,Boavista,1,0,1.0
2015-2016,16,2016-01-06,Tondela,Paços,0,2,0.0
2015-2016,16,2016-01-06,Arouca,Estoril,1,0,1.0
2015-2016,16,2016-01-06,Moreirense,Vitória,3,4,0.0
2015-2016,16,2016-01-06,Belenenses,Nacional,2,2,0.5
2015-2016,16,2016-01-06,Braga,Académica,3,0,1.0
2015-2016,16,2016-01-06,Benfica,Marítimo,6,0,1.0
2015-2016,16,2016-01-06,Vitória Setúbal,Sporting CP,0,6,0.0
2015-2016,16,2016-01-06,Porto,Rio Ave,1,1,0.5
2015-2016,17,2016-01-09,Vitória,Arouca,2,2,0.5
2015-2016,17,2016-01-10,Académica,Tondela,2,1,1.0
2015-2016,17,2016-01-10,Marítimo,Moreirense,5,1,1.0
2015-2016,17,2016-01-10,Sporting CP,Braga,3,2,1.0
2015-2016,17,2016-01-10,Estoril,Belenenses,2,0,1.0
2015-2016,17,2016-01-10,Rio Ave,União,1,0,1.0
2015-2016,17,2016-01-10,Boavista,Porto,0,5,0.0
2015-2016,17,2016-01-11,Nacional,Benfica,1,4,0.0
2015-2016,17,2016-01-11,Paços,Vitória Setúbal,2,1,1.0
2015-2016,18,2016-01-15,Sporting CP,Tondela,2,2,0.5
2015-2016,18,2016-01-16,Académica,Paços,1,1,0.5
2015-2016,18,2016-01-16,Marítimo,União,0,1,0.0
2015-2016,18,2016-01-16,Estoril,Benfica,1,2,0.0
2015-2016,18,2016-01-17,Arouca,Moreirense,1,2,0.0
2015-2016,18,2016-01-17,Rio Ave,Belenenses,1,2,0.0
2015-2016,18,2016-01-17,Nacional,Braga,2,3,0.0
2015-2016,18,2016-01-17,Vitória,Porto,1,0,1.0
2015-2016,18,2016-01-18,Boavista,Vitória Setúbal,4,0,1.0
2015-2016,19,2016-01-22,Vitória Setúbal,Académica,2,1,1.0
2015-2016,19,2016-01-23,Moreirense,Estoril,1,3,0.0
2015-2016,19,2016-01-23,União,Nacional,3,0,1.0
2015-2016,19,2016-01-23,Benfica,Arouca,3,1,1.0
2015-2016,19,2016-01-23,Paços,Sporting CP,1,3,0.0
2015-2016,19,2016-01-24,Belenenses,Vitória,3,3,0.5
2015-2016,19,2016-01-24,Braga,Rio Ave,5,1,1.0
2015-2016,19,2016-01-24,Porto,Marítimo,1,0,1.0
2015-2016,19,2016-01-25,Tondela,Boavista,1,2,0.0
2015-2016,20,2016-01-29,Vitória,União,3,1,1.0
2015-2016,20,2016-01-30,Estoril,Porto,1,3,0.0
2015-2016,20,2016-01-30,Sporting CP,Académica,3,2,1.0
2015-2016,20,2016-01-31,Nacional,Tondela,3,1,1.0
2015-2016,20,2016-01-31,Arouca,Paços,2,2,0.5
2015-2016,20,2016-01-31,Rio Ave,Vitória Setúbal,2,1,1.0
2015-2016,20,2016-01-31,Boavista,Braga,0,0,0.5
2015-2016,20,2016-01-31,Moreirense,Benfica,1,4,0.0
2015-2016,20,2016-02-01,Marítimo,Belenenses,1,2,0.0
2015-2016,21,2016-02-05,Belenenses,Benfica,0,5,0.0
2015-2016,21,2016-02-06,Vitória Setúbal,Marítimo,1,1,0.5
2015-2016,21,2016-02-06,Tondela,Vitória,1,1,0.5
2015-2016,21,2016-02-07,União,Moreirense,0,1,0.0
2015-2016,21,2016-02-07,Paços,Boavista,0,1,0.0
2015-2016,21,2016-02-07,Académica,Nacional,2,2,0.5
2015-2016,21,2016-02-07,Porto,Arouca,1,2,0.0
2015-2016,21,2016-02-08,Sporting CP,Rio Ave,0,0,0.5
2015-2016,21,2016-02-08,Braga,Estoril,2,0,1.0
2015-2016,22,2016-02-12,Benfica,Porto,1,2,0.0
2015-2016,22,2016-02-13,Moreirense,Belenenses,2,3,0.0
2015-2016,22,2016-02-13,Nacional,Sporting CP,0,4,0.0
2015-2016,22,2016-02-13,Vitória,Vitória Setúbal,2,2,0.5
2015-2016,22,2016-02-14,Estoril,Tondela,2,1,1.0
2015-2016,22,2016-02-14,Arouca,União,3,0,1.0
2015-2016,22,2016-02-14,Boavista,Académica,0,0,0.5
2015-2016,22,2016-02-14,Marítimo,Braga,1,3,0.0
2015-2016,22,2016-02-15,Rio Ave,Paços,1,1,0.5
2015-2016,23,2016-02-19,União,Estoril,1,1,0.5
2015-2016,23,2016-02-20,Paços,Benfica,1,3,0.0
2015-2016,23,2016-02-20,Académica,Rio Ave,0,2,0.0
2015-2016,23,2016-02-21,Vitória Setúbal,Nacional,1,1,0.5
2015-2016,23,2016-02-21,Belenenses,Arouca,0,2,0.0
2015-2016,23,2016-02-21,Tondela,Marítimo,3,4,0.0
2015-2016,23,2016-02-21,Porto,Moreirense,3,2,1.0
2015-2016,23,2016-02-21,Braga,Vitória,3,3,0.5
2015-2016,23,2016-02-22,Sporting CP,Boavista,2,0,1.0
2015-2016,24,2016-02-26,Nacional,Paços,3,0,1.0
2015-2016,24,2016-02-27,Boavista,Rio Ave,1,2,0.0
2015-2016,24,2016-02-27,Arouca,Braga,0,0,0.5
2015-2016,24,2016-02-27,Estoril,Vitória Setúbal,3,0,1.0
2015-2016,24,2016-02-28,Moreirense,Tondela,1,2,0.0
2015-2016,24,2016-02-28,Marítimo,Académica,1,0,1.0
2015-2016,24,2016-02-28,Belenenses,Porto,1,2,0.0
2015-2016,24,2016-02-29,Benfica,União,2,0,1.0
2015-2016,24,2016-02-29,Vitória,Sporting CP,0,0,0.5
2015-2016,25,2016-03-04,Paços,Marítimo,2,2,0.5
2015-2016,25,2016-03-05,Sporting CP,Benfica,0,1,0.0
2015-2016,25,2016-03-06,Tondela,Arouca,0,1,0.0
2015-2016,25,2016-03-06,Boavista,Nacional,0,1,0.0
2015-2016,25,2016-03-06,Vitória Setúbal,Moreirense,0,1,0.0
2015-2016,25,2016-03-06,União,Belenenses,0,0,0.5
2015-2016,25,2016-03-06,Académica,Vitória,2,0,1.0
2015-2016,25,2016-03-06,Braga,Porto,3,1,1.0
2015-2016,25,2016-03-07,Rio Ave,Estoril,1,3,0.0
2015-2016,26,2016-03-11,Marítimo,Boavista,0,3,0.0
2015-2016,26,2016-03-12,Estoril,Sporting CP,1,2,0.0
2015-2016,26,2016-03-12,Porto,União,3,2,1.0
2015-2016,26,2016-03-13,Moreirense,Académica,2,2,0.5
2015-2016,26,2016-03-13,Arouca,Vitória Setúbal,1,0,1.0
2015-2016,26,2016-03-13,Nacional,Rio Ave,1,0,1.0
2015-2016,26,2016-03-13,Vitória,Paços,0,1,0.0
2015-2016,26,2016-03-13,Belenenses,Braga,3,0,1.0
2015-2016,26,2016-03-14,Benfica,Tondela,4,1,1.0
2015-2016,27,2016-03-18,Rio Ave,Marítimo,1,0,1.0
2015-2016,27,2016-03-19,Sporting CP,Arouca,5,1,1.0
2015-2016,27,2016-03-19,Vitória Setúbal,Porto,0,1,0.0
2015-2016,27,2016-03-20,Nacional,Vitória,3,2,1.0
2015-2016,27,2016-03-20,Tondela,Belenenses,2,2,0.5
2015-2016,27,2016-03-20,Académica,Estoril,0,3,0.0
2015-2016,27,2016-03-20,Paços,Moreirense,0,0,0.5
2015-2016,27,2016-03-20,Boavista,Benfica,0,1,0.0
2015-2016,27,2016-03-20,Braga,União,2,0,1.0
2015-2016,28,2016-04-01,Benfica,Braga,5,1,1.0
