Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,1,2023-08-11,Braga,Famalicão,1,2,0.0
2023-2024,1,2023-08-12,Gil Vicente FC,Portimonense,5,0,1.0
2023-2024,1,2023-08-12,Farense,Casa Pia,0,3,0.0
2023-2024,1,2023-08-12,Sporting CP,Vizela,3,2,1.0
2023-2024,1,2023-08-13,Rio Ave,Chaves,2,0,1.0
2023-2024,1,2023-08-13,Estrela,Vitória,0,1,0.0
2023-2024,1,2023-08-13,Arouca,Estoril,4,3,1.0
2023-2024,1,2023-08-14,Moreirense,Porto,1,2,0.0
2023-2024,1,2023-08-14,Boavista,Benfica,3,2,1.0
2023-2024,2,2023-08-18,Casa Pia,Sporting CP,1,2,0.0
2023-2024,2,2023-08-19,Vitória,Gil Vicente FC,2,1,1.0
2023-2024,2,2023-08-19,Chaves,Braga,2,4,0.0
2023-2024,2,2023-08-19,Benfica,Estrela,2,0,1.0
2023-2024,2,2023-08-19,Portimonense,Boavista,1,4,0.0
2023-2024,2,2023-08-20,Estoril,Rio Ave,2,0,1.0
2023-2024,2,2023-08-20,Porto,Farense,2,1,1.0
2023-2024,2,2023-08-20,Vizela,Arouca,2,2,0.5
2023-2024,2,2023-08-21,Famalicão,Moreirense,0,0,0.5
2023-2024,3,2023-08-25,Estrela,Estoril,2,1,1.0
2023-2024,3,2023-08-26,Arouca,Portimonense,1,1,0.5
2023-2024,3,2023-08-26,Farense,Chaves,5,0,1.0
2023-2024,3,2023-08-26,Gil Vicente FC,Benfica,2,3,0.0
2023-2024,3,2023-08-27,Boavista,Casa Pia,1,1,0.5
2023-2024,3,2023-08-27,Vitória,Vizela,2,0,1.0
2023-2024,3,2023-08-27,Sporting CP,Famalicão,1,0,1.0
2023-2024,3,2023-08-28,Rio Ave,Porto,1,2,0.0
2023-2024,4,2023-09-01,Vizela,Gil Vicente FC,1,0,1.0
2023-2024,4,2023-09-02,Casa Pia,Rio Ave,1,1,0.5
2023-2024,4,2023-09-02,Famalicão,Farense,1,0,1.0
2023-2024,4,2023-09-02,Portimonense,Estrela,1,1,0.5
2023-2024,4,2023-09-02,Benfica,Vitória,4,0,1.0
2023-2024,4,2023-09-03,Estoril,Boavista,1,2,0.0
2023-2024,4,2023-09-03,Chaves,Moreirense,1,2,0.0
2023-2024,4,2023-09-03,Porto,Arouca,1,1,0.5
2023-2024,4,2023-09-03,Braga,Sporting CP,1,1,0.5
2023-2024,3,2023-09-09,Moreirense,Braga,2,3,0.0
2023-2024,5,2023-09-15,Estrela,Porto,0,1,0.0
2023-2024,5,2023-09-16,Rio Ave,Famalicão,1,1,0.5
2023-2024,5,2023-09-16,Farense,Braga,3,1,1.0
2023-2024,5,2023-09-16,Vizela,Benfica,1,2,0.0
2023-2024,5,2023-09-17,Gil Vicente FC,Estoril,5,3,1.0
2023-2024,5,2023-09-17,Arouca,Casa Pia,0,1,0.0
2023-2024,5,2023-09-17,Vitória,Portimonense,1,2,0.0
2023-2024,5,2023-09-17,Sporting CP,Moreirense,3,0,1.0
2023-2024,5,2023-09-18,Boavista,Chaves,4,1,1.0
2023-2024,6,2023-09-22,Famalicão,Arouca,1,0,1.0
2023-2024,6,2023-09-23,Estoril,Vizela,2,2,0.5
2023-2024,6,2023-09-23,Moreirense,Farense,1,0,1.0
