Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2005-2006,1,2005-08-19,Sporting CP,Belenenses,2,1,1.0
2005-2006,1,2005-08-21,Vitória,Naval,0,2,0.0
2005-2006,1,2005-08-21,Porto,Estrela,1,0,1.0
2005-2006,1,2005-08-21,Penafiel,Rio Ave,0,2,0.0
2005-2006,1,2005-08-21,Gil Vicente,Marítimo,1,0,1.0
2005-2006,1,2005-08-21,Paços,Nacional,0,1,0.0
2005-2006,1,2005-08-21,Académica,Benfica,0,0,0.5
2005-2006,1,2005-08-21,Boavista,Vitória Setúbal,0,0,0.5
2005-2006,1,2005-08-22,União de Leiria,Braga,0,1,0.0
2005-2006,2,2005-08-26,Naval,Porto,2,3,0.0
2005-2006,2,2005-08-27,Belenenses,União de Leiria,3,1,1.0
2005-2006,2,2005-08-27,Benfica,Gil Vicente,0,2,0.0
2005-2006,2,2005-08-28,Vitória Setúbal,Paços,0,1,0.0
2005-2006,2,2005-08-28,Nacional,Académica,2,2,0.5
2005-2006,2,2005-08-28,Braga,Penafiel,1,0,1.0
2005-2006,2,2005-08-28,Marítimo,Sporting CP,1,2,0.0
2005-2006,2,2005-08-28,Rio Ave,Vitória,3,1,1.0
2005-2006,2,2005-08-29,Estrela,Boavista,1,1,0.5
2005-2006,3,2005-09-09,Vitória,Braga,0,2,0.0
2005-2006,3,2005-09-10,Sporting CP,Benfica,2,1,1.0
2005-2006,3,2005-09-10,Porto,Rio Ave,3,0,1.0
2005-2006,3,2005-09-11,Académica,Vitória Setúbal,0,1,0.0
2005-2006,3,2005-09-11,Boavista,Paços,4,1,1.0
2005-2006,3,2005-09-11,Estrela,Naval,2,1,1.0
2005-2006,3,2005-09-11,União de Leiria,Marítimo,0,0,0.5
2005-2006,3,2005-09-11,Gil Vicente,Nacional,0,1,0.0
2005-2006,3,2005-09-12,Penafiel,Belenenses,0,3,0.0
2005-2006,4,2005-09-16,Naval,Boavista,2,2,0.5
2005-2006,4,2005-09-18,Vitória Setúbal,Gil Vicente,1,0,1.0
2005-2006,4,2005-09-18,Marítimo,Penafiel,2,2,0.5
2005-2006,4,2005-09-18,Paços,Académica,2,1,1.0
2005-2006,4,2005-09-18,Rio Ave,Estrela,2,1,1.0
2005-2006,4,2005-09-18,Braga,Porto,0,0,0.5
2005-2006,4,2005-09-18,Benfica,União de Leiria,4,0,1.0
2005-2006,4,2005-09-19,Nacional,Sporting CP,2,1,1.0
2005-2006,4,2005-09-19,Belenenses,Vitória,3,1,1.0
2005-2006,5,2005-09-23,Penafiel,Benfica,1,3,0.0
2005-2006,5,2005-09-24,Porto,Belenenses,2,0,1.0
2005-2006,5,2005-09-24,Vitória,Marítimo,1,0,1.0
2005-2006,5,2005-09-25,União de Leiria,Nacional,0,0,0.5
2005-2006,5,2005-09-25,Gil Vicente,Paços,2,0,1.0
2005-2006,5,2005-09-25,Sporting CP,Vitória Setúbal,1,0,1.0
2005-2006,5,2005-09-25,Estrela,Braga,0,0,0.5
2005-2006,5,2005-09-25,Naval,Rio Ave,1,0,1.0
2005-2006,5,2005-09-26,Boavista,Académica,2,1,1.0
2005-2006,6,2005-09-30,Belenenses,Estrela,0,2,0.0
2005-2006,6,2005-10-01,Rio Ave,Boavista,1,1,0.5
2005-2006,6,2005-10-02,Benfica,Vitória,2,1,1.0
2005-2006,6,2005-10-02,Paços,Sporting CP,3,0,1.0
2005-2006,6,2005-10-02,Académica,Gil Vicente,2,0,1.0
2005-2006,6,2005-10-02,Vitória Setúbal,União de Leiria,2,0,1.0
2005-2006,6,2005-10-02,Marítimo,Porto,2,2,0.5
2005-2006,6,2005-10-03,Nacional,Penafiel,2,0,1.0
2005-2006,6,2005-10-04,Braga,Naval,1,0,1.0
2005-2006,7,2005-10-14,Rio Ave,Braga,1,2,0.0
2005-2006,7,2005-10-15,Vitória,Nacional,0,0,0.5
2005-2006,7,2005-10-15,Porto,Benfica,0,2,0.0
2005-2006,7,2005-10-16,União de Leiria,Paços,3,0,1.0
2005-2006,7,2005-10-16,Sporting CP,Académica,0,1,0.0
2005-2006,7,2005-10-16,Estrela,Marítimo,2,2,0.5
