Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,1,2019-08-09,Portimonense,B-SAD,0,0,0.5
2019-2020,1,2019-08-10,Santa Clara,Famalicão,0,2,0.0
2019-2020,1,2019-08-10,Gil Vicente FC,Porto,2,1,1.0
2019-2020,1,2019-08-10,Benfica,Paços,5,0,1.0
2019-2020,1,2019-08-11,Boavista,Aves,2,1,1.0
2019-2020,1,2019-08-11,Marítimo,Sporting CP,1,1,0.5
2019-2020,1,2019-08-11,Braga,Moreirense,3,1,1.0
2019-2020,1,2019-08-12,Vitória Setúbal,Tondela,0,0,0.5
2019-2020,2,2019-08-16,Famalicão,Rio Ave,1,0,1.0
2019-2020,2,2019-08-17,Moreirense,Gil Vicente FC,3,0,1.0
2019-2020,2,2019-08-17,B-SAD,Benfica,0,2,0.0
2019-2020,2,2019-08-17,Porto,Vitória Setúbal,4,0,1.0
2019-2020,2,2019-08-18,Paços,Santa Clara,0,1,0.0
2019-2020,2,2019-08-18,Aves,Marítimo,3,1,1.0
2019-2020,2,2019-08-18,Vitória,Boavista,1,1,0.5
2019-2020,2,2019-08-18,Sporting CP,Braga,2,1,1.0
2019-2020,2,2019-08-19,Tondela,Portimonense,1,2,0.0
2019-2020,3,2019-08-23,Vitória Setúbal,Moreirense,0,0,0.5
2019-2020,3,2019-08-23,Rio Ave,Aves,5,1,1.0
2019-2020,3,2019-08-24,Benfica,Porto,0,2,0.0
2019-2020,3,2019-08-24,Boavista,Paços,1,1,0.5
2019-2020,3,2019-08-25,Santa Clara,B-SAD,0,0,0.5
2019-2020,3,2019-08-25,Marítimo,Tondela,2,3,0.0
2019-2020,3,2019-08-25,Portimonense,Sporting CP,1,3,0.0
2019-2020,3,2019-08-25,Gil Vicente FC,Braga,1,1,0.5
2019-2020,3,2019-08-25,Vitória,Famalicão,1,1,0.5
2019-2020,4,2019-08-30,Moreirense,Portimonense,1,0,1.0
2019-2020,4,2019-08-30,B-SAD,Boavista,0,1,0.0
2019-2020,4,2019-08-31,Paços,Marítimo,0,1,0.0
2019-2020,4,2019-08-31,Aves,Famalicão,2,3,0.0
2019-2020,4,2019-08-31,Sporting CP,Rio Ave,2,3,0.0
2019-2020,4,2019-08-31,Gil Vicente FC,Vitória Setúbal,0,0,0.5
2019-2020,4,2019-09-01,Tondela,Santa Clara,0,0,0.5
2019-2020,4,2019-09-01,Porto,Vitória,3,0,1.0
2019-2020,4,2019-09-01,Braga,Benfica,0,4,0.0
2019-2020,1,2019-09-08,Rio Ave,Vitória,1,1,0.5
2019-2020,5,2019-09-13,Vitória Setúbal,Braga,1,0,1.0
2019-2020,5,2019-09-14,Famalicão,Paços,4,2,1.0
2019-2020,5,2019-09-14,Benfica,Gil Vicente FC,2,0,1.0
2019-2020,5,2019-09-14,Vitória,Aves,5,1,1.0
2019-2020,5,2019-09-15,Santa Clara,Moreirense,2,0,1.0
2019-2020,5,2019-09-15,Rio Ave,Tondela,2,4,0.0
2019-2020,5,2019-09-15,Marítimo,B-SAD,1,3,0.0
2019-2020,5,2019-09-15,Portimonense,Porto,2,3,0.0
2019-2020,5,2019-09-15,Boavista,Sporting CP,1,1,0.5
2019-2020,6,2019-09-20,Paços,Aves,2,1,1.0
2019-2020,6,2019-09-21,B-SAD,Rio Ave,0,2,0.0
2019-2020,6,2019-09-21,Moreirense,Benfica,1,2,0.0
2019-2020,6,2019-09-22,Gil Vicente FC,Boavista,0,0,0.5
2019-2020,6,2019-09-22,Tondela,Vitória,1,3,0.0
2019-2020,6,2019-09-22,Vitória Setúbal,Portimonense,0,0,0.5
2019-2020,6,2019-09-22,Porto,Santa Clara,2,0,1.0
2019-2020,6,2019-09-23,Braga,Marítimo,2,2,0.5
2019-2020,6,2019-09-23,Sporting CP,Famalicão,1,2,0.0
2019-2020,7,2019-09-27,Boavista,Tondela,0,0,0.5
2019-2020,7,2019-09-28,Marítimo,Moreirense,2,1,1.0
2019-2020,7,2019-09-28,Benfica,Vitória Setúbal,1,0,1.0
2019-2020,7,2019-09-28,Famalicão,B-SAD,3,1,1.0
2019-2020,7,2019-09-29,Santa Clara,Gil Vicente FC,1,0,1.0
2019-2020,7,2019-09-29,Vitória,Paços,1,0,1.0
2019-2020,7,2019-09-29,Portimonense,Braga,0,1,0.0
2019-2020,7,2019-09-29,Rio Ave,Porto,0,1,0.0
2019-2020,7,2019-09-30,Aves,Sporting CP,0,1,0.0
2019-2020,9,2019-10-05,Aves,Tondela,0,1,0.0
2019-2020,8,2019-10-25,Paços,Rio Ave,0,0,0.5
2019-2020,8,2019-10-26,Gil Vicente FC,Portimonense,1,1,0.5
2019-2020,8,2019-10-26,B-SAD,Aves,3,2,1.0
2019-2020,8,2019-10-26,Vitória Setúbal,Marítimo,0,0,0.5
2019-2020,8,2019-10-26,Moreirense,Boavista,1,1,0.5
2019-2020,8,2019-10-27,Tondela,Benfica,0,1,0.0
2019-2020,8,2019-10-27,Porto,Famalicão,3,0,1.0
2019-2020,8,2019-10-27,Sporting CP,Vitória,3,1,1.0
2019-2020,8,2019-10-28,Braga,Santa Clara,2,0,1.0
2019-2020,9,2019-10-30,Rio Ave,Moreirense,1,1,0.5
2019-2020,9,2019-10-30,Marítimo,Porto,1,1,0.5
2019-2020,9,2019-10-30,Vitória,B-SAD,5,0,1.0
2019-2020,9,2019-10-30,Benfica,Portimonense,4,0,1.0
2019-2020,9,2019-10-30,Famalicão,Gil Vicente FC,2,1,1.0
