Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,1,2016-08-12,Rio Ave,Porto,1,3,0.0
2016-2017,1,2016-08-13,Moreirense,Paços,1,1,0.5
2016-2017,1,2016-08-13,Sporting CP,Marítimo,2,0,1.0
2016-2017,1,2016-08-13,Tondela,Benfica,0,2,0.0
2016-2017,1,2016-08-14,Boavista,Arouca,2,0,1.0
2016-2017,1,2016-08-14,Vitória Setúbal,Belenenses,2,0,1.0
2016-2017,1,2016-08-14,Vitória,Braga,0,1,0.0
2016-2017,1,2016-08-15,Estoril,Feirense,0,2,0.0
2016-2017,2,2016-08-19,Belenenses,Boavista,0,0,0.5
2016-2017,2,2016-08-20,Marítimo,Vitória,0,2,0.0
2016-2017,2,2016-08-20,Chaves,Tondela,1,1,0.5
2016-2017,2,2016-08-20,Paços,Sporting CP,0,1,0.0
2016-2017,2,2016-08-20,Porto,Estoril,1,0,1.0
2016-2017,2,2016-08-21,Feirense,Moreirense,0,3,0.0
2016-2017,2,2016-08-21,Arouca,Nacional,2,0,1.0
2016-2017,2,2016-08-21,Benfica,Vitória Setúbal,1,1,0.5
2016-2017,2,2016-08-22,Braga,Rio Ave,1,1,0.5
2016-2017,3,2016-08-26,Vitória,Paços,5,3,1.0
2016-2017,3,2016-08-27,Tondela,Belenenses,0,1,0.0
2016-2017,3,2016-08-27,Estoril,Braga,1,3,0.0
2016-2017,3,2016-08-27,Nacional,Benfica,1,3,0.0
2016-2017,3,2016-08-28,Boavista,Chaves,2,2,0.5
2016-2017,3,2016-08-28,Moreirense,Marítimo,0,1,0.0
2016-2017,3,2016-08-28,Sporting CP,Porto,2,1,1.0
2016-2017,3,2016-08-28,Rio Ave,Feirense,1,0,1.0
2016-2017,3,2016-08-28,Vitória Setúbal,Arouca,2,0,1.0
2016-2017,1,2016-09-04,Nacional,Chaves,0,1,0.0
2016-2017,4,2016-09-09,Arouca,Benfica,1,2,0.0
2016-2017,4,2016-09-10,Belenenses,Nacional,2,1,1.0
2016-2017,4,2016-09-10,Sporting CP,Moreirense,3,0,1.0
2016-2017,4,2016-09-10,Porto,Vitória,3,0,1.0
2016-2017,4,2016-09-11,Paços,Estoril,0,0,0.5
2016-2017,4,2016-09-11,Marítimo,Rio Ave,0,1,0.0
2016-2017,4,2016-09-11,Braga,Boavista,3,0,1.0
2016-2017,4,2016-09-11,Chaves,Vitória Setúbal,0,0,0.5
2016-2017,4,2016-09-12,Feirense,Tondela,2,1,1.0
2016-2017,5,2016-09-16,Nacional,Marítimo,2,0,1.0
2016-2017,5,2016-09-17,Estoril,Moreirense,2,0,1.0
2016-2017,5,2016-09-17,Vitória Setúbal,Paços,1,4,0.0
2016-2017,5,2016-09-17,Vitória,Belenenses,1,1,0.5
2016-2017,5,2016-09-18,Boavista,Feirense,1,2,0.0
2016-2017,5,2016-09-18,Arouca,Chaves,0,1,0.0
2016-2017,5,2016-09-18,Tondela,Porto,0,0,0.5
2016-2017,5,2016-09-18,Rio Ave,Sporting CP,3,1,1.0
2016-2017,5,2016-09-19,Benfica,Braga,3,1,1.0
2016-2017,6,2016-09-23,Porto,Boavista,3,1,1.0
2016-2017,6,2016-09-23,Sporting CP,Estoril,4,2,1.0
2016-2017,6,2016-09-24,Feirense,Nacional,0,3,0.0
2016-2017,6,2016-09-24,Chaves,Benfica,0,2,0.0
2016-2017,6,2016-09-24,Braga,Vitória Setúbal,2,1,1.0
2016-2017,6,2016-09-25,Marítimo,Tondela,2,0,1.0
2016-2017,6,2016-09-25,Paços,Rio Ave,2,1,1.0
2016-2017,6,2016-09-25,Moreirense,Vitória,0,1,0.0
2016-2017,6,2016-09-26,Belenenses,Arouca,1,1,0.5
2016-2017,7,2016-09-30,Tondela,Paços,2,1,1.0
2016-2017,7,2016-10-01,Rio Ave,Estoril,1,2,0.0
2016-2017,7,2016-10-01,Chaves,Belenenses,3,1,1.0
2016-2017,7,2016-10-01,Vitória,Sporting CP,3,3,0.5
2016-2017,7,2016-10-01,Nacional,Porto,0,4,0.0
2016-2017,7,2016-10-02,Benfica,Feirense,4,0,1.0
2016-2017,7,2016-10-02,Vitória Setúbal,Marítimo,0,1,0.0
2016-2017,7,2016-10-02,Boavista,Moreirense,2,0,1.0
2016-2017,7,2016-10-02,Arouca,Braga,1,1,0.5
2016-2017,8,2016-10-21,Paços,Nacional,1,1,0.5
2016-2017,8,2016-10-21,Marítimo,Boavista,1,1,0.5
2016-2017,8,2016-10-22,Feirense,Vitória Setúbal,1,1,0.5
2016-2017,8,2016-10-22,Sporting CP,Tondela,1,1,0.5
2016-2017,8,2016-10-22,Porto,Arouca,3,0,1.0
2016-2017,8,2016-10-23,Moreirense,Rio Ave,1,1,0.5
2016-2017,8,2016-10-23,Estoril,Vitória,0,2,0.0
2016-2017,8,2016-10-23,Belenenses,Benfica,0,2,0.0
2016-2017,8,2016-10-24,Braga,Chaves,1,0,1.0
2016-2017,9,2016-10-28,Benfica,Paços,3,0,1.0
2016-2017,9,2016-10-28,Nacional,Sporting CP,0,0,0.5
2016-2017,9,2016-10-29,Tondela,Moreirense,1,2,0.0
2016-2017,9,2016-10-29,Vitória Setúbal,Porto,0,0,0.5
2016-2017,9,2016-10-29,Boavista,Estoril,0,0,0.5
2016-2017,9,2016-10-30,Arouca,Marítimo,1,0,1.0
2016-2017,9,2016-10-30,Rio Ave,Vitória,0,3,0.0
2016-2017,9,2016-10-30,Braga,Belenenses,2,1,1.0
2016-2017,9,2016-10-31,Chaves,Feirense,1,1,0.5
2016-2017,10,2016-11-04,Vitória,Nacional,2,1,1.0
2016-2017,10,2016-11-05,Paços,Chaves,1,1,0.5
2016-2017,10,2016-11-05,Estoril,Tondela,2,0,1.0
2016-2017,10,2016-11-05,Feirense,Belenenses,0,1,0.0
2016-2017,10,2016-11-05,Rio Ave,Boavista,1,2,0.0
2016-2017,10,2016-11-06,Moreirense,Vitória Setúbal,1,2,0.0
2016-2017,10,2016-11-06,Porto,Benfica,1,1,0.5
2016-2017,10,2016-11-06,Sporting CP,Arouca,3,0,1.0
2016-2017,10,2016-11-06,Marítimo,Braga,1,0,1.0
2016-2017,11,2016-11-25,Vitória Setúbal,Rio Ave,0,1,0.0
2016-2017,11,2016-11-26,Chaves,Marítimo,0,0,0.5
2016-2017,11,2016-11-26,Nacional,Estoril,0,1,0.0
2016-2017,11,2016-11-26,Boavista,Sporting CP,0,1,0.0
2016-2017,11,2016-11-26,Belenenses,Porto,0,0,0.5
2016-2017,11,2016-11-27,Arouca,Paços,1,0,1.0
2016-2017,11,2016-11-27,Benfica,Moreirense,3,0,1.0
2016-2017,11,2016-11-27,Tondela,Vitória,2,1,1.0
2016-2017,11,2016-11-28,Braga,Feirense,6,2,1.0
2016-2017,12,2016-12-02,Marítimo,Benfica,2,1,1.0
2016-2017,12,2016-12-03,Rio Ave,Tondela,3,1,1.0
2016-2017,12,2016-12-03,Sporting CP,Vitória Setúbal,2,0,1.0
2016-2017,12,2016-12-03,Porto,Braga,1,0,1.0
2016-2017,12,2016-12-04,Feirense,Arouca,0,2,0.0
2016-2017,12,2016-12-04,Moreirense,Nacional,3,1,1.0
2016-2017,12,2016-12-04,Estoril,Belenenses,1,1,0.5
