Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1993-1994,1,1993-09-04,Osasuna,Real Madrid,1,4,1.0
1993-1994,1,1993-09-05,Athletic Club,Albacete,4,1,0.0
1993-1994,1,1993-09-05,Atlético Madrid,Logroñés,1,0,0.0
1993-1994,1,1993-09-05,Valladolid,Sporting Gijón,0,1,1.0
1993-1994,1,1993-09-05,Zaragoza,Sevilla,1,2,1.0
1993-1994,1,1993-09-05,Tenerife,Lleida,1,0,0.0
1993-1994,1,1993-09-05,Barcelona,Real Sociedad,3,0,0.0
1993-1994,1,1993-09-05,Dep La Coruña,Celta Vigo,0,0,0.5
1993-1994,1,1993-09-05,Racing Sant,Rayo Vallecano,1,0,0.0
1993-1994,1,1993-09-05,Oviedo,Valencia,0,3,1.0
1993-1994,2,1993-09-11,Valencia,Atlético Madrid,2,2,0.5
1993-1994,2,1993-09-11,Albacete,Barcelona,0,0,0.5
1993-1994,2,1993-09-11,Sporting Gijón,Dep La Coruña,0,2,1.0
1993-1994,2,1993-09-12,Rayo Vallecano,Tenerife,4,3,0.0
1993-1994,2,1993-09-12,Real Madrid,Valladolid,1,3,1.0
1993-1994,2,1993-09-12,Real Sociedad,Zaragoza,2,2,0.5
1993-1994,2,1993-09-12,Logroñés,Racing Sant,0,1,1.0
1993-1994,2,1993-09-12,Celta Vigo,Oviedo,1,1,0.5
1993-1994,2,1993-09-12,Sevilla,Osasuna,1,1,0.5
1993-1994,2,1993-09-12,Lleida,Athletic Club,1,2,1.0
1993-1994,3,1993-09-18,Dep La Coruña,Real Madrid,4,0,0.0
1993-1994,3,1993-09-18,Valladolid,Sevilla,2,2,0.5
1993-1994,3,1993-09-19,Atlético Madrid,Celta Vigo,3,2,0.0
1993-1994,3,1993-09-19,Racing Sant,Valencia,0,1,1.0
1993-1994,3,1993-09-19,Osasuna,Real Sociedad,0,2,1.0
1993-1994,3,1993-09-19,Tenerife,Logroñés,2,0,0.0
1993-1994,3,1993-09-19,Oviedo,Sporting Gijón,0,1,1.0
1993-1994,3,1993-09-19,Zaragoza,Albacete,1,1,0.5
1993-1994,3,1993-09-19,Lleida,Rayo Vallecano,0,1,1.0
1993-1994,3,1993-09-19,Athletic Club,Barcelona,0,0,0.5
1993-1994,4,1993-09-25,Logroñés,Lleida,2,1,0.0
1993-1994,4,1993-09-25,Sevilla,Dep La Coruña,0,0,0.5
1993-1994,4,1993-09-25,Sporting Gijón,Atlético Madrid,1,1,0.5
1993-1994,4,1993-09-25,Valencia,Tenerife,3,2,0.0
1993-1994,4,1993-09-26,Real Sociedad,Valladolid,1,0,0.0
1993-1994,4,1993-09-26,Albacete,Osasuna,2,1,0.0
1993-1994,4,1993-09-26,Barcelona,Zaragoza,4,1,0.0
1993-1994,4,1993-09-26,Real Madrid,Oviedo,0,1,1.0
1993-1994,4,1993-09-26,Rayo Vallecano,Athletic Club,1,2,1.0
1993-1994,4,1993-09-26,Celta Vigo,Racing Sant,0,0,0.5
1993-1994,5,1993-10-02,Atlético Madrid,Real Madrid,0,0,0.5
1993-1994,5,1993-10-03,Lleida,Valencia,1,1,0.5
1993-1994,5,1993-10-03,Osasuna,Barcelona,2,3,1.0
1993-1994,5,1993-10-03,Dep La Coruña,Real Sociedad,0,1,1.0
1993-1994,5,1993-10-03,Athletic Club,Zaragoza,2,1,0.0
1993-1994,5,1993-10-03,Rayo Vallecano,Logroñés,3,1,0.0
1993-1994,5,1993-10-03,Oviedo,Sevilla,0,2,1.0
1993-1994,5,1993-10-03,Valladolid,Albacete,1,0,0.0
1993-1994,5,1993-10-03,Tenerife,Celta Vigo,0,0,0.5
1993-1994,5,1993-10-03,Racing Sant,Sporting Gijón,2,0,0.0
1993-1994,6,1993-10-06,Barcelona,Valladolid,3,0,0.0
1993-1994,6,1993-10-06,Real Madrid,Racing Sant,2,1,0.0
1993-1994,6,1993-10-06,Sevilla,Atlético Madrid,2,1,0.0
1993-1994,6,1993-10-06,Real Sociedad,Oviedo,2,2,0.5
1993-1994,6,1993-10-06,Valencia,Rayo Vallecano,3,1,0.0
1993-1994,6,1993-10-06,Celta Vigo,Lleida,1,0,0.0
1993-1994,6,1993-10-06,Sporting Gijón,Tenerife,1,2,1.0
1993-1994,6,1993-10-06,Albacete,Dep La Coruña,0,0,0.5
1993-1994,6,1993-10-06,Zaragoza,Osasuna,2,1,0.0
1993-1994,6,1993-10-07,Logroñés,Athletic Club,4,2,0.0
1993-1994,7,1993-10-16,Dep La Coruña,Barcelona,1,0,0.0
1993-1994,7,1993-10-16,Tenerife,Real Madrid,0,0,0.5
1993-1994,7,1993-10-16,Atlético Madrid,Real Sociedad,1,2,1.0
1993-1994,7,1993-10-17,Rayo Vallecano,Celta Vigo,1,1,0.5
1993-1994,7,1993-10-17,Valladolid,Zaragoza,0,0,0.5
1993-1994,7,1993-10-17,Racing Sant,Sevilla,1,0,0.0
1993-1994,7,1993-10-17,Lleida,Sporting Gijón,1,1,0.5
1993-1994,7,1993-10-17,Logroñés,Valencia,2,0,0.0
1993-1994,7,1993-10-17,Athletic Club,Osasuna,1,2,1.0
1993-1994,7,1993-10-17,Oviedo,Albacete,1,1,0.5
1993-1994,8,1993-10-23,Valencia,Athletic Club,1,0,0.0
1993-1994,8,1993-10-24,Sevilla,Tenerife,4,0,0.0
1993-1994,8,1993-10-24,Real Madrid,Lleida,5,0,0.0
