Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2007-2008,1,2007-08-25,Real Madrid,Atlético Madrid,2,1,1.0
2007-2008,1,2007-08-25,Sevilla,Getafe,4,1,1.0
2007-2008,1,2007-08-25,Real Murcia,Zaragoza,2,1,1.0
2007-2008,1,2007-08-26,Recreativo,Betis,1,1,0.5
2007-2008,1,2007-08-26,Athletic Club,Osasuna,0,0,0.5
2007-2008,1,2007-08-26,La Coruña,Almería,0,3,0.0
2007-2008,1,2007-08-26,Valencia,Villarreal,0,3,0.0
2007-2008,1,2007-08-26,Racing Sant,Barcelona,0,0,0.5
2007-2008,1,2007-08-26,Mallorca,Levante,3,0,1.0
2007-2008,1,2007-08-26,Espanyol,Valladolid,0,1,0.0
2007-2008,2,2007-09-01,Zaragoza,Racing Sant,1,1,0.5
2007-2008,2,2007-09-01,Levante,Real Murcia,0,0,0.5
2007-2008,2,2007-09-02,Valladolid,La Coruña,2,2,0.5
2007-2008,2,2007-09-02,Getafe,Recreativo,1,1,0.5
2007-2008,2,2007-09-02,Atlético Madrid,Mallorca,1,1,0.5
2007-2008,2,2007-09-02,Barcelona,Athletic Club,3,1,1.0
2007-2008,2,2007-09-02,Betis,Espanyol,2,2,0.5
2007-2008,2,2007-09-02,Almería,Valencia,1,2,0.0
2007-2008,2,2007-09-02,Villarreal,Real Madrid,0,5,0.0
2007-2008,3,2007-09-15,Athletic Club,Zaragoza,1,1,0.5
2007-2008,3,2007-09-15,Valencia,Valladolid,2,1,1.0
2007-2008,3,2007-09-15,Real Madrid,Almería,3,1,1.0
2007-2008,3,2007-09-16,La Coruña,Betis,1,0,1.0
2007-2008,3,2007-09-16,Osasuna,Barcelona,0,0,0.5
2007-2008,3,2007-09-16,Mallorca,Villarreal,0,1,0.0
2007-2008,3,2007-09-16,Racing Sant,Levante,1,0,1.0
2007-2008,3,2007-09-16,Real Murcia,Atlético Madrid,1,1,0.5
2007-2008,3,2007-09-16,Sevilla,Recreativo,4,1,1.0
