Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018-2019,1,2018-08-17,Girona,Valladolid,0,0,0.5
2018-2019,1,2018-08-17,Betis,Levante,0,3,0.0
2018-2019,1,2018-08-18,Celta Vigo,Espanyol,1,1,0.5
2018-2019,1,2018-08-18,Villarreal,Real Sociedad,1,2,0.0
2018-2019,1,2018-08-18,Barcelona,Alavés,3,0,1.0
2018-2019,1,2018-08-19,Eibar,Huesca,1,2,0.0
2018-2019,1,2018-08-19,Rayo Vallecano,Sevilla,1,4,0.0
2018-2019,1,2018-08-19,Real Madrid,Getafe,2,0,1.0
2018-2019,1,2018-08-20,Valencia,Atlético Madrid,1,1,0.5
2018-2019,1,2018-08-20,Athletic Club,Leganés,2,1,1.0
2018-2019,2,2018-08-24,Getafe,Eibar,2,0,1.0
2018-2019,2,2018-08-24,Leganés,Real Sociedad,2,2,0.5
2018-2019,2,2018-08-25,Alavés,Betis,0,0,0.5
2018-2019,2,2018-08-25,Atlético Madrid,Rayo Vallecano,1,0,1.0
2018-2019,2,2018-08-25,Valladolid,Barcelona,0,1,0.0
2018-2019,2,2018-08-26,Espanyol,Valencia,2,0,1.0
2018-2019,2,2018-08-26,Girona,Real Madrid,1,4,0.0
2018-2019,2,2018-08-26,Sevilla,Villarreal,0,0,0.5
2018-2019,2,2018-08-27,Levante,Celta Vigo,1,2,0.0
2018-2019,2,2018-08-27,Athletic Club,Huesca,2,2,0.5
2018-2019,3,2018-08-31,Getafe,Valladolid,0,0,0.5
2018-2019,3,2018-08-31,Villarreal,Girona,0,1,0.0
2018-2019,3,2018-08-31,Eibar,Real Sociedad,2,1,1.0
2018-2019,3,2018-09-01,Celta Vigo,Atlético Madrid,2,0,1.0
2018-2019,3,2018-09-01,Real Madrid,Leganés,4,1,1.0
2018-2019,3,2018-09-02,Levante,Valencia,2,2,0.5
2018-2019,3,2018-09-02,Alavés,Espanyol,2,1,1.0
2018-2019,3,2018-09-02,Barcelona,Huesca,8,2,1.0
2018-2019,3,2018-09-02,Betis,Sevilla,1,0,1.0
2018-2019,4,2018-09-14,Huesca,Rayo Vallecano,0,1,0.0
2018-2019,4,2018-09-15,Atlético Madrid,Eibar,1,1,0.5
2018-2019,4,2018-09-15,Real Sociedad,Barcelona,1,2,0.0
2018-2019,4,2018-09-15,Valencia,Betis,0,0,0.5
2018-2019,4,2018-09-15,Athletic Club,Real Madrid,1,1,0.5
2018-2019,4,2018-09-16,Leganés,Villarreal,0,1,0.0
2018-2019,4,2018-09-16,Espanyol,Levante,1,0,1.0
2018-2019,4,2018-09-16,Valladolid,Alavés,0,1,0.0
2018-2019,4,2018-09-16,Sevilla,Getafe,0,2,0.0
2018-2019,4,2018-09-17,Girona,Celta Vigo,3,2,1.0
2018-2019,5,2018-09-21,Huesca,Real Sociedad,0,1,0.0
2018-2019,5,2018-09-22,Rayo Vallecano,Alavés,1,5,0.0
