Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2009-2010,1,2009-08-29,Zaragoza,Tenerife,1,0,0.0
2009-2010,1,2009-08-29,Real Madrid,La Coruña,3,2,0.0
2009-2010,1,2009-08-30,Málaga,Atlético Madrid,3,0,0.0
2009-2010,1,2009-08-30,Mallorca,Xerez,2,0,0.0
2009-2010,1,2009-08-30,Racing Sant,Getafe,1,4,1.0
2009-2010,1,2009-08-30,Osasuna,Villarreal,1,1,0.5
2009-2010,1,2009-08-30,Almería,Valladolid,0,0,0.5
2009-2010,1,2009-08-30,Athletic Club,Espanyol,1,0,0.0
2009-2010,1,2009-08-30,Valencia,Sevilla,2,0,0.0
2009-2010,1,2009-08-31,Barcelona,Sporting Gijón,3,0,0.0
2009-2010,2,2009-09-12,Atlético Madrid,Racing Sant,1,1,0.5
2009-2010,2,2009-09-12,Sevilla,Zaragoza,4,1,0.0
2009-2010,2,2009-09-12,Espanyol,Real Madrid,0,3,1.0
2009-2010,2,2009-09-12,Getafe,Barcelona,0,2,1.0
2009-2010,2,2009-09-13,La Coruña,Málaga,1,0,0.0
2009-2010,2,2009-09-13,Valladolid,Valencia,2,4,1.0
2009-2010,2,2009-09-13,Tenerife,Osasuna,2,1,0.0
2009-2010,2,2009-09-13,Sporting Gijón,Almería,1,0,0.0
2009-2010,2,2009-09-13,Villarreal,Mallorca,1,1,0.5
2009-2010,2,2009-09-13,Xerez,Athletic Club,0,1,1.0
2009-2010,3,2009-09-19,La Coruña,Espanyol,2,3,1.0
2009-2010,3,2009-09-19,Málaga,Racing Sant,1,2,1.0
2009-2010,3,2009-09-19,Barcelona,Atlético Madrid,5,2,0.0
2009-2010,3,2009-09-19,Osasuna,Sevilla,0,2,1.0
2009-2010,3,2009-09-19,Mallorca,Tenerife,4,0,0.0
2009-2010,3,2009-09-20,Zaragoza,Valladolid,1,2,1.0
2009-2010,3,2009-09-20,Real Madrid,Xerez,5,0,0.0
2009-2010,3,2009-09-20,Athletic Club,Villarreal,3,2,0.0
2009-2010,3,2009-09-20,Almería,Getafe,1,0,0.0
2009-2010,3,2009-09-20,Valencia,Sporting Gijón,2,2,0.5
2009-2010,4,2009-09-22,Racing Sant,Barcelona,1,4,1.0
2009-2010,4,2009-09-22,Sevilla,Mallorca,2,0,0.0
2009-2010,4,2009-09-23,Xerez,La Coruña,0,3,1.0
2009-2010,4,2009-09-23,Espanyol,Málaga,2,1,0.0
2009-2010,4,2009-09-23,Atlético Madrid,Almería,2,2,0.5
2009-2010,4,2009-09-23,Getafe,Valencia,3,1,0.0
2009-2010,4,2009-09-23,Tenerife,Athletic Club,1,0,0.0
2009-2010,4,2009-09-23,Valladolid,Osasuna,1,2,1.0
2009-2010,4,2009-09-23,Villarreal,Real Madrid,0,2,1.0
2009-2010,4,2009-09-24,Sporting Gijón,Zaragoza,1,1,0.5
2009-2010,5,2009-09-26,Valencia,Atlético Madrid,2,2,0.5
2009-2010,5,2009-09-26,Real Madrid,Tenerife,3,0,0.0
2009-2010,5,2009-09-26,Athletic Club,Sevilla,0,4,1.0
2009-2010,5,2009-09-26,Málaga,Barcelona,0,2,1.0
2009-2010,5,2009-09-27,Almería,Racing Sant,2,2,0.5
2009-2010,5,2009-09-27,Mallorca,Valladolid,3,0,0.0
2009-2010,5,2009-09-27,Espanyol,Xerez,0,0,0.5
2009-2010,5,2009-09-27,Osasuna,Sporting Gijón,1,0,0.0
2009-2010,5,2009-09-27,La Coruña,Villarreal,1,0,0.0
2009-2010,5,2009-09-27,Zaragoza,Getafe,3,0,0.0
2009-2010,6,2009-10-03,Tenerife,La Coruña,0,1,1.0
2009-2010,6,2009-10-03,Atlético Madrid,Zaragoza,2,1,0.0
2009-2010,6,2009-10-03,Barcelona,Almería,1,0,0.0
2009-2010,6,2009-10-04,Valladolid,Athletic Club,2,2,0.5
2009-2010,6,2009-10-04,Sporting Gijón,Mallorca,4,1,0.0
2009-2010,6,2009-10-04,Sevilla,Real Madrid,2,1,0.0
2009-2010,6,2009-10-04,Racing Sant,Valencia,0,1,1.0
2009-2010,6,2009-10-04,Getafe,Osasuna,2,1,0.0
2009-2010,6,2009-10-04,Xerez,Málaga,1,1,0.5
2009-2010,6,2009-10-04,Villarreal,Espanyol,0,0,0.5
2009-2010,7,2009-10-17,Real Madrid,Valladolid,4,2,0.0
2009-2010,7,2009-10-17,Valencia,Barcelona,0,0,0.5
2009-2010,7,2009-10-17,La Coruña,Sevilla,1,0,0.0
2009-2010,7,2009-10-18,Athletic Club,Sporting Gijón,1,2,1.0
2009-2010,7,2009-10-18,Osasuna,Atlético Madrid,3,0,0.0
2009-2010,7,2009-10-18,Málaga,Almería,1,2,1.0
2009-2010,7,2009-10-18,Zaragoza,Racing Sant,2,2,0.5
2009-2010,7,2009-10-18,Mallorca,Getafe,3,1,0.0
2009-2010,7,2009-10-18,Espanyol,Tenerife,2,1,0.0
2009-2010,7,2009-10-18,Xerez,Villarreal,2,1,0.0
2009-2010,8,2009-10-24,Sporting Gijón,Real Madrid,0,0,0.5
2009-2010,8,2009-10-24,Sevilla,Espanyol,0,0,0.5
2009-2010,8,2009-10-24,Atlético Madrid,Mallorca,1,1,0.5
2009-2010,8,2009-10-25,Barcelona,Zaragoza,6,1,0.0
2009-2010,8,2009-10-25,Valladolid,La Coruña,4,0,0.0
2009-2010,8,2009-10-25,Villarreal,Málaga,2,1,0.0
2009-2010,8,2009-10-25,Tenerife,Xerez,1,0,0.0
2009-2010,8,2009-10-25,Getafe,Athletic Club,2,0,0.0
2009-2010,8,2009-10-25,Almería,Valencia,0,3,1.0
2009-2010,8,2009-10-25,Racing Sant,Osasuna,1,1,0.5
2009-2010,9,2009-10-31,Real Madrid,Getafe,2,0,0.0
2009-2010,9,2009-10-31,Athletic Club,Atlético Madrid,1,0,0.0
2009-2010,9,2009-10-31,Osasuna,Barcelona,1,1,0.5
2009-2010,9,2009-10-31,Xerez,Sevilla,0,2,1.0
2009-2010,9,2009-11-01,Mallorca,Racing Sant,1,0,0.0
2009-2010,9,2009-11-01,Villarreal,Tenerife,5,0,0.0
2009-2010,9,2009-11-01,Espanyol,Valladolid,1,1,0.5
2009-2010,9,2009-11-01,Málaga,Valencia,0,1,1.0
2009-2010,9,2009-11-01,La Coruña,Sporting Gijón,1,1,0.5
2009-2010,9,2009-11-01,Zaragoza,Almería,2,1,0.0
2009-2010,10,2009-11-07,Tenerife,Málaga,2,2,0.5
2009-2010,10,2009-11-07,Barcelona,Mallorca,4,2,0.0
2009-2010,10,2009-11-07,Getafe,La Coruña,0,2,1.0
2009-2010,10,2009-11-07,Atlético Madrid,Real Madrid,2,3,1.0
2009-2010,10,2009-11-08,Sevilla,Villarreal,3,2,0.0
2009-2010,10,2009-11-08,Almería,Osasuna,2,0,0.0
2009-2010,10,2009-11-08,Valladolid,Xerez,0,0,0.5
2009-2010,10,2009-11-08,Sporting Gijón,Espanyol,1,0,0.0
2009-2010,10,2009-11-08,Racing Sant,Athletic Club,0,2,1.0
2009-2010,10,2009-11-08,Valencia,Zaragoza,3,1,0.0
2009-2010,11,2009-11-21,Athletic Club,Barcelona,1,1,0.5
2009-2010,11,2009-11-21,Tenerife,Sevilla,1,2,1.0
2009-2010,11,2009-11-21,Real Madrid,Racing Sant,1,0,0.0
2009-2010,11,2009-11-21,La Coruña,Atlético Madrid,2,1,0.0
2009-2010,11,2009-11-22,Villarreal,Valladolid,3,1,0.0
2009-2010,11,2009-11-22,Osasuna,Valencia,1,3,1.0
2009-2010,11,2009-11-22,Mallorca,Almería,3,1,0.0
2009-2010,11,2009-11-22,Xerez,Sporting Gijón,0,0,0.5
2009-2010,11,2009-11-22,Espanyol,Getafe,0,2,1.0
2009-2010,11,2009-11-22,Málaga,Zaragoza,1,1,0.5
2009-2010,12,2009-11-28,Sevilla,Málaga,2,2,0.5
2009-2010,12,2009-11-28,Valencia,Mallorca,1,1,0.5
2009-2010,12,2009-11-28,Sporting Gijón,Villarreal,1,0,0.0
2009-2010,12,2009-11-29,Getafe,Xerez,5,1,0.0
2009-2010,12,2009-11-29,Atlético Madrid,Espanyol,4,0,0.0
2009-2010,12,2009-11-29,Racing Sant,La Coruña,0,1,1.0
2009-2010,12,2009-11-29,Zaragoza,Osasuna,0,1,1.0
2009-2010,12,2009-11-29,Almería,Athletic Club,1,4,1.0
2009-2010,12,2009-11-29,Valladolid,Tenerife,3,3,0.5
2009-2010,12,2009-11-29,Barcelona,Real Madrid,1,0,0.0
2009-2010,15,2009-12-02,Xerez,Barcelona,0,2,1.0
2009-2010,13,2009-12-05,Sevilla,Valladolid,1,1,0.5
2009-2010,13,2009-12-05,La Coruña,Barcelona,1,3,1.0
2009-2010,13,2009-12-05,Xerez,Atlético Madrid,0,2,1.0
2009-2010,13,2009-12-05,Real Madrid,Almería,4,2,0.0
2009-2010,13,2009-12-06,Villarreal,Getafe,3,2,0.0
2009-2010,13,2009-12-06,Mallorca,Zaragoza,4,1,0.0
2009-2010,13,2009-12-06,Espanyol,Racing Sant,0,4,1.0
2009-2010,13,2009-12-06,Athletic Club,Valencia,1,2,1.0
2009-2010,13,2009-12-06,Tenerife,Sporting Gijón,2,1,0.0
2009-2010,13,2009-12-06,Málaga,Osasuna,1,1,0.5
2009-2010,14,2009-12-12,Barcelona,Espanyol,1,0,0.0
2009-2010,14,2009-12-12,Zaragoza,Athletic Club,1,2,1.0
2009-2010,14,2009-12-12,Valencia,Real Madrid,2,3,1.0
2009-2010,14,2009-12-13,Atlético Madrid,Villarreal,1,2,1.0
2009-2010,14,2009-12-13,Racing Sant,Xerez,3,2,0.0
2009-2010,14,2009-12-13,Sporting Gijón,Sevilla,0,1,1.0
2009-2010,14,2009-12-13,Valladolid,Málaga,1,1,0.5
2009-2010,14,2009-12-13,Osasuna,Mallorca,0,1,1.0
2009-2010,14,2009-12-13,Getafe,Tenerife,2,1,0.0
2009-2010,14,2009-12-13,Almería,La Coruña,1,1,0.5
