Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-17,Valladolid,Athletic Club,1,2,0.0
2013-2014,1,2013-08-17,Valencia,Málaga,1,0,1.0
2013-2014,1,2013-08-17,Real Sociedad,Getafe,2,0,1.0
2013-2014,1,2013-08-18,Real Madrid,Betis,2,1,1.0
2013-2014,1,2013-08-18,Barcelona,Levante,7,0,1.0
2013-2014,1,2013-08-18,Sevilla,Atlético Madrid,1,3,0.0
2013-2014,1,2013-08-18,Osasuna,Granada,1,2,0.0
2013-2014,1,2013-08-19,Rayo Vallecano,Elche,3,0,1.0
2013-2014,1,2013-08-19,Celta Vigo,Espanyol,2,2,0.5
2013-2014,1,2013-08-19,Almería,Villarreal,2,3,0.0
2013-2014,2,2013-08-23,Getafe,Almería,2,2,0.5
2013-2014,2,2013-08-23,Athletic Club,Osasuna,2,0,1.0
2013-2014,2,2013-08-24,Espanyol,Valencia,3,1,1.0
2013-2014,2,2013-08-24,Villarreal,Valladolid,2,1,1.0
2013-2014,2,2013-08-24,Elche,Real Sociedad,1,1,0.5
2013-2014,2,2013-08-25,Atlético Madrid,Rayo Vallecano,5,0,1.0
2013-2014,2,2013-08-25,Betis,Celta Vigo,1,2,0.0
2013-2014,2,2013-08-25,Levante,Sevilla,0,0,0.5
2013-2014,2,2013-08-25,Málaga,Barcelona,0,1,0.0
2013-2014,2,2013-08-26,Granada,Real Madrid,0,1,0.0
2013-2014,3,2013-08-30,Rayo Vallecano,Levante,1,2,0.0
2013-2014,3,2013-08-30,Almería,Elche,2,2,0.5
2013-2014,3,2013-08-31,Celta Vigo,Granada,1,1,0.5
2013-2014,3,2013-08-31,Osasuna,Villarreal,0,3,0.0
2013-2014,3,2013-08-31,Valladolid,Getafe,1,0,1.0
2013-2014,3,2013-09-01,Espanyol,Betis,0,0,0.5
2013-2014,3,2013-09-01,Valencia,Barcelona,2,3,0.0
2013-2014,3,2013-09-01,Sevilla,Málaga,2,2,0.5
2013-2014,3,2013-09-01,Real Madrid,Athletic Club,3,1,1.0
2013-2014,3,2013-09-01,Real Sociedad,Atlético Madrid,1,2,0.0
2013-2014,4,2013-09-14,Atlético Madrid,Almería,4,2,1.0
2013-2014,4,2013-09-14,Villarreal,Real Madrid,2,2,0.5
2013-2014,4,2013-09-14,Levante,Real Sociedad,0,0,0.5
2013-2014,4,2013-09-14,Barcelona,Sevilla,3,2,1.0
2013-2014,4,2013-09-15,Granada,Espanyol,0,1,0.0
2013-2014,4,2013-09-15,Betis,Valencia,3,1,1.0
2013-2014,4,2013-09-15,Getafe,Osasuna,2,1,1.0
