Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2006-2007,1,2006-08-26,Valencia,Betis,2,1,0.0
2006-2007,1,2006-08-27,Athletic Club,Real Sociedad,1,1,0.5
2006-2007,1,2006-08-27,La Coruña,Zaragoza,3,2,0.0
2006-2007,1,2006-08-27,Recreativo,Mallorca,1,1,0.5
2006-2007,1,2006-08-27,Osasuna,Getafe,0,2,1.0
2006-2007,1,2006-08-27,Real Madrid,Villarreal,0,0,0.5
2006-2007,1,2006-08-27,Racing Sant,Atlético Madrid,0,1,1.0
2006-2007,1,2006-08-27,Espanyol,Gimnàstic,0,1,1.0
2006-2007,1,2006-08-28,Celta Vigo,Barcelona,2,3,1.0
2006-2007,1,2006-08-29,Sevilla,Levante,4,0,0.0
2006-2007,2,2006-09-09,Barcelona,Osasuna,3,0,0.0
2006-2007,2,2006-09-09,Atlético Madrid,Valencia,0,1,1.0
2006-2007,2,2006-09-10,Betis,Athletic Club,3,0,0.0
2006-2007,2,2006-09-10,Mallorca,La Coruña,0,0,0.5
2006-2007,2,2006-09-10,Levante,Real Madrid,1,4,1.0
2006-2007,2,2006-09-10,Gimnàstic,Celta Vigo,1,2,1.0
2006-2007,2,2006-09-10,Zaragoza,Espanyol,3,0,0.0
2006-2007,2,2006-09-10,Villarreal,Recreativo,0,1,1.0
2006-2007,2,2006-09-10,Getafe,Racing Sant,1,0,0.0
2006-2007,2,2006-09-10,Real Sociedad,Sevilla,1,3,1.0
2006-2007,3,2006-09-16,La Coruña,Villarreal,2,0,0.0
2006-2007,3,2006-09-17,Recreativo,Levante,0,1,1.0
2006-2007,3,2006-09-17,Racing Sant,Barcelona,0,3,1.0
2006-2007,3,2006-09-17,Espanyol,Celta Vigo,2,1,0.0
2006-2007,3,2006-09-17,Valencia,Getafe,2,0,0.0
2006-2007,3,2006-09-17,Sevilla,Betis,3,2,0.0
2006-2007,3,2006-09-17,Osasuna,Gimnàstic,2,0,0.0
2006-2007,3,2006-09-17,Real Madrid,Real Sociedad,2,0,0.0
2006-2007,3,2006-09-17,Zaragoza,Mallorca,2,0,0.0
2006-2007,3,2006-09-17,Athletic Club,Atlético Madrid,1,4,1.0
2006-2007,4,2006-09-23,Betis,Real Madrid,0,1,1.0
2006-2007,4,2006-09-24,Villarreal,Zaragoza,3,2,0.0
2006-2007,4,2006-09-24,Barcelona,Valencia,1,1,0.5
2006-2007,4,2006-09-24,Atlético Madrid,Sevilla,2,1,0.0
2006-2007,4,2006-09-24,Getafe,Athletic Club,0,0,0.5
2006-2007,4,2006-09-24,Celta Vigo,Osasuna,0,2,1.0
2006-2007,4,2006-09-24,Levante,La Coruña,2,0,0.0
2006-2007,4,2006-09-24,Real Sociedad,Recreativo,2,3,1.0
2006-2007,4,2006-09-24,Gimnàstic,Racing Sant,2,2,0.5
2006-2007,4,2006-09-24,Mallorca,Espanyol,1,0,0.0
2006-2007,5,2006-09-30,Athletic Club,Barcelona,1,3,1.0
2006-2007,5,2006-10-01,Sevilla,Getafe,1,0,0.0
2006-2007,5,2006-10-01,Racing Sant,Celta Vigo,1,1,0.5
2006-2007,5,2006-10-01,Recreativo,Betis,2,0,0.0
2006-2007,5,2006-10-01,Real Madrid,Atlético Madrid,1,1,0.5
2006-2007,5,2006-10-01,Mallorca,Villarreal,1,2,1.0
2006-2007,5,2006-10-01,Zaragoza,Levante,2,2,0.5
2006-2007,5,2006-10-01,La Coruña,Real Sociedad,2,0,0.0
2006-2007,5,2006-10-01,Valencia,Gimnàstic,4,0,0.0
2006-2007,5,2006-10-01,Espanyol,Osasuna,0,0,0.5
2006-2007,6,2006-10-14,Getafe,Real Madrid,1,0,0.0
2006-2007,6,2006-10-14,Atlético Madrid,Recreativo,2,1,0.0
2006-2007,6,2006-10-15,Gimnàstic,Athletic Club,2,3,1.0
2006-2007,6,2006-10-15,Real Sociedad,Zaragoza,1,3,1.0
2006-2007,6,2006-10-15,Celta Vigo,Valencia,3,2,0.0
2006-2007,6,2006-10-15,Osasuna,Racing Sant,0,1,1.0
2006-2007,6,2006-10-15,Barcelona,Sevilla,3,1,0.0
2006-2007,6,2006-10-15,Villarreal,Espanyol,0,0,0.5
2006-2007,6,2006-10-15,Levante,Mallorca,0,1,1.0
2006-2007,6,2006-10-15,Betis,La Coruña,1,1,0.5
2006-2007,7,2006-10-21,Villarreal,Levante,1,1,0.5
2006-2007,7,2006-10-21,La Coruña,Atlético Madrid,1,0,0.0
2006-2007,7,2006-10-21,Zaragoza,Betis,2,1,0.0
2006-2007,7,2006-10-22,Espanyol,Racing Sant,2,2,0.5
2006-2007,7,2006-10-22,Real Madrid,Barcelona,2,0,0.0
2006-2007,7,2006-10-22,Sevilla,Gimnàstic,2,1,0.0
2006-2007,7,2006-10-22,Athletic Club,Celta Vigo,0,1,1.0
2006-2007,7,2006-10-22,Recreativo,Getafe,1,2,1.0
2006-2007,7,2006-10-22,Valencia,Osasuna,1,0,0.0
2006-2007,7,2006-10-22,Mallorca,Real Sociedad,0,0,0.5
2006-2007,8,2006-10-28,Barcelona,Recreativo,3,0,0.0
2006-2007,8,2006-10-28,Racing Sant,Valencia,1,0,0.0
2006-2007,8,2006-10-28,Gimnàstic,Real Madrid,1,3,1.0
2006-2007,8,2006-10-29,Osasuna,Athletic Club,1,1,0.5
2006-2007,8,2006-10-29,Getafe,La Coruña,2,0,0.0
2006-2007,8,2006-10-29,Real Sociedad,Villarreal,0,1,1.0
2006-2007,8,2006-10-29,Celta Vigo,Sevilla,1,2,1.0
2006-2007,8,2006-10-29,Atlético Madrid,Zaragoza,0,1,1.0
2006-2007,8,2006-10-29,Betis,Mallorca,0,1,1.0
2006-2007,8,2006-10-29,Levante,Espanyol,0,0,0.5
2006-2007,9,2006-11-04,Levante,Real Sociedad,2,0,0.0
2006-2007,9,2006-11-04,La Coruña,Barcelona,1,1,0.5
2006-2007,9,2006-11-04,Mallorca,Atlético Madrid,0,0,0.5
2006-2007,9,2006-11-05,Athletic Club,Racing Sant,0,0,0.5
2006-2007,9,2006-11-05,Espanyol,Valencia,1,1,0.5
2006-2007,9,2006-11-05,Sevilla,Osasuna,2,0,0.0
2006-2007,9,2006-11-05,Recreativo,Gimnàstic,2,1,0.0
2006-2007,9,2006-11-05,Villarreal,Betis,3,2,0.0
2006-2007,9,2006-11-05,Zaragoza,Getafe,3,1,0.0
2006-2007,9,2006-11-05,Real Madrid,Celta Vigo,1,2,1.0
2006-2007,10,2006-11-11,Valencia,Athletic Club,1,1,0.5
2006-2007,10,2006-11-11,Atlético Madrid,Villarreal,3,1,0.0
2006-2007,10,2006-11-12,Getafe,Mallorca,1,0,0.0
2006-2007,10,2006-11-12,Osasuna,Real Madrid,1,4,1.0
2006-2007,10,2006-11-12,Gimnàstic,La Coruña,0,0,0.5
2006-2007,10,2006-11-12,Real Sociedad,Espanyol,1,1,0.5
2006-2007,10,2006-11-12,Racing Sant,Sevilla,0,0,0.5
2006-2007,10,2006-11-12,Celta Vigo,Recreativo,1,2,1.0
2006-2007,10,2006-11-12,Barcelona,Zaragoza,3,1,0.0
2006-2007,10,2006-11-12,Betis,Levante,2,1,0.0
2006-2007,11,2006-11-18,Sevilla,Valencia,3,0,0.0
2006-2007,11,2006-11-18,Real Madrid,Racing Sant,3,1,0.0
2006-2007,11,2006-11-19,La Coruña,Celta Vigo,0,1,1.0
2006-2007,11,2006-11-19,Levante,Atlético Madrid,0,3,1.0
2006-2007,11,2006-11-19,Zaragoza,Gimnàstic,3,0,0.0
2006-2007,11,2006-11-19,Espanyol,Athletic Club,3,2,0.0
2006-2007,11,2006-11-19,Real Sociedad,Betis,0,0,0.5
2006-2007,11,2006-11-19,Mallorca,Barcelona,1,4,1.0
2006-2007,11,2006-11-19,Villarreal,Getafe,1,0,0.0
2006-2007,11,2006-11-19,Recreativo,Osasuna,2,0,0.0
2006-2007,12,2006-11-25,Barcelona,Villarreal,4,0,0.0
2006-2007,12,2006-11-25,Atlético Madrid,Real Sociedad,1,1,0.5
2006-2007,12,2006-11-26,Osasuna,La Coruña,4,1,0.0
2006-2007,12,2006-11-26,Gimnàstic,Mallorca,2,3,1.0
2006-2007,12,2006-11-26,Getafe,Levante,0,0,0.5
2006-2007,12,2006-11-26,Valencia,Real Madrid,0,1,1.0
2006-2007,12,2006-11-26,Athletic Club,Sevilla,1,3,1.0
2006-2007,12,2006-11-26,Celta Vigo,Zaragoza,1,1,0.5
2006-2007,12,2006-11-26,Racing Sant,Recreativo,4,3,0.0
2006-2007,12,2006-11-26,Betis,Espanyol,1,1,0.5
2006-2007,13,2006-12-02,Levante,Barcelona,1,1,0.5
2006-2007,13,2006-12-02,Betis,Atlético Madrid,0,1,1.0
2006-2007,13,2006-12-02,Recreativo,Valencia,2,0,0.0
2006-2007,13,2006-12-03,Real Madrid,Athletic Club,2,1,0.0
2006-2007,13,2006-12-03,Mallorca,Celta Vigo,2,2,0.5
2006-2007,13,2006-12-03,La Coruña,Racing Sant,0,0,0.5
2006-2007,13,2006-12-03,Zaragoza,Osasuna,1,2,1.0
2006-2007,13,2006-12-03,Real Sociedad,Getafe,0,0,0.5
2006-2007,13,2006-12-03,Villarreal,Gimnàstic,2,0,0.0
