Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1989-1990,1,1989-09-02,Valladolid,Barcelona,2,0,0.0
1989-1990,1,1989-09-02,Athletic Club,Real Sociedad,1,0,0.0
1989-1990,1,1989-09-02,Valencia,Atlético Madrid,1,3,1.0
1989-1990,1,1989-09-02,Málaga,Celta Vigo,1,1,0.5
1989-1990,1,1989-09-03,Oviedo,Castellón,1,1,0.5
1989-1990,1,1989-09-03,Osasuna,Mallorca,1,0,0.0
1989-1990,1,1989-09-03,Cádiz,Logroñés,0,1,1.0
1989-1990,1,1989-09-03,Sevilla,Tenerife,1,0,0.0
1989-1990,1,1989-09-03,Zaragoza,Rayo Vallecano,3,0,0.0
1989-1990,1,1989-09-03,Real Madrid,Sporting Gijón,2,0,0.0
1989-1990,2,1989-09-09,Barcelona,Osasuna,4,0,0.0
1989-1990,2,1989-09-09,Atlético Madrid,Cádiz,1,0,0.0
1989-1990,2,1989-09-09,Castellón,Real Madrid,0,0,0.5
1989-1990,2,1989-09-10,Mallorca,Oviedo,2,2,0.5
1989-1990,2,1989-09-10,Rayo Vallecano,Valladolid,2,1,0.0
1989-1990,2,1989-09-10,Sporting Gijón,Valencia,1,1,0.5
1989-1990,2,1989-09-10,Celta Vigo,Sevilla,0,1,1.0
1989-1990,2,1989-09-10,Real Sociedad,Zaragoza,2,1,0.0
1989-1990,2,1989-09-10,Logroñés,Málaga,1,0,0.0
1989-1990,2,1989-09-10,Tenerife,Athletic Club,1,1,0.5
1989-1990,3,1989-09-16,Oviedo,Barcelona,2,0,0.0
1989-1990,3,1989-09-17,Zaragoza,Tenerife,3,3,0.5
1989-1990,3,1989-09-17,Athletic Club,Celta Vigo,2,0,0.0
1989-1990,3,1989-09-17,Sevilla,Logroñés,3,1,0.0
1989-1990,3,1989-09-17,Castellón,Mallorca,1,2,1.0
1989-1990,3,1989-09-17,Real Madrid,Valencia,6,2,0.0
1989-1990,3,1989-09-17,Cádiz,Sporting Gijón,2,0,0.0
1989-1990,3,1989-09-17,Osasuna,Rayo Vallecano,2,1,0.0
1989-1990,3,1989-09-17,Valladolid,Real Sociedad,1,0,0.0
1989-1990,3,1989-09-17,Málaga,Atlético Madrid,0,0,0.5
1989-1990,4,1989-09-23,Atlético Madrid,Sevilla,1,0,0.0
1989-1990,4,1989-09-24,Logroñés,Athletic Club,1,0,0.0
1989-1990,4,1989-09-24,Mallorca,Real Madrid,0,0,0.5
1989-1990,4,1989-09-24,Barcelona,Castellón,2,0,0.0
1989-1990,4,1989-09-24,Celta Vigo,Zaragoza,2,2,0.5
1989-1990,4,1989-09-24,Rayo Vallecano,Oviedo,1,1,0.5
1989-1990,4,1989-09-24,Valencia,Cádiz,3,0,0.0
1989-1990,4,1989-09-24,Real Sociedad,Osasuna,1,0,0.0
1989-1990,4,1989-09-24,Sporting Gijón,Málaga,0,1,1.0
1989-1990,4,1989-09-24,Tenerife,Valladolid,0,0,0.5
