Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-08-23,Málaga,Athletic Club,1,0,1.0
2014-2015,1,2014-08-23,Granada,La Coruña,2,1,1.0
2014-2015,1,2014-08-23,Sevilla,Valencia,1,1,0.5
2014-2015,1,2014-08-23,Almería,Espanyol,1,1,0.5
2014-2015,1,2014-08-24,Eibar,Real Sociedad,1,0,1.0
2014-2015,1,2014-08-24,Celta Vigo,Getafe,3,1,1.0
2014-2015,1,2014-08-24,Barcelona,Elche,3,0,1.0
2014-2015,1,2014-08-24,Levante,Villarreal,0,2,0.0
2014-2015,1,2014-08-25,Real Madrid,Córdoba,2,0,1.0
2014-2015,1,2014-08-25,Rayo Vallecano,Atlético Madrid,0,0,0.5
2014-2015,2,2014-08-29,Getafe,Almería,1,0,1.0
2014-2015,2,2014-08-29,Valencia,Málaga,3,0,1.0
2014-2015,2,2014-08-30,Córdoba,Celta Vigo,1,1,0.5
2014-2015,2,2014-08-30,Athletic Club,Levante,3,0,1.0
2014-2015,2,2014-08-30,Atlético Madrid,Eibar,2,1,1.0
2014-2015,2,2014-08-30,Espanyol,Sevilla,1,2,0.0
2014-2015,2,2014-08-31,Villarreal,Barcelona,0,1,0.0
2014-2015,2,2014-08-31,La Coruña,Rayo Vallecano,2,2,0.5
2014-2015,2,2014-08-31,Real Sociedad,Real Madrid,4,2,1.0
2014-2015,2,2014-08-31,Elche,Granada,1,1,0.5
2014-2015,3,2014-09-12,Almería,Córdoba,1,1,0.5
2014-2015,3,2014-09-13,Barcelona,Athletic Club,2,0,1.0
2014-2015,3,2014-09-13,Málaga,Levante,0,0,0.5
2014-2015,3,2014-09-13,Real Madrid,Atlético Madrid,1,2,0.0
2014-2015,3,2014-09-13,Celta Vigo,Real Sociedad,2,2,0.5
2014-2015,3,2014-09-14,Rayo Vallecano,Elche,2,3,0.0
2014-2015,3,2014-09-14,Valencia,Espanyol,3,1,1.0
2014-2015,3,2014-09-14,Sevilla,Getafe,2,0,1.0
2014-2015,3,2014-09-14,Granada,Villarreal,0,0,0.5
2014-2015,3,2014-09-15,Eibar,La Coruña,0,1,0.0
2014-2015,4,2014-09-19,Elche,Eibar,0,2,0.0
2014-2015,4,2014-09-20,La Coruña,Real Madrid,2,8,0.0
2014-2015,4,2014-09-20,Athletic Club,Granada,0,1,0.0
2014-2015,4,2014-09-20,Atlético Madrid,Celta Vigo,2,2,0.5
2014-2015,4,2014-09-20,Espanyol,Málaga,2,2,0.5
2014-2015,4,2014-09-21,Real Sociedad,Almería,1,2,0.0
2014-2015,4,2014-09-21,Villarreal,Rayo Vallecano,4,2,1.0
2014-2015,4,2014-09-21,Córdoba,Sevilla,1,3,0.0
2014-2015,4,2014-09-21,Levante,Barcelona,0,5,0.0
2014-2015,4,2014-09-22,Getafe,Valencia,0,3,0.0
2014-2015,5,2014-09-23,Real Madrid,Elche,5,1,1.0
2014-2015,5,2014-09-23,Celta Vigo,La Coruña,2,1,1.0
2014-2015,5,2014-09-24,Eibar,Villarreal,1,1,0.5
2014-2015,5,2014-09-24,Rayo Vallecano,Athletic Club,2,1,1.0
2014-2015,5,2014-09-24,Almería,Atlético Madrid,0,1,0.0
2014-2015,5,2014-09-24,Málaga,Barcelona,0,0,0.5
2014-2015,5,2014-09-24,Sevilla,Real Sociedad,1,0,1.0
2014-2015,5,2014-09-24,Granada,Levante,0,1,0.0
2014-2015,5,2014-09-25,Espanyol,Getafe,2,0,1.0
2014-2015,5,2014-09-25,Valencia,Córdoba,3,0,1.0
2014-2015,6,2014-09-26,Elche,Celta Vigo,0,1,0.0
2014-2015,6,2014-09-27,Villarreal,Real Madrid,0,2,0.0
2014-2015,6,2014-09-27,Barcelona,Granada,6,0,1.0
2014-2015,6,2014-09-27,Atlético Madrid,Sevilla,4,0,1.0
2014-2015,6,2014-09-27,Athletic Club,Eibar,0,0,0.5
2014-2015,6,2014-09-27,Levante,Rayo Vallecano,0,2,0.0
2014-2015,6,2014-09-28,Getafe,Málaga,1,0,1.0
2014-2015,6,2014-09-28,La Coruña,Almería,0,1,0.0
2014-2015,6,2014-09-28,Real Sociedad,Valencia,1,1,0.5
2014-2015,6,2014-09-28,Córdoba,Espanyol,0,0,0.5
2014-2015,7,2014-10-03,Getafe,Córdoba,1,1,0.5
2014-2015,7,2014-10-04,Valencia,Atlético Madrid,3,1,1.0
2014-2015,7,2014-10-04,Rayo Vallecano,Barcelona,0,2,0.0
2014-2015,7,2014-10-04,Eibar,Levante,3,3,0.5
2014-2015,7,2014-10-04,Málaga,Granada,2,1,1.0
2014-2015,7,2014-10-04,Almería,Elche,2,2,0.5
2014-2015,7,2014-10-05,Sevilla,La Coruña,4,1,1.0
2014-2015,7,2014-10-05,Celta Vigo,Villarreal,1,3,0.0
2014-2015,7,2014-10-05,Espanyol,Real Sociedad,2,0,1.0
