Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,1,2019-08-16,Athletic Club,Barcelona,1,0,0.0
2019-2020,1,2019-08-17,Celta Vigo,Real Madrid,1,3,1.0
2019-2020,1,2019-08-17,Valencia,Real Sociedad,1,1,0.5
2019-2020,1,2019-08-17,Mallorca,Eibar,2,1,0.0
2019-2020,1,2019-08-17,Leganés,Osasuna,0,1,1.0
2019-2020,1,2019-08-17,Villarreal,Granada,4,4,0.5
2019-2020,1,2019-08-18,Alavés,Levante,1,0,0.0
2019-2020,1,2019-08-18,Espanyol,Sevilla,0,2,1.0
2019-2020,1,2019-08-18,Betis,Valladolid,1,2,1.0
2019-2020,1,2019-08-18,Atlético Madrid,Getafe,1,0,0.0
2019-2020,2,2019-08-23,Granada,Sevilla,0,1,1.0
2019-2020,2,2019-08-23,Levante,Villarreal,2,1,0.0
2019-2020,2,2019-08-24,Osasuna,Eibar,0,0,0.5
2019-2020,2,2019-08-24,Real Madrid,Valladolid,1,1,0.5
2019-2020,2,2019-08-24,Getafe,Athletic Club,1,1,0.5
2019-2020,2,2019-08-24,Celta Vigo,Valencia,1,0,0.0
2019-2020,2,2019-08-25,Alavés,Espanyol,0,0,0.5
2019-2020,2,2019-08-25,Mallorca,Real Sociedad,0,1,1.0
2019-2020,2,2019-08-25,Leganés,Atlético Madrid,0,1,1.0
2019-2020,2,2019-08-25,Barcelona,Betis,5,2,0.0
2019-2020,3,2019-08-30,Sevilla,Celta Vigo,1,1,0.5
2019-2020,3,2019-08-30,Athletic Club,Real Sociedad,2,0,0.0
2019-2020,3,2019-08-31,Osasuna,Barcelona,2,2,0.5
2019-2020,3,2019-08-31,Levante,Valladolid,2,0,0.0
2019-2020,3,2019-08-31,Getafe,Alavés,1,1,0.5
2019-2020,3,2019-08-31,Betis,Leganés,2,1,0.0
2019-2020,3,2019-09-01,Valencia,Mallorca,2,0,0.0
2019-2020,3,2019-09-01,Atlético Madrid,Eibar,3,2,0.0
2019-2020,3,2019-09-01,Espanyol,Granada,0,3,1.0
2019-2020,3,2019-09-01,Villarreal,Real Madrid,2,2,0.5
2019-2020,4,2019-09-13,Mallorca,Athletic Club,0,0,0.5
2019-2020,4,2019-09-14,Real Madrid,Levante,3,2,0.0
2019-2020,4,2019-09-14,Leganés,Villarreal,0,3,1.0
2019-2020,4,2019-09-14,Real Sociedad,Atlético Madrid,2,0,0.0
2019-2020,4,2019-09-14,Barcelona,Valencia,5,2,0.0
2019-2020,4,2019-09-15,Eibar,Espanyol,1,2,1.0
2019-2020,4,2019-09-15,Alavés,Sevilla,0,1,1.0
2019-2020,4,2019-09-15,Celta Vigo,Granada,0,2,1.0
2019-2020,4,2019-09-15,Valladolid,Osasuna,1,1,0.5
2019-2020,4,2019-09-15,Betis,Getafe,1,1,0.5
2019-2020,5,2019-09-20,Osasuna,Betis,0,0,0.5
2019-2020,5,2019-09-21,Villarreal,Valladolid,2,0,0.0
2019-2020,5,2019-09-21,Levante,Eibar,0,0,0.5
