Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1992-1993,1,1992-09-05,Valencia,Rayo Vallecano,1,0,1.0
1992-1993,1,1992-09-05,Barcelona,Real Madrid,2,1,1.0
1992-1993,1,1992-09-06,Logroñés,Oviedo,1,0,1.0
1992-1993,1,1992-09-06,Albacete,Sevilla,3,4,0.0
1992-1993,1,1992-09-06,Sporting Gijón,Osasuna,0,0,0.5
1992-1993,1,1992-09-06,Dep La Coruña,Celta Vigo,2,0,1.0
1992-1993,1,1992-09-06,Atlético Madrid,Tenerife,3,2,1.0
1992-1993,1,1992-09-06,Zaragoza,Espanyol,2,1,1.0
1992-1993,1,1992-09-06,Athletic Club,Cádiz,2,1,1.0
1992-1993,1,1992-09-06,Real Burgos,Real Sociedad,4,0,1.0
1992-1993,2,1992-09-12,Tenerife,Barcelona,1,1,0.5
1992-1993,2,1992-09-12,Real Sociedad,Sporting Gijón,1,2,0.0
1992-1993,2,1992-09-13,Espanyol,Atlético Madrid,1,3,0.0
1992-1993,2,1992-09-13,Sevilla,Dep La Coruña,1,3,0.0
1992-1993,2,1992-09-13,Rayo Vallecano,Logroñés,2,1,1.0
1992-1993,2,1992-09-13,Cádiz,Zaragoza,1,1,0.5
1992-1993,2,1992-09-13,Celta Vigo,Valencia,0,0,0.5
1992-1993,2,1992-09-13,Osasuna,Albacete,3,0,1.0
1992-1993,2,1992-09-13,Real Madrid,Real Burgos,3,0,1.0
1992-1993,2,1992-09-13,Oviedo,Athletic Club,1,0,1.0
1992-1993,3,1992-09-19,Valencia,Sevilla,1,1,0.5
1992-1993,3,1992-09-19,Logroñés,Celta Vigo,0,1,0.0
1992-1993,3,1992-09-19,Atlético Madrid,Barcelona,1,4,0.0
1992-1993,3,1992-09-20,Zaragoza,Oviedo,1,0,1.0
1992-1993,3,1992-09-20,Albacete,Real Sociedad,1,2,0.0
1992-1993,3,1992-09-20,Real Burgos,Tenerife,0,3,0.0
1992-1993,3,1992-09-20,Espanyol,Cádiz,1,2,0.0
1992-1993,3,1992-09-20,Dep La Coruña,Osasuna,2,1,1.0
1992-1993,3,1992-09-20,Sporting Gijón,Real Madrid,0,0,0.5
1992-1993,3,1992-09-20,Athletic Club,Rayo Vallecano,4,2,1.0
1992-1993,4,1992-09-26,Sevilla,Logroñés,3,0,1.0
1992-1993,4,1992-09-26,Real Sociedad,Dep La Coruña,0,2,0.0
1992-1993,4,1992-09-26,Osasuna,Valencia,2,2,0.5
1992-1993,4,1992-09-26,Real Madrid,Albacete,3,0,1.0
1992-1993,4,1992-09-27,Rayo Vallecano,Zaragoza,0,0,0.5
1992-1993,4,1992-09-27,Cádiz,Atlético Madrid,1,1,0.5
1992-1993,4,1992-09-27,Barcelona,Real Burgos,4,1,1.0
1992-1993,4,1992-09-27,Oviedo,Espanyol,2,2,0.5
1992-1993,4,1992-09-27,Celta Vigo,Athletic Club,1,0,1.0
1992-1993,4,1992-09-27,Tenerife,Sporting Gijón,0,2,0.0
1992-1993,5,1992-10-03,Dep La Coruña,Real Madrid,3,2,1.0
1992-1993,5,1992-10-04,Espanyol,Rayo Vallecano,2,2,0.5
1992-1993,5,1992-10-04,Sporting Gijón,Barcelona,1,1,0.5
1992-1993,5,1992-10-04,Valencia,Real Sociedad,1,0,1.0
1992-1993,5,1992-10-04,Atlético Madrid,Real Burgos,2,0,1.0
1992-1993,5,1992-10-04,Athletic Club,Sevilla,2,1,1.0
1992-1993,5,1992-10-04,Cádiz,Oviedo,0,2,0.0
1992-1993,5,1992-10-04,Logroñés,Osasuna,1,1,0.5
1992-1993,5,1992-10-04,Albacete,Tenerife,1,0,1.0
1992-1993,5,1992-10-04,Zaragoza,Celta Vigo,0,0,0.5
1992-1993,6,1992-10-07,Sevilla,Zaragoza,1,0,1.0
1992-1993,6,1992-10-07,Real Sociedad,Logroñés,3,0,1.0
1992-1993,6,1992-10-07,Celta Vigo,Espanyol,0,1,0.0
1992-1993,6,1992-10-07,Tenerife,Dep La Coruña,3,1,1.0
1992-1993,6,1992-10-07,Osasuna,Athletic Club,1,2,0.0
1992-1993,6,1992-10-07,Barcelona,Albacete,3,3,0.5
1992-1993,6,1992-10-07,Rayo Vallecano,Cádiz,1,1,0.5
1992-1993,6,1992-10-07,Real Burgos,Sporting Gijón,2,1,1.0
1992-1993,6,1992-10-07,Oviedo,Atlético Madrid,1,4,0.0
1992-1993,6,1992-10-08,Real Madrid,Valencia,2,0,1.0
1992-1993,7,1992-10-17,Dep La Coruña,Barcelona,1,0,1.0
1992-1993,7,1992-10-18,Valencia,Tenerife,2,1,1.0
1992-1993,7,1992-10-18,Athletic Club,Real Sociedad,2,0,1.0
1992-1993,7,1992-10-18,Atlético Madrid,Sporting Gijón,1,1,0.5
1992-1993,7,1992-10-18,Cádiz,Celta Vigo,1,1,0.5
1992-1993,7,1992-10-18,Espanyol,Sevilla,1,1,0.5
1992-1993,7,1992-10-18,Zaragoza,Osasuna,3,2,1.0
1992-1993,7,1992-10-18,Albacete,Real Burgos,4,0,1.0
1992-1993,7,1992-10-18,Oviedo,Rayo Vallecano,1,1,0.5
1992-1993,7,1992-10-18,Logroñés,Real Madrid,0,3,0.0
1992-1993,8,1992-10-24,Real Madrid,Athletic Club,2,0,1.0
1992-1993,8,1992-10-25,Osasuna,Espanyol,1,3,0.0
1992-1993,8,1992-10-25,Real Sociedad,Zaragoza,1,1,0.5
1992-1993,8,1992-10-25,Sevilla,Cádiz,1,0,1.0
1992-1993,8,1992-10-25,Barcelona,Valencia,3,0,1.0
1992-1993,8,1992-10-25,Rayo Vallecano,Atlético Madrid,2,0,1.0
1992-1993,8,1992-10-25,Real Burgos,Dep La Coruña,0,0,0.5
1992-1993,8,1992-10-25,Celta Vigo,Oviedo,0,0,0.5
1992-1993,8,1992-10-25,Tenerife,Logroñés,1,1,0.5
1992-1993,8,1992-10-25,Sporting Gijón,Albacete,1,0,1.0
1992-1993,9,1992-10-31,Zaragoza,Real Madrid,0,1,0.0
1992-1993,9,1992-10-31,Logroñés,Barcelona,1,2,0.0
1992-1993,9,1992-11-01,Espanyol,Real Sociedad,4,1,1.0
1992-1993,9,1992-11-01,Dep La Coruña,Sporting Gijón,2,1,1.0
1992-1993,9,1992-11-01,Valencia,Real Burgos,5,0,1.0
1992-1993,9,1992-11-01,Cádiz,Osasuna,0,2,0.0
1992-1993,9,1992-11-01,Oviedo,Sevilla,1,1,0.5
1992-1993,9,1992-11-01,Atlético Madrid,Albacete,3,2,1.0
1992-1993,9,1992-11-01,Rayo Vallecano,Celta Vigo,0,1,0.0
1992-1993,9,1992-11-01,Athletic Club,Tenerife,2,2,0.5
1992-1993,10,1992-11-07,Barcelona,Athletic Club,2,1,1.0
1992-1993,10,1992-11-08,Osasuna,Oviedo,2,1,1.0
1992-1993,10,1992-11-08,Sevilla,Rayo Vallecano,3,2,1.0
1992-1993,10,1992-11-08,Tenerife,Zaragoza,2,2,0.5
1992-1993,10,1992-11-08,Albacete,Dep La Coruña,1,1,0.5
1992-1993,10,1992-11-08,Celta Vigo,Atlético Madrid,0,2,0.0
1992-1993,10,1992-11-08,Real Sociedad,Cádiz,3,0,1.0
1992-1993,10,1992-11-08,Real Burgos,Logroñés,2,2,0.5
1992-1993,10,1992-11-08,Real Madrid,Espanyol,3,1,1.0
1992-1993,10,1992-11-08,Sporting Gijón,Valencia,1,0,1.0
1992-1993,11,1992-11-21,Cádiz,Real Madrid,1,1,0.5
1992-1993,11,1992-11-21,Zaragoza,Barcelona,1,6,0.0
1992-1993,11,1992-11-22,Oviedo,Real Sociedad,2,2,0.5
1992-1993,11,1992-11-22,Logroñés,Sporting Gijón,1,2,0.0
1992-1993,11,1992-11-22,Athletic Club,Real Burgos,1,1,0.5
