Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,Regular season,1,2016-07-15,Viborg,Nordsjælland,0,4,0.0
2016-2017,Regular season,1,2016-07-15,Odense,Silkeborg,0,0,0.5
2016-2017,Regular season,1,2016-07-16,FC Copenhagen,Lyngby,3,0,1.0
2016-2017,Regular season,1,2016-07-17,SønderjyskE,AGF,1,2,0.0
2016-2017,Regular season,1,2016-07-17,Aalborg,Horsens,1,1,0.5
2016-2017,Regular season,1,2016-07-17,Brøndby,Esbjerg,4,0,1.0
2016-2017,Regular season,1,2016-07-18,Midtjylland,Randers,2,2,0.5
2016-2017,Regular season,2,2016-07-22,AGF,Viborg,2,1,1.0
2016-2017,Regular season,2,2016-07-23,Esbjerg,FC Copenhagen,0,4,0.0
2016-2017,Regular season,2,2016-07-24,Horsens,SønderjyskE,1,1,0.5
2016-2017,Regular season,2,2016-07-24,Lyngby,Odense,2,2,0.5
2016-2017,Regular season,2,2016-07-24,Silkeborg,Brøndby,0,2,0.0
2016-2017,Regular season,2,2016-07-24,Nordsjælland,Midtjylland,0,4,0.0
2016-2017,Regular season,2,2016-07-24,Randers,Aalborg,0,1,0.0
2016-2017,Regular season,3,2016-07-29,Viborg,Esbjerg,2,1,1.0
2016-2017,Regular season,3,2016-07-30,FC Copenhagen,Nordsjælland,4,0,1.0
2016-2017,Regular season,3,2016-07-31,SønderjyskE,Lyngby,0,1,0.0
2016-2017,Regular season,3,2016-07-31,Midtjylland,Silkeborg,3,0,1.0
2016-2017,Regular season,3,2016-07-31,Brøndby,Horsens,2,2,0.5
2016-2017,Regular season,3,2016-07-31,AGF,Randers,1,2,0.0
2016-2017,Regular season,3,2016-08-01,Aalborg,Odense,2,2,0.5
2016-2017,Regular season,4,2016-08-05,Randers,Horsens,1,0,1.0
2016-2017,Regular season,4,2016-08-05,Silkeborg,Lyngby,0,4,0.0
2016-2017,Regular season,4,2016-08-06,Odense,Viborg,0,0,0.5
2016-2017,Regular season,4,2016-08-07,Nordsjælland,Aalborg,1,2,0.0
2016-2017,Regular season,4,2016-08-07,SønderjyskE,FC Copenhagen,1,1,0.5
2016-2017,Regular season,4,2016-08-07,Midtjylland,Brøndby,3,3,0.5
2016-2017,Regular season,4,2016-08-08,Esbjerg,AGF,2,2,0.5
2016-2017,Regular season,5,2016-08-12,Viborg,Randers,0,1,0.0
2016-2017,Regular season,5,2016-08-12,Lyngby,AGF,0,0,0.5
2016-2017,Regular season,5,2016-08-13,Horsens,Silkeborg,3,3,0.5
2016-2017,Regular season,5,2016-08-13,FC Copenhagen,Midtjylland,3,1,1.0
2016-2017,Regular season,5,2016-08-14,Odense,Nordsjælland,3,1,1.0
2016-2017,Regular season,5,2016-08-14,Brøndby,SønderjyskE,4,0,1.0
2016-2017,Regular season,5,2016-08-15,Aalborg,Esbjerg,2,1,1.0
2016-2017,Regular season,6,2016-08-19,Nordsjælland,Randers,1,1,0.5
2016-2017,Regular season,6,2016-08-19,Horsens,Lyngby,2,1,1.0
2016-2017,Regular season,6,2016-08-20,FC Copenhagen,Aalborg,1,1,0.5
2016-2017,Regular season,6,2016-08-21,Silkeborg,Viborg,1,5,0.0
2016-2017,Regular season,6,2016-08-21,AGF,Brøndby,0,7,0.0
2016-2017,Regular season,6,2016-08-21,Midtjylland,SønderjyskE,2,2,0.5
2016-2017,Regular season,6,2016-08-22,Esbjerg,Odense,3,2,1.0
2016-2017,Regular season,7,2016-08-26,Randers,Silkeborg,1,0,1.0
2016-2017,Regular season,7,2016-08-26,Lyngby,Nordsjælland,0,1,0.0
2016-2017,Regular season,7,2016-08-28,SønderjyskE,Esbjerg,1,1,0.5
2016-2017,Regular season,7,2016-08-28,Odense,Horsens,0,1,0.0
2016-2017,Regular season,7,2016-08-28,Brøndby,FC Copenhagen,1,1,0.5
2016-2017,Regular season,7,2016-08-28,Aalborg,AGF,2,1,1.0
2016-2017,Regular season,7,2016-08-28,Viborg,Midtjylland,0,0,0.5
2016-2017,Regular season,8,2016-09-09,Randers,Lyngby,2,0,1.0
2016-2017,Regular season,8,2016-09-09,Midtjylland,Esbjerg,3,0,1.0
2016-2017,Regular season,8,2016-09-10,Viborg,Horsens,2,4,0.0
2016-2017,Regular season,8,2016-09-10,FC Copenhagen,Odense,2,0,1.0
2016-2017,Regular season,8,2016-09-11,SønderjyskE,Silkeborg,2,2,0.5
