Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,Regular season,1,2020-09-11,SønderjyskE,Midtjylland,2,0,1.0
2020-2021,Regular season,1,2020-09-13,Horsens,Randers,0,3,0.0
2020-2021,Regular season,1,2020-09-13,Lyngby,Aalborg,0,0,0.5
2020-2021,Regular season,1,2020-09-13,Brøndby,Nordsjælland,3,2,1.0
2020-2021,Regular season,1,2020-09-13,Odense,FC Copenhagen,3,2,1.0
2020-2021,Regular season,1,2020-09-14,AGF,Vejle BK,4,2,1.0
2020-2021,Regular season,2,2020-09-19,Midtjylland,Lyngby,1,0,1.0
2020-2021,Regular season,2,2020-09-20,Odense,Nordsjælland,1,1,0.5
2020-2021,Regular season,2,2020-09-20,FC Copenhagen,Brøndby,1,2,0.0
2020-2021,Regular season,2,2020-09-20,Randers,AGF,1,1,0.5
2020-2021,Regular season,2,2020-09-20,Vejle BK,SønderjyskE,4,1,1.0
2020-2021,Regular season,2,2020-09-21,Aalborg,Horsens,1,0,1.0
2020-2021,Regular season,3,2020-09-26,Midtjylland,Randers,1,0,1.0
2020-2021,Regular season,3,2020-09-27,AGF,Odense,4,2,1.0
2020-2021,Regular season,3,2020-09-27,SønderjyskE,Aalborg,3,1,1.0
2020-2021,Regular season,3,2020-09-27,Brøndby,Horsens,2,1,1.0
2020-2021,Regular season,3,2020-09-27,Vejle BK,FC Copenhagen,2,2,0.5
2020-2021,Regular season,3,2020-09-28,Nordsjælland,Lyngby,4,1,1.0
2020-2021,Regular season,4,2020-10-02,Randers,Brøndby,1,2,0.0
2020-2021,Regular season,4,2020-10-04,Odense,Vejle BK,0,1,0.0
2020-2021,Regular season,4,2020-10-04,Lyngby,SønderjyskE,2,2,0.5
2020-2021,Regular season,4,2020-10-04,Aalborg,AGF,1,1,0.5
2020-2021,Regular season,4,2020-10-04,Horsens,Midtjylland,2,2,0.5
2020-2021,Regular season,4,2020-10-04,FC Copenhagen,Nordsjælland,3,2,1.0
2020-2021,Regular season,5,2020-10-17,Midtjylland,Odense,3,1,1.0
2020-2021,Regular season,5,2020-10-18,Vejle BK,Lyngby,3,2,1.0
2020-2021,Regular season,5,2020-10-18,AGF,Horsens,3,0,1.0
2020-2021,Regular season,5,2020-10-18,SønderjyskE,Brøndby,2,0,1.0
2020-2021,Regular season,5,2020-10-18,FC Copenhagen,Aalborg,1,2,0.0
2020-2021,Regular season,5,2020-10-19,Nordsjælland,Randers,1,0,1.0
2020-2021,Regular season,6,2020-10-23,Lyngby,Odense,0,3,0.0
2020-2021,Regular season,6,2020-10-24,Brøndby,Midtjylland,2,3,0.0
2020-2021,Regular season,6,2020-10-25,Horsens,Nordsjælland,1,1,0.5
2020-2021,Regular season,6,2020-10-25,Randers,SønderjyskE,1,2,0.0
2020-2021,Regular season,6,2020-10-25,AGF,FC Copenhagen,0,1,0.0
2020-2021,Regular season,6,2020-10-26,Aalborg,Vejle BK,1,3,0.0
2020-2021,Regular season,7,2020-10-30,Vejle BK,Randers,0,3,0.0
2020-2021,Regular season,7,2020-10-31,Nordsjælland,Midtjylland,4,1,1.0
2020-2021,Regular season,7,2020-11-01,Odense,Horsens,1,0,1.0
2020-2021,Regular season,7,2020-11-01,FC Copenhagen,Lyngby,4,2,1.0
2020-2021,Regular season,7,2020-11-01,Aalborg,Brøndby,2,1,1.0
2020-2021,Regular season,7,2020-11-02,SønderjyskE,AGF,1,1,0.5
2020-2021,Regular season,8,2020-11-06,Randers,Aalborg,1,2,0.0
2020-2021,Regular season,8,2020-11-08,Nordsjælland,Vejle BK,1,1,0.5
2020-2021,Regular season,8,2020-11-08,Lyngby,AGF,1,2,0.0
2020-2021,Regular season,8,2020-11-08,Brøndby,Odense,3,1,1.0
2020-2021,Regular season,8,2020-11-08,Midtjylland,FC Copenhagen,4,0,1.0
2020-2021,Regular season,8,2020-11-08,Horsens,SønderjyskE,0,3,0.0
2020-2021,Regular season,9,2020-11-20,Lyngby,Horsens,1,1,0.5
2020-2021,Regular season,9,2020-11-22,Aalborg,Nordsjælland,1,1,0.5
2020-2021,Regular season,9,2020-11-22,Odense,SønderjyskE,1,1,0.5
2020-2021,Regular season,9,2020-11-22,AGF,Midtjylland,1,2,0.0
2020-2021,Regular season,9,2020-11-22,Vejle BK,Brøndby,0,2,0.0
2020-2021,Regular season,9,2020-11-23,FC Copenhagen,Randers,1,2,0.0
2020-2021,Regular season,10,2020-11-27,Randers,Odense,2,1,1.0
2020-2021,Regular season,10,2020-11-28,Midtjylland,Aalborg,0,0,0.5
2020-2021,Regular season,10,2020-11-29,Horsens,Vejle BK,3,1,1.0
2020-2021,Regular season,10,2020-11-29,SønderjyskE,FC Copenhagen,1,3,0.0
2020-2021,Regular season,10,2020-11-29,Nordsjælland,AGF,3,1,1.0
2020-2021,Regular season,10,2020-11-30,Brøndby,Lyngby,4,1,1.0
2020-2021,Regular season,11,2020-12-04,Odense,Aalborg,2,1,1.0
2020-2021,Regular season,11,2020-12-05,Vejle BK,Midtjylland,0,2,0.0
2020-2021,Regular season,11,2020-12-06,SønderjyskE,Nordsjælland,2,1,1.0
2020-2021,Regular season,11,2020-12-06,FC Copenhagen,Horsens,2,0,1.0
2020-2021,Regular season,11,2020-12-06,Lyngby,Randers,0,3,0.0
2020-2021,Regular season,11,2020-12-07,AGF,Brøndby,3,1,1.0
2020-2021,Regular season,12,2020-12-11,Randers,Vejle BK,3,1,1.0
2020-2021,Regular season,12,2020-12-13,Aalborg,Lyngby,3,2,1.0
2020-2021,Regular season,12,2020-12-13,Horsens,AGF,1,2,0.0
