Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Regular season,10,2021-09-26,Vejle BK,Silkeborg,2,4,0.0
2021-2022,Regular season,10,2021-09-27,AGF,SønderjyskE,1,0,1.0
2021-2022,Regular season,11,2021-10-01,Odense,Vejle BK,6,0,1.0
2021-2022,Regular season,11,2021-10-03,Silkeborg,Nordsjælland,4,1,1.0
2021-2022,Regular season,11,2021-10-03,Aalborg,SønderjyskE,4,0,1.0
2021-2022,Regular season,11,2021-10-03,Midtjylland,AGF,4,0,1.0
2021-2022,Regular season,11,2021-10-03,Randers,Brøndby,1,1,0.5
2021-2022,Regular season,11,2021-10-03,FC Copenhagen,Viborg,1,1,0.5
2021-2022,Regular season,12,2021-10-15,Viborg,Silkeborg,1,1,0.5
2021-2022,Regular season,12,2021-10-17,Nordsjælland,Midtjylland,2,2,0.5
2021-2022,Regular season,12,2021-10-17,Odense,Randers,1,2,0.0
2021-2022,Regular season,12,2021-10-17,Brøndby,Vejle BK,3,2,1.0
2021-2022,Regular season,12,2021-10-17,SønderjyskE,FC Copenhagen,1,1,0.5
2021-2022,Regular season,12,2021-10-18,AGF,Aalborg,1,0,1.0
2021-2022,Regular season,13,2021-10-22,Vejle BK,Nordsjælland,2,0,1.0
2021-2022,Regular season,13,2021-10-24,Silkeborg,Odense,1,1,0.5
2021-2022,Regular season,13,2021-10-24,Brøndby,FC Copenhagen,2,1,1.0
2021-2022,Regular season,13,2021-10-24,Randers,AGF,1,0,1.0
2021-2022,Regular season,13,2021-10-24,Midtjylland,SønderjyskE,3,2,1.0
2021-2022,Regular season,13,2021-10-25,Aalborg,Viborg,2,5,0.0
2021-2022,Regular season,14,2021-10-31,Nordsjælland,Aalborg,0,2,0.0
2021-2022,Regular season,14,2021-10-31,Randers,Midtjylland,1,3,0.0
2021-2022,Regular season,14,2021-10-31,FC Copenhagen,Vejle BK,3,0,1.0
2021-2022,Regular season,14,2021-10-31,Viborg,Brøndby,0,1,0.0
2021-2022,Regular season,14,2021-10-31,SønderjyskE,Silkeborg,0,6,0.0
2021-2022,Regular season,14,2021-11-01,Odense,AGF,0,0,0.5
2021-2022,Regular season,15,2021-11-05,Viborg,Nordsjælland,2,2,0.5
2021-2022,Regular season,15,2021-11-07,Vejle BK,SønderjyskE,3,1,1.0
2021-2022,Regular season,15,2021-11-07,Aalborg,Randers,1,1,0.5
2021-2022,Regular season,15,2021-11-07,AGF,Midtjylland,3,0,1.0
2021-2022,Regular season,15,2021-11-07,Brøndby,Odense,2,1,1.0
2021-2022,Regular season,15,2021-11-07,Silkeborg,FC Copenhagen,0,0,0.5
2021-2022,Regular season,16,2021-11-19,Odense,Viborg,2,3,0.0
2021-2022,Regular season,16,2021-11-21,Randers,Vejle BK,4,1,1.0
2021-2022,Regular season,16,2021-11-21,Nordsjælland,Silkeborg,1,1,0.5
2021-2022,Regular season,16,2021-11-21,FC Copenhagen,AGF,1,1,0.5
2021-2022,Regular season,16,2021-11-21,Midtjylland,Brøndby,1,2,0.0
2021-2022,Regular season,16,2021-11-22,SønderjyskE,Aalborg,1,3,0.0
2021-2022,Regular season,17,2021-11-26,AGF,Silkeborg,1,1,0.5
2021-2022,Regular season,17,2021-11-28,Odense,Nordsjælland,2,0,1.0
2021-2022,Regular season,17,2021-11-28,Viborg,SønderjyskE,1,1,0.5
2021-2022,Regular season,17,2021-11-28,Brøndby,Randers,1,0,1.0
2021-2022,Regular season,17,2021-11-28,Aalborg,FC Copenhagen,1,3,0.0
2021-2022,Regular season,17,2021-11-29,Vejle BK,Midtjylland,1,1,0.5
2021-2022,Regular season,18,2022-02-18,SønderjyskE,AGF,2,3,0.0
2021-2022,Regular season,18,2022-02-20,Midtjylland,Aalborg,0,2,0.0
2021-2022,Regular season,18,2022-02-20,Silkeborg,Vejle BK,3,0,1.0
2021-2022,Regular season,18,2022-02-20,Nordsjælland,Brøndby,0,2,0.0
2021-2022,Regular season,18,2022-02-20,FC Copenhagen,Odense,2,0,1.0
2021-2022,Regular season,18,2022-02-21,Randers,Viborg,0,1,0.0
2021-2022,Regular season,19,2022-02-25,Vejle BK,AGF,3,2,1.0
2021-2022,Regular season,19,2022-02-27,Nordsjælland,Randers,0,0,0.5
2021-2022,Regular season,19,2022-02-27,Aalborg,Silkeborg,1,4,0.0
2021-2022,Regular season,19,2022-02-27,Viborg,FC Copenhagen,0,2,0.0
2021-2022,Regular season,19,2022-02-27,Odense,Midtjylland,2,2,0.5
2021-2022,Regular season,19,2022-02-28,Brøndby,SønderjyskE,1,0,1.0
2021-2022,Regular season,20,2022-03-04,Midtjylland,Viborg,3,1,1.0
2021-2022,Regular season,20,2022-03-04,FC Copenhagen,Randers,3,0,1.0
2021-2022,Regular season,20,2022-03-06,SønderjyskE,Odense,2,2,0.5
2021-2022,Regular season,20,2022-03-06,Aalborg,Vejle BK,0,0,0.5
2021-2022,Regular season,20,2022-03-06,Silkeborg,Brøndby,0,1,0.0
2021-2022,Regular season,20,2022-03-07,AGF,Nordsjælland,2,3,0.0
2021-2022,Regular season,21,2022-03-11,Nordsjælland,SønderjyskE,1,1,0.5
2021-2022,Regular season,21,2022-03-13,Randers,Silkeborg,2,1,1.0
2021-2022,Regular season,21,2022-03-13,Viborg,Vejle BK,2,0,1.0
2021-2022,Regular season,21,2022-03-13,Brøndby,AGF,1,1,0.5
2021-2022,Regular season,21,2022-03-13,Midtjylland,FC Copenhagen,0,1,0.0
2021-2022,Regular season,21,2022-03-14,Odense,Aalborg,2,3,0.0
2021-2022,Regular season,22,2022-03-20,AGF,Viborg,1,1,0.5
2021-2022,Regular season,22,2022-03-20,Silkeborg,Midtjylland,0,1,0.0
2021-2022,Regular season,22,2022-03-20,SønderjyskE,Randers,1,1,0.5
2021-2022,Regular season,22,2022-03-20,Aalborg,Brøndby,3,0,1.0
2021-2022,Regular season,22,2022-03-20,Vejle BK,Odense,2,0,1.0
2021-2022,Regular season,22,2022-03-20,FC Copenhagen,Nordsjælland,1,0,1.0
2021-2022,Relegation round,1,2022-04-01,Viborg,SønderjyskE,2,1,1.0
2021-2022,Relegation round,1,2022-04-03,AGF,Vejle BK,0,0,0.5
2021-2022,Relegation round,1,2022-04-03,Odense,Nordsjælland,2,1,1.0
2021-2022,Championship round,1,2022-04-03,Brøndby,Randers,0,1,0.0
2021-2022,Championship round,1,2022-04-03,Aalborg,FC Copenhagen,0,1,0.0
2021-2022,Championship round,1,2022-04-04,Midtjylland,Silkeborg,3,2,1.0
2021-2022,Championship round,2,2022-04-08,Aalborg,Randers,3,0,1.0
2021-2022,Relegation round,2,2022-04-10,Nordsjælland,AGF,2,2,0.5
2021-2022,Relegation round,2,2022-04-10,SønderjyskE,Odense,2,2,0.5
2021-2022,Championship round,2,2022-04-10,Silkeborg,Brøndby,3,0,1.0
2021-2022,Championship round,2,2022-04-10,FC Copenhagen,Midtjylland,1,0,1.0
2021-2022,Relegation round,2,2022-04-11,Vejle BK,Viborg,2,2,0.5
2021-2022,Championship round,3,2022-04-13,Randers,Midtjylland,1,3,0.0
2021-2022,Relegation round,3,2022-04-14,Odense,Vejle BK,2,1,1.0
2021-2022,Relegation round,3,2022-04-14,AGF,Viborg,0,2,0.0
2021-2022,Championship round,3,2022-04-14,Silkeborg,FC Copenhagen,3,1,1.0
2021-2022,Championship round,3,2022-04-14,Brøndby,Aalborg,0,1,0.0
2021-2022,Relegation round,3,2022-04-15,Nordsjælland,SønderjyskE,2,0,1.0
2021-2022,Relegation round,4,2022-04-17,Viborg,Odense,1,1,0.5
2021-2022,Relegation round,4,2022-04-18,Vejle BK,Nordsjælland,0,0,0.5
2021-2022,Relegation round,4,2022-04-18,SønderjyskE,AGF,2,1,1.0
2021-2022,Championship round,4,2022-04-18,FC Copenhagen,Brøndby,2,0,1.0
2021-2022,Championship round,4,2022-04-18,Midtjylland,Aalborg,2,0,1.0
2021-2022,Championship round,4,2022-04-19,Randers,Silkeborg,1,2,0.0
2021-2022,Relegation round,5,2022-04-22,SønderjyskE,Vejle BK,0,1,0.0
2021-2022,Championship round,5,2022-04-24,Aalborg,Silkeborg,1,2,0.0
2021-2022,Relegation round,5,2022-04-24,Nordsjælland,Viborg,2,0,1.0
2021-2022,Championship round,5,2022-04-24,FC Copenhagen,Randers,0,1,0.0
2021-2022,Relegation round,5,2022-04-24,AGF,Odense,1,2,0.0
2021-2022,Championship round,5,2022-04-25,Brøndby,Midtjylland,1,3,0.0
2021-2022,Relegation round,6,2022-04-29,Viborg,Nordsjælland,1,1,0.5
2021-2022,Relegation round,6,2022-05-01,Vejle BK,SønderjyskE,0,3,0.0
2021-2022,Relegation round,6,2022-05-01,Odense,AGF,1,0,1.0
2021-2022,Championship round,6,2022-05-01,Randers,Brøndby,2,1,1.0
2021-2022,Championship round,6,2022-05-01,Midtjylland,FC Copenhagen,0,0,0.5
2021-2022,Championship round,6,2022-05-02,Silkeborg,Aalborg,4,2,1.0
2021-2022,Championship round,7,2022-05-06,Silkeborg,Randers,1,0,1.0
2021-2022,Relegation round,7,2022-05-08,Nordsjælland,Odense,1,1,0.5
2021-2022,Championship round,7,2022-05-08,Brøndby,FC Copenhagen,1,1,0.5
2021-2022,Championship round,7,2022-05-08,Aalborg,Midtjylland,1,2,0.0
2021-2022,Relegation round,7,2022-05-08,AGF,SønderjyskE,1,1,0.5
2021-2022,Relegation round,7,2022-05-09,Viborg,Vejle BK,2,2,0.5
2021-2022,Championship round,8,2022-05-11,Randers,Aalborg,2,2,0.5
2021-2022,Relegation round,8,2022-05-11,SønderjyskE,Nordsjælland,1,1,0.5
2021-2022,Championship round,8,2022-05-11,FC Copenhagen,Silkeborg,2,1,1.0
2021-2022,Relegation round,8,2022-05-12,Vejle BK,AGF,1,0,1.0
2021-2022,Relegation round,8,2022-05-12,Odense,Viborg,1,1,0.5
2021-2022,Championship round,8,2022-05-12,Midtjylland,Brøndby,2,2,0.5
2021-2022,Relegation round,9,2022-05-15,Nordsjælland,Vejle BK,2,1,1.0
2021-2022,Relegation round,9,2022-05-15,Odense,SønderjyskE,1,1,0.5
2021-2022,Championship round,9,2022-05-15,Randers,FC Copenhagen,0,2,0.0
2021-2022,Championship round,9,2022-05-15,Aalborg,Brøndby,1,3,0.0
2021-2022,Relegation round,9,2022-05-15,Viborg,AGF,1,0,1.0
2021-2022,Championship round,9,2022-05-16,Silkeborg,Midtjylland,1,4,0.0
2021-2022,Relegation round,10,2022-05-21,Vejle BK,Odense,2,1,1.0
2021-2022,Relegation round,10,2022-05-21,AGF,Nordsjælland,2,2,0.5
2021-2022,Relegation round,10,2022-05-21,SønderjyskE,Viborg,0,2,0.0
2021-2022,Championship round,10,2022-05-22,Brøndby,Silkeborg,2,1,1.0
2021-2022,Championship round,10,2022-05-22,FC Copenhagen,Aalborg,3,0,1.0
2021-2022,Championship round,10,2022-05-22,Midtjylland,Randers,3,2,1.0
2021-2022,European play-off match,,2022-05-29,Aalborg,Viborg,1,1,0.5
