Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,Regular season,1,2022-07-15,Midtjylland,Randers,1,1,0.5
2022-2023,Regular season,1,2022-07-17,Lyngby,Silkeborg,2,2,0.5
2022-2023,Regular season,1,2022-07-17,Viborg,Aalborg,2,1,1.0
2022-2023,Regular season,1,2022-07-17,FC Copenhagen,Horsens,0,1,0.0
2022-2023,Regular season,1,2022-07-17,Brøndby,AGF,1,0,1.0
2022-2023,Regular season,1,2022-07-18,Odense,Nordsjælland,0,2,0.0
2022-2023,Regular season,2,2022-07-22,Midtjylland,Silkeborg,1,3,0.0
2022-2023,Regular season,2,2022-07-24,AGF,Viborg,3,1,1.0
2022-2023,Regular season,2,2022-07-24,Randers,Odense,2,2,0.5
2022-2023,Regular season,2,2022-07-24,Brøndby,Nordsjælland,1,3,0.0
2022-2023,Regular season,2,2022-07-24,Aalborg,FC Copenhagen,1,3,0.0
2022-2023,Regular season,2,2022-07-25,Horsens,Lyngby,1,0,1.0
2022-2023,Regular season,3,2022-07-29,Odense,Midtjylland,1,5,0.0
2022-2023,Regular season,3,2022-07-31,AGF,Randers,0,0,0.5
2022-2023,Regular season,3,2022-07-31,Aalborg,Horsens,0,0,0.5
2022-2023,Regular season,3,2022-07-31,Viborg,FC Copenhagen,4,2,1.0
2022-2023,Regular season,3,2022-07-31,Silkeborg,Brøndby,2,0,1.0
2022-2023,Regular season,3,2022-08-01,Nordsjælland,Lyngby,2,1,1.0
2022-2023,Regular season,4,2022-08-05,Randers,Horsens,1,0,1.0
2022-2023,Regular season,4,2022-08-05,Lyngby,Midtjylland,3,3,0.5
2022-2023,Regular season,4,2022-08-06,Nordsjælland,Viborg,1,0,1.0
2022-2023,Regular season,4,2022-08-07,FC Copenhagen,Brøndby,4,1,1.0
2022-2023,Regular season,4,2022-08-07,Odense,AGF,1,2,0.0
2022-2023,Regular season,4,2022-08-08,Silkeborg,Aalborg,3,1,1.0
2022-2023,Regular season,5,2022-08-12,Horsens,Midtjylland,3,3,0.5
2022-2023,Regular season,5,2022-08-12,FC Copenhagen,Randers,1,3,0.0
2022-2023,Regular season,5,2022-08-14,Viborg,Silkeborg,2,0,1.0
2022-2023,Regular season,5,2022-08-14,Aalborg,Nordsjælland,0,0,0.5
2022-2023,Regular season,5,2022-08-14,Brøndby,Odense,2,0,1.0
2022-2023,Regular season,5,2022-08-15,AGF,Lyngby,1,0,1.0
2022-2023,Regular season,6,2022-08-19,Lyngby,FC Copenhagen,0,3,0.0
2022-2023,Regular season,6,2022-08-20,Midtjylland,AGF,0,2,0.0
2022-2023,Regular season,6,2022-08-21,Nordsjælland,Silkeborg,0,2,0.0
2022-2023,Regular season,6,2022-08-21,Randers,Viborg,1,0,1.0
2022-2023,Regular season,6,2022-08-21,Aalborg,Brøndby,2,1,1.0
2022-2023,Regular season,6,2022-08-22,Odense,Horsens,1,0,1.0
2022-2023,Regular season,7,2022-08-26,Horsens,AGF,2,1,1.0
2022-2023,Regular season,7,2022-08-28,Viborg,Lyngby,2,1,1.0
2022-2023,Regular season,7,2022-08-28,Randers,Aalborg,1,0,1.0
2022-2023,Regular season,7,2022-08-28,Nordsjælland,FC Copenhagen,3,1,1.0
2022-2023,Regular season,7,2022-08-28,Silkeborg,Odense,1,2,0.0
2022-2023,Regular season,7,2022-08-29,Brøndby,Midtjylland,0,2,0.0
2022-2023,Regular season,8,2022-09-02,FC Copenhagen,Silkeborg,1,0,1.0
2022-2023,Regular season,8,2022-09-04,Odense,Viborg,1,2,0.0
2022-2023,Regular season,8,2022-09-04,Lyngby,Randers,0,2,0.0
2022-2023,Regular season,8,2022-09-04,Horsens,Brøndby,0,2,0.0
2022-2023,Regular season,8,2022-09-04,Midtjylland,Aalborg,0,2,0.0
2022-2023,Regular season,8,2022-09-05,AGF,Nordsjælland,2,3,0.0
2022-2023,Regular season,9,2022-09-10,Odense,FC Copenhagen,2,1,1.0
2022-2023,Regular season,9,2022-09-11,Aalborg,Lyngby,1,1,0.5
2022-2023,Regular season,9,2022-09-11,Nordsjælland,Midtjylland,1,1,0.5
2022-2023,Regular season,9,2022-09-11,Brøndby,Randers,2,2,0.5
2022-2023,Regular season,9,2022-09-11,Silkeborg,AGF,1,0,1.0
2022-2023,Regular season,9,2022-09-12,Viborg,Horsens,2,1,1.0
2022-2023,Regular season,10,2022-09-16,Horsens,Nordsjælland,1,0,1.0
2022-2023,Regular season,10,2022-09-17,AGF,Aalborg,3,1,1.0
2022-2023,Regular season,10,2022-09-18,Randers,Silkeborg,3,2,1.0
2022-2023,Regular season,10,2022-09-18,Lyngby,Odense,0,2,0.0
2022-2023,Regular season,10,2022-09-18,Viborg,Brøndby,0,0,0.5
2022-2023,Regular season,10,2022-09-18,Midtjylland,FC Copenhagen,2,1,1.0
2022-2023,Regular season,11,2022-09-30,Aalborg,Odense,1,1,0.5
2022-2023,Regular season,11,2022-10-02,Silkeborg,Horsens,2,1,1.0
2022-2023,Regular season,11,2022-10-02,Midtjylland,Viborg,1,1,0.5
2022-2023,Regular season,11,2022-10-02,Brøndby,Lyngby,3,3,0.5
2022-2023,Regular season,11,2022-10-02,FC Copenhagen,AGF,1,0,1.0
2022-2023,Regular season,11,2022-10-03,Nordsjælland,Randers,3,1,1.0
2022-2023,Regular season,12,2022-10-07,Lyngby,Viborg,1,1,0.5
2022-2023,Regular season,12,2022-10-08,FC Copenhagen,Nordsjælland,1,1,0.5
2022-2023,Regular season,12,2022-10-09,AGF,Midtjylland,0,1,0.0
2022-2023,Regular season,12,2022-10-09,Odense,Silkeborg,1,1,0.5
2022-2023,Regular season,12,2022-10-09,Randers,Brøndby,2,3,0.0
2022-2023,Regular season,12,2022-10-10,Horsens,Aalborg,0,0,0.5
2022-2023,Regular season,13,2022-10-14,Lyngby,Aalborg,0,2,0.0
2022-2023,Regular season,13,2022-10-16,Viborg,Odense,0,0,0.5
2022-2023,Regular season,13,2022-10-16,Brøndby,FC Copenhagen,1,1,0.5
2022-2023,Regular season,13,2022-10-16,Nordsjælland,AGF,1,1,0.5
2022-2023,Regular season,13,2022-10-16,Midtjylland,Horsens,2,1,1.0
2022-2023,Regular season,13,2022-10-17,Silkeborg,Randers,3,3,0.5
2022-2023,Regular season,14,2022-10-21,Odense,Lyngby,3,1,1.0
2022-2023,Regular season,14,2022-10-22,FC Copenhagen,Midtjylland,1,1,0.5
2022-2023,Regular season,14,2022-10-23,Randers,Nordsjælland,0,2,0.0
2022-2023,Regular season,14,2022-10-23,Horsens,Silkeborg,3,2,1.0
2022-2023,Regular season,14,2022-10-23,AGF,Brøndby,2,2,0.5
2022-2023,Regular season,14,2022-10-24,Aalborg,Viborg,1,3,0.0
2022-2023,Regular season,15,2022-10-28,Nordsjælland,Horsens,2,0,1.0
2022-2023,Regular season,15,2022-10-29,Randers,FC Copenhagen,0,2,0.0
2022-2023,Regular season,15,2022-10-30,Lyngby,AGF,0,1,0.0
2022-2023,Regular season,15,2022-10-30,Silkeborg,Viborg,1,2,0.0
2022-2023,Regular season,15,2022-10-30,Brøndby,Aalborg,3,2,1.0
2022-2023,Regular season,15,2022-10-31,Midtjylland,Odense,1,2,0.0
2022-2023,Regular season,16,2022-11-04,Horsens,Randers,5,1,1.0
2022-2023,Regular season,16,2022-11-06,Viborg,AGF,1,1,0.5
2022-2023,Regular season,16,2022-11-06,Aalborg,Silkeborg,1,2,0.0
2022-2023,Regular season,16,2022-11-06,FC Copenhagen,Lyngby,3,0,1.0
2022-2023,Regular season,16,2022-11-06,Odense,Brøndby,1,1,0.5
2022-2023,Regular season,16,2022-11-07,Midtjylland,Nordsjælland,0,0,0.5
2022-2023,Regular season,17,2022-11-12,Silkeborg,Lyngby,0,2,0.0
2022-2023,Regular season,17,2022-11-13,AGF,FC Copenhagen,0,2,0.0
2022-2023,Regular season,17,2022-11-13,Horsens,Odense,3,3,0.5
2022-2023,Regular season,17,2022-11-13,Brøndby,Viborg,0,2,0.0
2022-2023,Regular season,17,2022-11-13,Nordsjælland,Aalborg,5,1,1.0
2022-2023,Regular season,17,2022-11-13,Randers,Midtjylland,0,0,0.5
