Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018-2019,Regular season,1,2018-07-13,Vejle BK,Hobro,3,1,1.0
2018-2019,Regular season,1,2018-07-13,SønderjyskE,Aalborg,0,1,0.0
2018-2019,Regular season,1,2018-07-14,Midtjylland,AGF,0,0,0.5
2018-2019,Regular season,1,2018-07-15,Nordsjælland,Esbjerg,1,1,0.5
2018-2019,Regular season,1,2018-07-15,Vendsyssel,Odense,3,2,1.0
2018-2019,Regular season,1,2018-07-16,FC Copenhagen,Horsens,1,2,0.0
2018-2019,Regular season,1,2018-07-16,Randers,Brøndby,0,2,0.0
2018-2019,Regular season,2,2018-07-20,Aalborg,Midtjylland,2,1,1.0
2018-2019,Regular season,2,2018-07-21,Esbjerg,Vendsyssel,2,3,0.0
2018-2019,Regular season,2,2018-07-22,Horsens,Randers,1,1,0.5
2018-2019,Regular season,2,2018-07-22,Odense,SønderjyskE,2,2,0.5
2018-2019,Regular season,2,2018-07-22,AGF,Nordsjælland,1,1,0.5
2018-2019,Regular season,2,2018-07-22,Brøndby,Vejle BK,1,1,0.5
2018-2019,Regular season,2,2018-07-23,Hobro,FC Copenhagen,0,3,0.0
2018-2019,Regular season,3,2018-07-27,SønderjyskE,Horsens,2,0,1.0
2018-2019,Regular season,3,2018-07-28,Midtjylland,Esbjerg,3,1,1.0
2018-2019,Regular season,3,2018-07-29,Nordsjælland,Vendsyssel,3,0,1.0
2018-2019,Regular season,3,2018-07-29,Randers,Odense,1,0,1.0
2018-2019,Regular season,3,2018-07-29,Hobro,Brøndby,1,2,0.0
2018-2019,Regular season,3,2018-07-29,FC Copenhagen,Aalborg,4,0,1.0
2018-2019,Regular season,3,2018-07-30,Vejle BK,AGF,1,1,0.5
2018-2019,Regular season,4,2018-08-03,AGF,SønderjyskE,1,0,1.0
2018-2019,Regular season,4,2018-08-04,Esbjerg,Randers,3,3,0.5
2018-2019,Regular season,4,2018-08-04,Vejle BK,Midtjylland,1,3,0.0
2018-2019,Regular season,4,2018-08-05,Horsens,Hobro,2,2,0.5
2018-2019,Regular season,4,2018-08-05,Odense,FC Copenhagen,0,1,0.0
2018-2019,Regular season,4,2018-08-05,Brøndby,Nordsjælland,2,0,1.0
2018-2019,Regular season,4,2018-08-06,Vendsyssel,Aalborg,0,1,0.0
2018-2019,Regular season,5,2018-08-10,Vendsyssel,Vejle BK,1,1,0.5
2018-2019,Regular season,5,2018-08-11,Hobro,Odense,3,2,1.0
2018-2019,Regular season,5,2018-08-12,Aalborg,Nordsjælland,1,0,1.0
2018-2019,Regular season,5,2018-08-12,FC Copenhagen,Brøndby,3,1,1.0
2018-2019,Regular season,5,2018-08-12,Randers,AGF,0,0,0.5
2018-2019,Regular season,5,2018-08-12,Midtjylland,Horsens,3,0,1.0
2018-2019,Regular season,5,2018-08-13,Esbjerg,SønderjyskE,1,0,1.0
2018-2019,Regular season,6,2018-08-17,SønderjyskE,Vendsyssel,2,1,1.0
2018-2019,Regular season,6,2018-08-19,Nordsjælland,Vejle BK,2,0,1.0
2018-2019,Regular season,6,2018-08-19,Randers,Hobro,3,0,1.0
2018-2019,Regular season,6,2018-08-19,AGF,FC Copenhagen,1,1,0.5
2018-2019,Regular season,6,2018-08-19,Brøndby,Esbjerg,0,1,0.0
2018-2019,Regular season,6,2018-08-19,Odense,Midtjylland,1,1,0.5
2018-2019,Regular season,6,2018-08-20,Horsens,Aalborg,0,0,0.5
2018-2019,Regular season,7,2018-08-24,Hobro,AGF,0,2,0.0
2018-2019,Regular season,7,2018-08-26,Nordsjælland,Horsens,0,1,0.0
2018-2019,Regular season,7,2018-08-26,Vejle BK,Odense,0,2,0.0
2018-2019,Regular season,7,2018-08-26,Vendsyssel,Brøndby,1,2,0.0
2018-2019,Regular season,7,2018-08-26,FC Copenhagen,SønderjyskE,3,2,1.0
2018-2019,Regular season,7,2018-08-26,Midtjylland,Randers,3,0,1.0
2018-2019,Regular season,7,2018-08-27,Aalborg,Esbjerg,0,1,0.0
2018-2019,Regular season,8,2018-08-31,Horsens,Vejle BK,0,0,0.5
2018-2019,Regular season,8,2018-09-01,SønderjyskE,Hobro,1,1,0.5
2018-2019,Regular season,8,2018-09-02,Odense,Nordsjælland,0,0,0.5
2018-2019,Regular season,8,2018-09-02,Randers,Aalborg,2,2,0.5
2018-2019,Regular season,8,2018-09-02,Esbjerg,FC Copenhagen,0,2,0.0
2018-2019,Regular season,8,2018-09-02,AGF,Vendsyssel,1,1,0.5
2018-2019,Regular season,8,2018-09-02,Brøndby,Midtjylland,2,2,0.5
2018-2019,Regular season,9,2018-09-14,Esbjerg,Odense,2,0,1.0
2018-2019,Regular season,9,2018-09-15,Nordsjælland,Randers,4,1,1.0
2018-2019,Regular season,9,2018-09-16,Vendsyssel,Hobro,1,1,0.5
2018-2019,Regular season,9,2018-09-16,Horsens,AGF,3,2,1.0
2018-2019,Regular season,9,2018-09-16,Brøndby,SønderjyskE,2,4,0.0
2018-2019,Regular season,9,2018-09-16,Midtjylland,FC Copenhagen,3,1,1.0
2018-2019,Regular season,9,2018-09-17,Aalborg,Vejle BK,1,1,0.5
2018-2019,Regular season,10,2018-09-21,Vejle BK,Esbjerg,1,0,1.0
2018-2019,Regular season,10,2018-09-22,Randers,Vendsyssel,2,0,1.0
2018-2019,Regular season,10,2018-09-23,SønderjyskE,Midtjylland,0,0,0.5
2018-2019,Regular season,10,2018-09-23,Hobro,Aalborg,0,5,0.0
2018-2019,Regular season,10,2018-09-23,FC Copenhagen,Nordsjælland,2,1,1.0
2018-2019,Regular season,10,2018-09-23,AGF,Brøndby,3,2,1.0
2018-2019,Regular season,10,2018-09-24,Odense,Horsens,4,0,1.0
2018-2019,Regular season,11,2018-09-28,Vejle BK,Randers,1,1,0.5
2018-2019,Regular season,11,2018-09-29,Midtjylland,Hobro,5,2,1.0
2018-2019,Regular season,11,2018-09-30,Vendsyssel,FC Copenhagen,2,1,1.0
2018-2019,Regular season,11,2018-09-30,Esbjerg,AGF,0,0,0.5
2018-2019,Regular season,11,2018-09-30,Aalborg,Odense,0,1,0.0
2018-2019,Regular season,11,2018-09-30,Brøndby,Horsens,1,2,0.0
2018-2019,Regular season,11,2018-10-01,Nordsjælland,SønderjyskE,4,1,1.0
2018-2019,Regular season,12,2018-10-05,SønderjyskE,Vejle BK,3,0,1.0
2018-2019,Regular season,12,2018-10-06,Odense,AGF,2,2,0.5
2018-2019,Regular season,12,2018-10-07,Hobro,Nordsjælland,3,2,1.0
2018-2019,Regular season,12,2018-10-07,Horsens,Esbjerg,1,2,0.0
2018-2019,Regular season,12,2018-10-07,FC Copenhagen,Randers,4,0,1.0
2018-2019,Regular season,12,2018-10-07,Aalborg,Brøndby,1,3,0.0
2018-2019,Regular season,12,2018-10-07,Midtjylland,Vendsyssel,3,0,1.0
2018-2019,Regular season,13,2018-10-19,Esbjerg,Hobro,2,0,1.0
2018-2019,Regular season,13,2018-10-20,Nordsjælland,Midtjylland,1,4,0.0
2018-2019,Regular season,13,2018-10-21,Vendsyssel,Horsens,0,1,0.0
2018-2019,Regular season,13,2018-10-21,Randers,SønderjyskE,1,1,0.5
2018-2019,Regular season,13,2018-10-21,Vejle BK,FC Copenhagen,1,3,0.0
2018-2019,Regular season,13,2018-10-21,AGF,Aalborg,2,2,0.5
2018-2019,Regular season,13,2018-10-22,Brøndby,Odense,1,1,0.5
2018-2019,Regular season,14,2018-10-26,SønderjyskE,Odense,0,0,0.5
2018-2019,Regular season,14,2018-10-27,Horsens,Nordsjælland,3,3,0.5
2018-2019,Regular season,14,2018-10-28,Hobro,Vejle BK,1,0,1.0
2018-2019,Regular season,14,2018-10-28,Randers,Esbjerg,0,2,0.0
2018-2019,Regular season,14,2018-10-28,FC Copenhagen,AGF,4,2,1.0
2018-2019,Regular season,14,2018-10-28,Aalborg,Vendsyssel,0,1,0.0
2018-2019,Regular season,14,2018-10-29,Midtjylland,Brøndby,3,2,1.0
2018-2019,Regular season,15,2018-11-02,Odense,Hobro,1,0,1.0
2018-2019,Regular season,15,2018-11-02,Vendsyssel,SønderjyskE,2,3,0.0
2018-2019,Regular season,15,2018-11-04,Brøndby,FC Copenhagen,0,1,0.0
2018-2019,Regular season,15,2018-11-04,Nordsjælland,Aalborg,1,1,0.5
2018-2019,Regular season,15,2018-11-04,AGF,Randers,0,2,0.0
2018-2019,Regular season,15,2018-11-04,Esbjerg,Midtjylland,2,2,0.5
2018-2019,Regular season,15,2018-11-05,Vejle BK,Horsens,3,1,1.0
2018-2019,Regular season,16,2018-11-09,Brøndby,AGF,2,0,1.0
2018-2019,Regular season,16,2018-11-10,Horsens,SønderjyskE,1,1,0.5
2018-2019,Regular season,16,2018-11-11,Hobro,Vendsyssel,1,0,1.0
2018-2019,Regular season,16,2018-11-11,Randers,Nordsjælland,1,1,0.5
2018-2019,Regular season,16,2018-11-11,Aalborg,FC Copenhagen,1,1,0.5
2018-2019,Regular season,16,2018-11-11,Midtjylland,Vejle BK,5,0,1.0
2018-2019,Regular season,16,2018-11-11,Odense,Esbjerg,2,1,1.0
2018-2019,Regular season,17,2018-11-23,Vejle BK,Aalborg,1,1,0.5
2018-2019,Regular season,17,2018-11-24,Hobro,Randers,0,1,0.0
2018-2019,Regular season,17,2018-11-25,Vendsyssel,Esbjerg,1,1,0.5
2018-2019,Regular season,17,2018-11-25,Nordsjælland,Odense,1,3,0.0
2018-2019,Regular season,17,2018-11-25,SønderjyskE,Brøndby,0,2,0.0
2018-2019,Regular season,17,2018-11-25,FC Copenhagen,Midtjylland,2,1,1.0
2018-2019,Regular season,17,2018-11-26,AGF,Horsens,1,2,0.0
2018-2019,Regular season,18,2018-11-30,Esbjerg,Aalborg,1,4,0.0
2018-2019,Regular season,18,2018-12-01,Odense,Vendsyssel,2,0,1.0
2018-2019,Regular season,18,2018-12-02,SønderjyskE,Nordsjælland,1,2,0.0
2018-2019,Regular season,18,2018-12-02,Randers,Midtjylland,1,2,0.0
2018-2019,Regular season,18,2018-12-02,Horsens,FC Copenhagen,1,6,0.0
2018-2019,Regular season,18,2018-12-02,Brøndby,Hobro,1,0,1.0
2018-2019,Regular season,18,2018-12-03,AGF,Vejle BK,2,1,1.0
2018-2019,Regular season,19,2018-12-07,Midtjylland,Odense,3,0,1.0
2018-2019,Regular season,19,2018-12-08,Hobro,SønderjyskE,0,0,0.5
2018-2019,Regular season,19,2018-12-09,Vendsyssel,Randers,0,1,0.0
2018-2019,Regular season,19,2018-12-09,Aalborg,Horsens,2,4,0.0
2018-2019,Regular season,19,2018-12-09,FC Copenhagen,Esbjerg,3,0,1.0
2018-2019,Regular season,19,2018-12-09,Vejle BK,Brøndby,1,2,0.0
2018-2019,Regular season,19,2018-12-10,Nordsjælland,AGF,1,0,1.0
2018-2019,Regular season,20,2018-12-14,Odense,Aalborg,1,2,0.0
2018-2019,Regular season,20,2018-12-15,Randers,Vejle BK,2,0,1.0
2018-2019,Regular season,20,2018-12-16,Esbjerg,Nordsjælland,3,0,1.0
2018-2019,Regular season,20,2018-12-16,Horsens,Midtjylland,1,3,0.0
2018-2019,Regular season,20,2018-12-16,SønderjyskE,FC Copenhagen,0,3,0.0
2018-2019,Regular season,20,2018-12-16,Brøndby,Vendsyssel,2,3,0.0
2018-2019,Regular season,20,2018-12-17,AGF,Hobro,1,0,1.0
2018-2019,Regular season,21,2019-02-08,AGF,Esbjerg,2,0,1.0
2018-2019,Regular season,21,2019-02-09,Vejle BK,SønderjyskE,2,0,1.0
2018-2019,Regular season,21,2019-02-10,Hobro,Horsens,0,0,0.5
2018-2019,Regular season,21,2019-02-10,Aalborg,Randers,0,3,0.0
2018-2019,Regular season,21,2019-02-10,Nordsjælland,Brøndby,3,3,0.5
2018-2019,Regular season,21,2019-02-10,FC Copenhagen,Odense,6,1,1.0
2018-2019,Regular season,21,2019-02-11,Vendsyssel,Midtjylland,0,1,0.0
2018-2019,Regular season,22,2019-02-15,SønderjyskE,AGF,0,2,0.0
2018-2019,Regular season,22,2019-02-16,Nordsjælland,Hobro,2,1,1.0
2018-2019,Regular season,22,2019-02-17,Horsens,Vendsyssel,3,0,1.0
2018-2019,Regular season,22,2019-02-17,Odense,Vejle BK,1,0,1.0
2018-2019,Regular season,22,2019-02-17,Randers,FC Copenhagen,0,2,0.0
2018-2019,Regular season,22,2019-02-17,Esbjerg,Brøndby,2,1,1.0
2018-2019,Regular season,22,2019-02-18,Midtjylland,Aalborg,2,1,1.0
2018-2019,Regular season,23,2019-02-22,Aalborg,SønderjyskE,3,0,1.0
2018-2019,Regular season,23,2019-02-23,Vejle BK,Nordsjælland,1,3,0.0
2018-2019,Regular season,23,2019-02-24,Hobro,Esbjerg,2,0,1.0
2018-2019,Regular season,23,2019-02-24,Horsens,Odense,1,2,0.0
2018-2019,Regular season,23,2019-02-24,AGF,Midtjylland,1,2,0.0
2018-2019,Regular season,23,2019-02-24,Brøndby,Randers,2,1,1.0
2018-2019,Regular season,23,2019-02-25,FC Copenhagen,Vendsyssel,1,1,0.5
2018-2019,Regular season,24,2019-03-01,Aalborg,Hobro,1,1,0.5
2018-2019,Regular season,24,2019-03-02,Esbjerg,Horsens,1,0,1.0
2018-2019,Regular season,24,2019-03-03,SønderjyskE,Randers,3,0,1.0
2018-2019,Regular season,24,2019-03-03,Vendsyssel,AGF,2,2,0.5
2018-2019,Regular season,24,2019-03-03,FC Copenhagen,Vejle BK,2,0,1.0
2018-2019,Regular season,24,2019-03-03,Odense,Brøndby,2,0,1.0
2018-2019,Regular season,24,2019-03-04,Midtjylland,Nordsjælland,3,3,0.5
2018-2019,Regular season,25,2019-03-08,Hobro,Midtjylland,1,2,0.0
2018-2019,Regular season,25,2019-03-09,Vejle BK,Vendsyssel,1,1,0.5
2018-2019,Regular season,25,2019-03-10,Randers,Horsens,2,0,1.0
2018-2019,Regular season,25,2019-03-10,SønderjyskE,Esbjerg,3,1,1.0
2018-2019,Regular season,25,2019-03-10,Nordsjælland,FC Copenhagen,2,2,0.5
2018-2019,Regular season,25,2019-03-10,Brøndby,Aalborg,3,3,0.5
2018-2019,Regular season,25,2019-03-11,AGF,Odense,1,2,0.0
2018-2019,Regular season,26,2019-03-17,Horsens,Brøndby,1,3,0.0
2018-2019,Regular season,26,2019-03-17,Midtjylland,SønderjyskE,2,1,1.0
2018-2019,Regular season,26,2019-03-17,Esbjerg,Vejle BK,2,1,1.0
2018-2019,Regular season,26,2019-03-17,Odense,Randers,1,0,1.0
2018-2019,Regular season,26,2019-03-17,Vendsyssel,Nordsjælland,0,1,0.0
2018-2019,Regular season,26,2019-03-17,FC Copenhagen,Hobro,3,1,1.0
2018-2019,Regular season,26,2019-03-17,Aalborg,AGF,3,1,1.0
2018-2019,Championship round,1,2019-03-29,Brøndby,Odense,2,2,0.5
2018-2019,Championship round,1,2019-03-30,Midtjylland,Nordsjælland,0,0,0.5
2018-2019,Relegation round,1,2019-03-31,Vendsyssel,Hobro,3,3,0.5
2018-2019,Relegation round,1,2019-03-31,Aalborg,Randers,1,2,0.0
2018-2019,Championship round,1,2019-03-31,FC Copenhagen,Esbjerg,1,0,1.0
2018-2019,Relegation round,1,2019-03-31,SønderjyskE,Horsens,0,0,0.5
2018-2019,Relegation round,1,2019-04-01,AGF,Vejle BK,2,2,0.5
2018-2019,Relegation round,2,2019-04-05,Horsens,AGF,0,3,0.0
2018-2019,Relegation round,2,2019-04-06,Randers,Vendsyssel,1,1,0.5
2018-2019,Relegation round,2,2019-04-07,Hobro,Aalborg,1,1,0.5
2018-2019,Relegation round,2,2019-04-07,Vejle BK,SønderjyskE,4,1,1.0
2018-2019,Championship round,2,2019-04-07,Esbjerg,Midtjylland,2,2,0.5
