Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-08-08,Reims,Paris S-G,2,2,0.5
2014-2015,1,2014-08-09,Nice,Toulouse,3,2,1.0
2014-2015,1,2014-08-09,Guingamp,Saint-Étienne,0,2,0.0
2014-2015,1,2014-08-09,Nantes,Lens,1,0,1.0
2014-2015,1,2014-08-09,Evian,Caen,0,3,0.0
2014-2015,1,2014-08-09,Lille,Metz,0,0,0.5
2014-2015,1,2014-08-09,Montpellier,Bordeaux,0,1,0.0
2014-2015,1,2014-08-09,Bastia,Marseille,3,3,0.5
2014-2015,1,2014-08-10,Lyon,Rennes,2,0,1.0
2014-2015,1,2014-08-10,Monaco,Lorient,1,2,0.0
2014-2015,2,2014-08-15,Caen,Lille,0,1,0.0
2014-2015,2,2014-08-16,Paris S-G,Bastia,2,0,1.0
2014-2015,2,2014-08-16,Metz,Nantes,1,1,0.5
2014-2015,2,2014-08-16,Toulouse,Lyon,2,1,1.0
2014-2015,2,2014-08-16,Lens,Guingamp,0,1,0.0
2014-2015,2,2014-08-16,Rennes,Evian,6,2,1.0
2014-2015,2,2014-08-16,Lorient,Nice,0,0,0.5
2014-2015,2,2014-08-17,Saint-Étienne,Reims,3,1,1.0
2014-2015,2,2014-08-17,Marseille,Montpellier,0,2,0.0
2014-2015,2,2014-08-17,Bordeaux,Monaco,4,1,1.0
2014-2015,3,2014-08-22,Evian,Paris S-G,0,0,0.5
2014-2015,3,2014-08-23,Guingamp,Marseille,0,1,0.0
2014-2015,3,2014-08-23,Reims,Caen,0,2,0.0
2014-2015,3,2014-08-23,Nice,Bordeaux,1,3,0.0
2014-2015,3,2014-08-23,Bastia,Toulouse,1,0,1.0
2014-2015,3,2014-08-23,Montpellier,Metz,2,0,1.0
2014-2015,3,2014-08-23,Lille,Lorient,2,0,1.0
2014-2015,3,2014-08-24,Lyon,Lens,0,1,0.0
2014-2015,3,2014-08-24,Saint-Étienne,Rennes,0,0,0.5
2014-2015,3,2014-08-24,Nantes,Monaco,0,1,0.0
2014-2015,4,2014-08-29,Marseille,Nice,4,0,1.0
2014-2015,4,2014-08-30,Monaco,Lille,1,1,0.5
2014-2015,4,2014-08-30,Nantes,Montpellier,1,0,1.0
2014-2015,4,2014-08-30,Lens,Reims,4,2,1.0
2014-2015,4,2014-08-30,Lorient,Guingamp,4,0,1.0
2014-2015,4,2014-08-30,Caen,Rennes,0,1,0.0
2014-2015,4,2014-08-30,Toulouse,Evian,1,0,1.0
2014-2015,4,2014-08-31,Bordeaux,Bastia,1,1,0.5
2014-2015,4,2014-08-31,Metz,Lyon,2,1,1.0
2014-2015,4,2014-08-31,Paris S-G,Saint-Étienne,5,0,1.0
2014-2015,5,2014-09-12,Lyon,Monaco,2,1,1.0
2014-2015,5,2014-09-13,Rennes,Paris S-G,1,1,0.5
2014-2015,5,2014-09-13,Reims,Toulouse,2,0,1.0
2014-2015,5,2014-09-13,Nice,Metz,1,0,1.0
2014-2015,5,2014-09-13,Saint-Étienne,Caen,1,0,1.0
2014-2015,5,2014-09-13,Bastia,Lens,1,1,0.5
2014-2015,5,2014-09-13,Montpellier,Lorient,1,0,1.0
2014-2015,5,2014-09-14,Lille,Nantes,2,0,1.0
2014-2015,5,2014-09-14,Guingamp,Bordeaux,2,1,1.0
2014-2015,5,2014-09-14,Evian,Marseille,1,3,0.0
2014-2015,6,2014-09-19,Bordeaux,Evian,2,1,1.0
2014-2015,6,2014-09-20,Marseille,Rennes,3,0,1.0
2014-2015,6,2014-09-20,Lorient,Reims,0,1,0.0
2014-2015,6,2014-09-20,Nantes,Nice,2,1,1.0
2014-2015,6,2014-09-20,Toulouse,Caen,3,3,0.5
2014-2015,6,2014-09-20,Metz,Bastia,3,1,1.0
2014-2015,6,2014-09-21,Lille,Montpellier,0,0,0.5
2014-2015,6,2014-09-21,Lens,Saint-Étienne,0,1,0.0
2014-2015,6,2014-09-21,Monaco,Guingamp,1,0,1.0
2014-2015,6,2014-09-21,Paris S-G,Lyon,1,1,0.5
2014-2015,7,2014-09-23,Reims,Marseille,0,5,0.0
2014-2015,7,2014-09-23,Rennes,Toulouse,0,3,0.0
2014-2015,7,2014-09-24,Nice,Lille,1,0,1.0
2014-2015,7,2014-09-24,Evian,Lens,2,1,1.0
2014-2015,7,2014-09-24,Montpellier,Monaco,0,1,0.0
2014-2015,7,2014-09-24,Lyon,Lorient,4,0,1.0
2014-2015,7,2014-09-24,Guingamp,Metz,0,1,0.0
2014-2015,7,2014-09-24,Bastia,Nantes,0,0,0.5
2014-2015,7,2014-09-24,Caen,Paris S-G,0,2,0.0
2014-2015,7,2014-09-25,Saint-Étienne,Bordeaux,1,1,0.5
2014-2015,8,2014-09-27,Monaco,Nice,0,1,0.0
2014-2015,8,2014-09-27,Toulouse,Paris S-G,1,1,0.5
2014-2015,8,2014-09-27,Montpellier,Guingamp,2,1,1.0
2014-2015,8,2014-09-27,Lorient,Evian,0,2,0.0
2014-2015,8,2014-09-27,Lille,Bastia,1,0,1.0
2014-2015,8,2014-09-27,Metz,Reims,3,0,1.0
2014-2015,8,2014-09-28,Bordeaux,Rennes,2,1,1.0
2014-2015,8,2014-09-28,Nantes,Lyon,1,1,0.5
2014-2015,8,2014-09-28,Lens,Caen,0,0,0.5
2014-2015,8,2014-09-28,Marseille,Saint-Étienne,2,1,1.0
2014-2015,9,2014-10-03,Reims,Bordeaux,1,0,1.0
2014-2015,9,2014-10-04,Caen,Marseille,1,2,0.0
2014-2015,9,2014-10-04,Evian,Metz,3,0,1.0
2014-2015,9,2014-10-04,Nice,Montpellier,1,1,0.5
2014-2015,9,2014-10-04,Bastia,Lorient,0,2,0.0
2014-2015,9,2014-10-04,Rennes,Lens,2,0,1.0
2014-2015,9,2014-10-05,Saint-Étienne,Toulouse,0,1,0.0
2014-2015,9,2014-10-05,Guingamp,Nantes,0,1,0.0
2014-2015,9,2014-10-05,Lyon,Lille,3,0,1.0
2014-2015,9,2014-10-05,Paris S-G,Monaco,1,1,0.5
2014-2015,10,2014-10-17,Lens,Paris S-G,1,3,0.0
2014-2015,10,2014-10-18,Lorient,Saint-Étienne,0,1,0.0
2014-2015,10,2014-10-18,Monaco,Evian,2,0,1.0
2014-2015,10,2014-10-18,Lille,Guingamp,1,2,0.0
2014-2015,10,2014-10-18,Metz,Rennes,0,0,0.5
2014-2015,10,2014-10-18,Nice,Bastia,0,1,0.0
2014-2015,10,2014-10-18,Nantes,Reims,1,1,0.5
2014-2015,10,2014-10-19,Marseille,Toulouse,2,0,1.0
2014-2015,10,2014-10-19,Bordeaux,Caen,1,1,0.5
2014-2015,10,2014-10-19,Lyon,Montpellier,5,1,1.0
2014-2015,11,2014-10-24,Toulouse,Lens,0,2,0.0
2014-2015,11,2014-10-25,Paris S-G,Bordeaux,3,0,1.0
2014-2015,11,2014-10-25,Bastia,Monaco,1,3,0.0
2014-2015,11,2014-10-25,Caen,Lorient,2,1,1.0
2014-2015,11,2014-10-25,Reims,Montpellier,1,0,1.0
2014-2015,11,2014-10-25,Evian,Nantes,0,2,0.0
2014-2015,11,2014-10-26,Rennes,Lille,2,0,1.0
2014-2015,11,2014-10-26,Guingamp,Nice,2,7,0.0
2014-2015,11,2014-10-26,Saint-Étienne,Metz,1,0,1.0
2014-2015,11,2014-10-26,Lyon,Marseille,1,0,1.0
2014-2015,12,2014-10-31,Monaco,Reims,1,1,0.5
2014-2015,12,2014-11-01,Lorient,Paris S-G,1,2,0.0
2014-2015,12,2014-11-01,Lille,Saint-Étienne,1,1,0.5
2014-2015,12,2014-11-01,Montpellier,Evian,2,0,1.0
2014-2015,12,2014-11-01,Metz,Caen,3,2,1.0
2014-2015,12,2014-11-01,Nice,Lyon,1,3,0.0
2014-2015,12,2014-11-01,Guingamp,Bastia,1,0,1.0
2014-2015,12,2014-11-02,Nantes,Rennes,1,1,0.5
2014-2015,12,2014-11-02,Bordeaux,Toulouse,2,1,1.0
2014-2015,12,2014-11-02,Marseille,Lens,2,1,1.0
2014-2015,13,2014-11-07,Rennes,Lorient,1,0,1.0
2014-2015,13,2014-11-08,Lens,Bordeaux,1,2,0.0
2014-2015,13,2014-11-08,Bastia,Montpellier,2,0,1.0
2014-2015,13,2014-11-08,Toulouse,Metz,3,0,1.0
2014-2015,13,2014-11-08,Caen,Nantes,1,2,0.0
2014-2015,13,2014-11-08,Evian,Nice,1,0,1.0
2014-2015,13,2014-11-09,Lyon,Guingamp,3,1,1.0
2014-2015,13,2014-11-09,Reims,Lille,2,0,1.0
2014-2015,13,2014-11-09,Saint-Étienne,Monaco,1,1,0.5
