Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1995-1996,1,1995-07-18,Bastia,Paris S-G,2,2,0.5
1995-1996,1,1995-07-19,Guingamp,Martigues,2,0,1.0
1995-1996,1,1995-07-19,Cannes,Lyon,3,0,1.0
1995-1996,1,1995-07-19,Nantes,Auxerre,1,0,1.0
1995-1996,1,1995-07-19,Lens,Le Havre,2,0,1.0
1995-1996,1,1995-07-19,Montpellier,Strasbourg,2,2,0.5
1995-1996,1,1995-07-19,Bordeaux,Lille,1,0,1.0
1995-1996,1,1995-07-19,Gueugnon,Metz,0,0,0.5
1995-1996,1,1995-07-19,Saint-Étienne,Nice,1,1,0.5
1995-1996,1,1995-07-19,Monaco,Rennes,3,1,1.0
1995-1996,2,1995-07-25,Nice,Monaco,1,2,0.0
1995-1996,2,1995-07-26,Lille,Bastia,0,2,0.0
1995-1996,2,1995-07-26,Auxerre,Gueugnon,4,0,1.0
1995-1996,2,1995-07-26,Lyon,Montpellier,3,2,1.0
1995-1996,2,1995-07-26,Strasbourg,Le Havre,3,0,1.0
1995-1996,2,1995-07-26,Bordeaux,Saint-Étienne,2,0,1.0
1995-1996,2,1995-07-26,Martigues,Nantes,0,4,0.0
1995-1996,2,1995-07-26,Rennes,Cannes,3,2,1.0
1995-1996,2,1995-07-26,Metz,Lens,2,0,1.0
1995-1996,2,1995-07-26,Paris S-G,Guingamp,1,1,0.5
1995-1996,3,1995-08-04,Nantes,Paris S-G,1,2,0.0
1995-1996,3,1995-08-05,Saint-Étienne,Lille,1,1,0.5
1995-1996,3,1995-08-05,Bastia,Bordeaux,2,0,1.0
1995-1996,3,1995-08-05,Montpellier,Rennes,3,1,1.0
1995-1996,3,1995-08-05,Le Havre,Lyon,2,1,1.0
1995-1996,3,1995-08-05,Monaco,Auxerre,2,2,0.5
1995-1996,3,1995-08-05,Guingamp,Nice,0,0,0.5
1995-1996,3,1995-08-05,Cannes,Metz,1,2,0.0
1995-1996,3,1995-08-05,Lens,Strasbourg,0,0,0.5
1995-1996,3,1995-08-05,Gueugnon,Martigues,0,0,0.5
1995-1996,4,1995-08-09,Lille,Guingamp,0,3,0.0
1995-1996,4,1995-08-09,Paris S-G,Saint-Étienne,4,0,1.0
1995-1996,4,1995-08-09,Bastia,Monaco,2,1,1.0
1995-1996,4,1995-08-09,Martigues,Cannes,2,1,1.0
1995-1996,4,1995-08-09,Rennes,Le Havre,1,0,1.0
1995-1996,4,1995-08-09,Auxerre,Lens,0,1,0.0
1995-1996,4,1995-08-09,Metz,Montpellier,1,0,1.0
1995-1996,4,1995-08-09,Nice,Gueugnon,3,1,1.0
1995-1996,5,1995-08-19,Lens,Lyon,2,2,0.5
1995-1996,5,1995-08-19,Gueugnon,Paris S-G,1,3,0.0
1995-1996,5,1995-08-19,Nantes,Nice,1,0,1.0
1995-1996,5,1995-08-19,Cannes,Lille,2,1,1.0
