Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,1,2023-08-11,Nice,Lille,1,1,0.5
2023-2024,1,2023-08-12,Marseille,Reims,2,1,1.0
2023-2024,1,2023-08-12,Paris S-G,Lorient,0,0,0.5
2023-2024,1,2023-08-13,Brest,Lens,3,2,1.0
2023-2024,1,2023-08-13,Nantes,Toulouse,1,2,0.0
2023-2024,1,2023-08-13,Clermont Foot,Monaco,2,4,0.0
2023-2024,1,2023-08-13,Montpellier,Le Havre,2,2,0.5
2023-2024,1,2023-08-13,Rennes,Metz,5,1,1.0
2023-2024,1,2023-08-13,Strasbourg,Lyon,2,1,1.0
2023-2024,2,2023-08-18,Metz,Marseille,2,2,0.5
2023-2024,2,2023-08-19,Lyon,Montpellier,1,4,0.0
2023-2024,2,2023-08-19,Toulouse,Paris S-G,1,1,0.5
2023-2024,2,2023-08-20,Lille,Nantes,2,0,1.0
2023-2024,2,2023-08-20,Reims,Clermont Foot,2,0,1.0
2023-2024,2,2023-08-20,Le Havre,Brest,1,2,0.0
2023-2024,2,2023-08-20,Lorient,Nice,1,1,0.5
2023-2024,2,2023-08-20,Monaco,Strasbourg,3,0,1.0
2023-2024,2,2023-08-20,Lens,Rennes,1,1,0.5
2023-2024,3,2023-08-25,Nantes,Monaco,3,3,0.5
2023-2024,3,2023-08-26,Marseille,Brest,2,0,1.0
2023-2024,3,2023-08-26,Paris S-G,Lens,3,1,1.0
2023-2024,3,2023-08-27,Rennes,Le Havre,2,2,0.5
2023-2024,3,2023-08-27,Strasbourg,Toulouse,2,0,1.0
2023-2024,3,2023-08-27,Clermont Foot,Metz,0,1,0.0
2023-2024,3,2023-08-27,Montpellier,Reims,1,3,0.0
2023-2024,3,2023-08-27,Lorient,Lille,4,1,1.0
2023-2024,3,2023-08-27,Nice,Lyon,0,0,0.5
2023-2024,4,2023-09-01,Nantes,Marseille,1,1,0.5
2023-2024,4,2023-09-02,Brest,Rennes,0,0,0.5
2023-2024,4,2023-09-02,Monaco,Lens,3,0,1.0
2023-2024,4,2023-09-03,Toulouse,Clermont Foot,2,2,0.5
2023-2024,4,2023-09-03,Lille,Montpellier,1,0,1.0
2023-2024,4,2023-09-03,Le Havre,Lorient,3,0,1.0
2023-2024,4,2023-09-03,Metz,Reims,2,2,0.5
2023-2024,4,2023-09-03,Nice,Strasbourg,2,0,1.0
2023-2024,4,2023-09-03,Lyon,Paris S-G,1,4,0.0
2023-2024,5,2023-09-15,Paris S-G,Nice,2,3,0.0
2023-2024,5,2023-09-16,Rennes,Lille,2,2,0.5
2023-2024,5,2023-09-16,Lens,Metz,0,1,0.0
2023-2024,5,2023-09-17,Lorient,Monaco,2,2,0.5
2023-2024,5,2023-09-17,Clermont Foot,Nantes,0,1,0.0
2023-2024,5,2023-09-17,Strasbourg,Montpellier,2,2,0.5
2023-2024,5,2023-09-17,Reims,Brest,1,2,0.0
2023-2024,5,2023-09-17,Marseille,Toulouse,0,0,0.5
2023-2024,5,2023-09-17,Lyon,Le Havre,0,0,0.5
2023-2024,6,2023-09-22,Monaco,Nice,0,1,0.0
2023-2024,6,2023-09-23,Nantes,Lorient,5,3,1.0
2023-2024,6,2023-09-23,Brest,Lyon,1,0,1.0
2023-2024,6,2023-09-24,Metz,Strasbourg,0,1,0.0
2023-2024,6,2023-09-24,Lens,Toulouse,2,1,1.0
2023-2024,6,2023-09-24,Le Havre,Clermont Foot,2,1,1.0
2023-2024,6,2023-09-24,Montpellier,Rennes,0,0,0.5
2023-2024,6,2023-09-24,Paris S-G,Marseille,4,0,1.0
2023-2024,6,2023-09-26,Lille,Reims,1,2,0.0
2023-2024,7,2023-09-29,Strasbourg,Lens,0,1,0.0
2023-2024,7,2023-09-30,Clermont Foot,Paris S-G,0,0,0.5
2023-2024,7,2023-09-30,Monaco,Marseille,3,2,1.0
2023-2024,7,2023-10-01,Reims,Lyon,2,0,1.0
2023-2024,7,2023-10-01,Nice,Brest,0,0,0.5
2023-2024,7,2023-10-01,Toulouse,Metz,3,0,1.0
2023-2024,7,2023-10-01,Le Havre,Lille,0,2,0.0
2023-2024,7,2023-10-01,Lorient,Montpellier,0,3,0.0
2023-2024,7,2023-10-01,Rennes,Nantes,3,1,1.0
2023-2024,8,2023-10-06,Strasbourg,Nantes,1,2,0.0
