Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2010-2011,1,2010-08-07,Lyon,Monaco,0,0,0.5
2010-2011,1,2010-08-07,Auxerre,Lorient,2,2,0.5
2010-2011,1,2010-08-07,Lens,Nancy,1,2,0.0
2010-2011,1,2010-08-07,Sochaux,Arles-Avignon,2,1,1.0
2010-2011,1,2010-08-07,Nice,Valenciennes,0,0,0.5
2010-2011,1,2010-08-07,Toulouse,Brest,2,0,1.0
2010-2011,1,2010-08-07,Marseille,Caen,1,2,0.0
2010-2011,1,2010-08-07,Paris S-G,Saint-Étienne,3,1,1.0
2010-2011,1,2010-08-07,Rennes,Lille,1,1,0.5
2010-2011,1,2010-08-08,Montpellier,Bordeaux,1,0,1.0
2010-2011,2,2010-08-14,Nancy,Rennes,0,3,0.0
2010-2011,2,2010-08-14,Saint-Étienne,Sochaux,3,2,1.0
2010-2011,2,2010-08-14,Arles-Avignon,Lens,0,1,0.0
2010-2011,2,2010-08-14,Lorient,Nice,1,2,0.0
2010-2011,2,2010-08-14,Brest,Auxerre,1,1,0.5
2010-2011,2,2010-08-14,Valenciennes,Marseille,3,2,1.0
2010-2011,2,2010-08-15,Lille,Paris S-G,0,0,0.5
2010-2011,2,2010-08-15,Bordeaux,Toulouse,1,2,0.0
2010-2011,2,2010-08-15,Caen,Lyon,3,2,1.0
2010-2011,2,2010-08-17,Monaco,Montpellier,0,0,0.5
2010-2011,3,2010-08-21,Rennes,Saint-Étienne,0,0,0.5
2010-2011,3,2010-08-21,Lyon,Brest,1,0,1.0
2010-2011,3,2010-08-21,Nice,Nancy,1,1,0.5
2010-2011,3,2010-08-21,Auxerre,Valenciennes,1,1,0.5
2010-2011,3,2010-08-21,Toulouse,Arles-Avignon,2,1,1.0
2010-2011,3,2010-08-21,Lens,Monaco,2,2,0.5
2010-2011,3,2010-08-21,Marseille,Lorient,2,0,1.0
2010-2011,3,2010-08-22,Sochaux,Lille,0,0,0.5
2010-2011,3,2010-08-22,Paris S-G,Bordeaux,1,2,0.0
2010-2011,3,2010-08-22,Montpellier,Caen,0,0,0.5
2010-2011,4,2010-08-28,Valenciennes,Montpellier,0,1,0.0
2010-2011,4,2010-08-28,Lorient,Lyon,2,0,1.0
2010-2011,4,2010-08-28,Saint-Étienne,Lens,3,1,1.0
2010-2011,4,2010-08-28,Caen,Brest,0,2,0.0
2010-2011,4,2010-08-28,Nancy,Toulouse,0,2,0.0
2010-2011,4,2010-08-28,Arles-Avignon,Rennes,0,1,0.0
2010-2011,4,2010-08-29,Monaco,Auxerre,2,0,1.0
2010-2011,4,2010-08-29,Bordeaux,Marseille,1,1,0.5
