Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Ligue 1,1,2021-08-06,Monaco,Nantes,1,1,0.5
2021-2022,Ligue 1,1,2021-08-07,Lyon,Brest,1,1,0.5
2021-2022,Ligue 1,1,2021-08-07,Troyes,Paris S-G,1,2,0.0
2021-2022,Ligue 1,1,2021-08-08,Rennes,Lens,1,1,0.5
2021-2022,Ligue 1,1,2021-08-08,Bordeaux,Clermont Foot,0,2,0.0
2021-2022,Ligue 1,1,2021-08-08,Strasbourg,Angers,0,2,0.0
2021-2022,Ligue 1,1,2021-08-08,Nice,Reims,0,0,0.5
2021-2022,Ligue 1,1,2021-08-08,Saint-Étienne,Lorient,1,1,0.5
2021-2022,Ligue 1,1,2021-08-08,Metz,Lille,3,3,0.5
2021-2022,Ligue 1,1,2021-08-08,Montpellier,Marseille,2,3,0.0
2021-2022,Ligue 1,2,2021-08-13,Lorient,Monaco,1,0,1.0
2021-2022,Ligue 1,2,2021-08-14,Lille,Nice,0,4,0.0
2021-2022,Ligue 1,2,2021-08-14,Paris S-G,Strasbourg,4,2,1.0
2021-2022,Ligue 1,2,2021-08-15,Angers,Lyon,3,0,1.0
2021-2022,Ligue 1,2,2021-08-15,Clermont Foot,Troyes,2,0,1.0
2021-2022,Ligue 1,2,2021-08-15,Brest,Rennes,1,1,0.5
2021-2022,Ligue 1,2,2021-08-15,Nantes,Metz,2,0,1.0
2021-2022,Ligue 1,2,2021-08-15,Reims,Montpellier,3,3,0.5
2021-2022,Ligue 1,2,2021-08-15,Lens,Saint-Étienne,2,2,0.5
2021-2022,Ligue 1,2,2021-08-15,Marseille,Bordeaux,2,2,0.5
2021-2022,Ligue 1,3,2021-08-20,Brest,Paris S-G,2,4,0.0
2021-2022,Ligue 1,3,2021-08-21,Monaco,Lens,0,2,0.0
2021-2022,Ligue 1,3,2021-08-21,Saint-Étienne,Lille,1,1,0.5
2021-2022,Ligue 1,3,2021-08-22,Lyon,Clermont Foot,3,3,0.5
2021-2022,Ligue 1,3,2021-08-22,Strasbourg,Troyes,1,1,0.5
2021-2022,Ligue 1,3,2021-08-22,Metz,Reims,1,1,0.5
2021-2022,Ligue 1,3,2021-08-22,Montpellier,Lorient,3,1,1.0
2021-2022,Ligue 1,3,2021-08-22,Bordeaux,Angers,1,1,0.5
2021-2022,Ligue 1,3,2021-08-22,Rennes,Nantes,1,0,1.0
2021-2022,Ligue 1,4,2021-08-27,Nantes,Lyon,0,1,0.0
2021-2022,Ligue 1,4,2021-08-28,Nice,Bordeaux,4,0,1.0
2021-2022,Ligue 1,4,2021-08-28,Marseille,Saint-Étienne,3,1,1.0
2021-2022,Ligue 1,4,2021-08-29,Troyes,Monaco,1,2,0.0
2021-2022,Ligue 1,4,2021-08-29,Strasbourg,Brest,3,1,1.0
2021-2022,Ligue 1,4,2021-08-29,Angers,Rennes,2,0,1.0
2021-2022,Ligue 1,4,2021-08-29,Lens,Lorient,2,2,0.5
2021-2022,Ligue 1,4,2021-08-29,Clermont Foot,Metz,2,2,0.5
2021-2022,Ligue 1,4,2021-08-29,Lille,Montpellier,2,1,1.0
2021-2022,Ligue 1,4,2021-08-29,Reims,Paris S-G,0,2,0.0
2021-2022,Ligue 1,5,2021-09-10,Lorient,Lille,2,1,1.0
2021-2022,Ligue 1,5,2021-09-11,Paris S-G,Clermont Foot,4,0,1.0
2021-2022,Ligue 1,5,2021-09-11,Monaco,Marseille,0,2,0.0
2021-2022,Ligue 1,5,2021-09-12,Montpellier,Saint-Étienne,2,0,1.0
2021-2022,Ligue 1,5,2021-09-12,Rennes,Reims,0,2,0.0
2021-2022,Ligue 1,5,2021-09-12,Bordeaux,Lens,2,3,0.0
2021-2022,Ligue 1,5,2021-09-12,Brest,Angers,1,1,0.5
2021-2022,Ligue 1,5,2021-09-12,Metz,Troyes,0,2,0.0
2021-2022,Ligue 1,5,2021-09-12,Nantes,Nice,0,2,0.0
2021-2022,Ligue 1,5,2021-09-12,Lyon,Strasbourg,3,1,1.0
2021-2022,Ligue 1,6,2021-09-17,Strasbourg,Metz,3,0,1.0
2021-2022,Ligue 1,6,2021-09-18,Lens,Lille,1,0,1.0
2021-2022,Ligue 1,6,2021-09-18,Saint-Étienne,Bordeaux,1,2,0.0
2021-2022,Ligue 1,6,2021-09-19,Nice,Monaco,2,2,0.5
2021-2022,Ligue 1,6,2021-09-19,Troyes,Montpellier,1,1,0.5
2021-2022,Ligue 1,6,2021-09-19,Clermont Foot,Brest,1,1,0.5
2021-2022,Ligue 1,6,2021-09-19,Reims,Lorient,0,0,0.5
2021-2022,Ligue 1,6,2021-09-19,Angers,Nantes,1,4,0.0
2021-2022,Ligue 1,6,2021-09-19,Marseille,Rennes,2,0,1.0
2021-2022,Ligue 1,6,2021-09-19,Paris S-G,Lyon,2,1,1.0
2021-2022,Ligue 1,7,2021-09-22,Rennes,Clermont Foot,6,0,1.0
2021-2022,Ligue 1,7,2021-09-22,Nantes,Brest,3,1,1.0
2021-2022,Ligue 1,7,2021-09-22,Lille,Reims,2,1,1.0
2021-2022,Ligue 1,7,2021-09-22,Montpellier,Bordeaux,3,3,0.5
2021-2022,Ligue 1,7,2021-09-22,Monaco,Saint-Étienne,3,1,1.0
