Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2012-2013,1,2012-08-10,Montpellier,Toulouse,1,1,0.5
2012-2013,1,2012-08-11,Nice,Ajaccio,0,1,0.0
2012-2013,1,2012-08-11,Paris S-G,Lorient,2,2,0.5
2012-2013,1,2012-08-11,Sochaux,Bastia,2,3,0.0
2012-2013,1,2012-08-11,Nancy,Brest,1,0,1.0
2012-2013,1,2012-08-11,Troyes,Valenciennes,0,1,0.0
2012-2013,1,2012-08-11,Rennes,Lyon,0,1,0.0
2012-2013,1,2012-08-11,Evian,Bordeaux,2,3,0.0
2012-2013,1,2012-08-11,Saint-Étienne,Lille,1,2,0.0
2012-2013,1,2012-08-12,Reims,Marseille,0,1,0.0
2012-2013,2,2012-08-17,Lille,Nancy,1,1,0.5
2012-2013,2,2012-08-18,Toulouse,Saint-Étienne,2,1,1.0
2012-2013,2,2012-08-18,Bastia,Reims,2,1,1.0
2012-2013,2,2012-08-18,Brest,Evian,1,0,1.0
2012-2013,2,2012-08-18,Valenciennes,Nice,0,0,0.5
2012-2013,2,2012-08-18,Lorient,Montpellier,2,1,1.0
2012-2013,2,2012-08-18,Lyon,Troyes,4,1,1.0
2012-2013,2,2012-08-19,Ajaccio,Paris S-G,0,0,0.5
2012-2013,2,2012-08-19,Marseille,Sochaux,2,0,1.0
2012-2013,2,2012-08-19,Bordeaux,Rennes,1,0,1.0
2012-2013,3,2012-08-24,Evian,Lyon,1,1,0.5
2012-2013,3,2012-08-25,Nice,Lille,2,2,0.5
2012-2013,3,2012-08-25,Nancy,Toulouse,0,1,0.0
2012-2013,3,2012-08-25,Troyes,Lorient,2,2,0.5
2012-2013,3,2012-08-25,Reims,Sochaux,1,0,1.0
2012-2013,3,2012-08-25,Valenciennes,Ajaccio,3,0,1.0
2012-2013,3,2012-08-25,Rennes,Bastia,3,2,1.0
2012-2013,3,2012-08-26,Paris S-G,Bordeaux,0,0,0.5
2012-2013,3,2012-08-26,Saint-Étienne,Brest,4,0,1.0
2012-2013,3,2012-08-26,Montpellier,Marseille,0,1,0.0
2012-2013,4,2012-09-01,Toulouse,Reims,1,1,0.5
2012-2013,4,2012-09-01,Bastia,Saint-Étienne,0,3,0.0
2012-2013,4,2012-09-01,Lyon,Valenciennes,3,2,1.0
2012-2013,4,2012-09-01,Lorient,Nancy,3,0,1.0
2012-2013,4,2012-09-01,Ajaccio,Evian,2,0,1.0
2012-2013,4,2012-09-01,Brest,Troyes,2,1,1.0
2012-2013,4,2012-09-01,Sochaux,Montpellier,1,3,0.0
2012-2013,4,2012-09-02,Marseille,Rennes,3,1,1.0
2012-2013,4,2012-09-02,Lille,Paris S-G,1,2,0.0
2012-2013,4,2012-09-02,Bordeaux,Nice,1,1,0.5
2012-2013,5,2012-09-14,Reims,Montpellier,3,1,1.0
2012-2013,5,2012-09-14,Paris S-G,Toulouse,2,0,1.0
2012-2013,5,2012-09-15,Saint-Étienne,Sochaux,0,1,0.0
2012-2013,5,2012-09-15,Evian,Bastia,3,0,1.0
2012-2013,5,2012-09-15,Valenciennes,Bordeaux,0,0,0.5
2012-2013,5,2012-09-15,Troyes,Lille,1,1,0.5
2012-2013,5,2012-09-15,Nice,Brest,4,2,1.0
2012-2013,5,2012-09-16,Rennes,Lorient,1,2,0.0
2012-2013,5,2012-09-16,Lyon,Ajaccio,2,0,1.0
2012-2013,5,2012-09-16,Nancy,Marseille,0,1,0.0
2012-2013,6,2012-09-21,Montpellier,Saint-Étienne,1,1,0.5
2012-2013,6,2012-09-22,Reims,Nancy,2,0,1.0
2012-2013,6,2012-09-22,Sochaux,Troyes,3,1,1.0
2012-2013,6,2012-09-22,Brest,Valenciennes,2,1,1.0
2012-2013,6,2012-09-22,Bastia,Paris S-G,0,4,0.0
2012-2013,6,2012-09-22,Lorient,Nice,1,1,0.5
2012-2013,6,2012-09-22,Toulouse,Rennes,2,2,0.5
2012-2013,6,2012-09-23,Marseille,Evian,1,0,1.0
2012-2013,6,2012-09-23,Bordeaux,Ajaccio,2,2,0.5
2012-2013,6,2012-09-23,Lille,Lyon,1,1,0.5
2012-2013,7,2012-09-28,Rennes,Lille,2,0,1.0
2012-2013,7,2012-09-29,Paris S-G,Sochaux,2,0,1.0
2012-2013,7,2012-09-29,Troyes,Toulouse,0,2,0.0
2012-2013,7,2012-09-29,Ajaccio,Brest,1,0,1.0
