Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-09,Montpellier,Paris S-G,1,1,0.5
2013-2014,1,2013-08-10,Evian,Sochaux,1,1,0.5
2013-2014,1,2013-08-10,Lyon,Nice,4,0,1.0
2013-2014,1,2013-08-10,Nantes,Bastia,0,0,0.5
2013-2014,1,2013-08-10,Bordeaux,Monaco,0,2,0.0
2013-2014,1,2013-08-10,Rennes,Reims,2,1,1.0
2013-2014,1,2013-08-10,Lille,Lorient,1,0,1.0
2013-2014,1,2013-08-10,Valenciennes,Toulouse,3,0,1.0
2013-2014,1,2013-08-11,Guingamp,Marseille,1,3,0.0
2013-2014,1,2013-08-11,Ajaccio,Saint-Étienne,0,1,0.0
2013-2014,2,2013-08-16,Sochaux,Lyon,1,3,0.0
2013-2014,2,2013-08-17,Bastia,Valenciennes,2,0,1.0
2013-2014,2,2013-08-17,Reims,Lille,2,1,1.0
2013-2014,2,2013-08-17,Toulouse,Bordeaux,1,1,0.5
2013-2014,2,2013-08-17,Marseille,Evian,2,0,1.0
2013-2014,2,2013-08-17,Nice,Rennes,2,1,1.0
2013-2014,2,2013-08-17,Saint-Étienne,Guingamp,1,0,1.0
2013-2014,2,2013-08-18,Lorient,Nantes,2,1,1.0
2013-2014,2,2013-08-18,Paris S-G,Ajaccio,1,1,0.5
2013-2014,2,2013-08-18,Monaco,Montpellier,4,1,1.0
2013-2014,3,2013-08-23,Monaco,Toulouse,0,0,0.5
2013-2014,3,2013-08-24,Bordeaux,Bastia,1,0,1.0
2013-2014,3,2013-08-24,Valenciennes,Marseille,0,1,0.0
2013-2014,3,2013-08-24,Guingamp,Lorient,2,0,1.0
2013-2014,3,2013-08-24,Montpellier,Sochaux,2,1,1.0
2013-2014,3,2013-08-24,Lyon,Reims,0,1,0.0
2013-2014,3,2013-08-24,Evian,Rennes,1,2,0.0
2013-2014,3,2013-08-25,Ajaccio,Nice,0,0,0.5
2013-2014,3,2013-08-25,Lille,Saint-Étienne,1,0,1.0
2013-2014,3,2013-08-25,Nantes,Paris S-G,1,2,0.0
2013-2014,4,2013-08-31,Reims,Nantes,0,0,0.5
2013-2014,4,2013-08-31,Rennes,Lille,0,0,0.5
2013-2014,4,2013-08-31,Bastia,Toulouse,2,1,1.0
2013-2014,4,2013-08-31,Lorient,Valenciennes,1,0,1.0
