Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2004-2005,1,2004-08-06,Nice,Lyon,0,1,0.0
2004-2005,1,2004-08-07,Rennes,Paris S-G,2,1,1.0
2004-2005,1,2004-08-07,Bastia,Strasbourg,2,1,1.0
2004-2005,1,2004-08-07,Caen,Istres,1,1,0.5
2004-2005,1,2004-08-07,Lille,Auxerre,2,0,1.0
2004-2005,1,2004-08-07,Saint-Étienne,Monaco,0,1,0.0
2004-2005,1,2004-08-07,Metz,Nantes,1,0,1.0
2004-2005,1,2004-08-07,Marseille,Bordeaux,1,0,1.0
2004-2005,1,2004-08-07,Toulouse,Lens,0,0,0.5
2004-2005,1,2004-08-07,Sochaux,Ajaccio,1,0,1.0
2004-2005,2,2004-08-14,Paris S-G,Caen,2,2,0.5
2004-2005,2,2004-08-14,Strasbourg,Toulouse,1,4,0.0
2004-2005,2,2004-08-14,Monaco,Istres,2,1,1.0
2004-2005,2,2004-08-14,Nantes,Bastia,1,1,0.5
2004-2005,2,2004-08-14,Bordeaux,Nice,5,1,1.0
2004-2005,2,2004-08-14,Ajaccio,Metz,1,2,0.0
2004-2005,2,2004-08-14,Lens,Saint-Étienne,3,0,1.0
2004-2005,2,2004-08-14,Auxerre,Rennes,3,1,1.0
2004-2005,2,2004-08-14,Lyon,Sochaux,1,1,0.5
2004-2005,2,2004-08-15,Marseille,Lille,3,0,1.0
2004-2005,3,2004-08-21,Lille,Bordeaux,0,0,0.5
2004-2005,3,2004-08-21,Caen,Monaco,1,0,1.0
2004-2005,3,2004-08-21,Nice,Marseille,1,1,0.5
2004-2005,3,2004-08-21,Bastia,Ajaccio,1,0,1.0
2004-2005,3,2004-08-21,Toulouse,Paris S-G,2,1,1.0
2004-2005,3,2004-08-21,Istres,Lens,0,2,0.0
2004-2005,3,2004-08-21,Rennes,Nantes,1,0,1.0
2004-2005,3,2004-08-21,Saint-Étienne,Strasbourg,1,1,0.5
2004-2005,3,2004-08-21,Sochaux,Auxerre,1,2,0.0
2004-2005,3,2004-08-22,Metz,Lyon,1,1,0.5
2004-2005,4,2004-08-27,Nice,Bastia,1,1,0.5
2004-2005,4,2004-08-28,Bordeaux,Sochaux,2,0,1.0
2004-2005,4,2004-08-28,Ajaccio,Rennes,1,1,0.5
2004-2005,4,2004-08-28,Marseille,Metz,1,3,0.0
2004-2005,4,2004-08-28,Lyon,Lille,1,0,1.0
2004-2005,4,2004-08-28,Lens,Monaco,1,1,0.5
2004-2005,4,2004-08-28,Nantes,Toulouse,2,2,0.5
2004-2005,4,2004-08-28,Auxerre,Caen,1,0,1.0
2004-2005,4,2004-08-28,Strasbourg,Istres,1,1,0.5
2004-2005,4,2004-08-29,Paris S-G,Saint-Étienne,2,2,0.5
2004-2005,5,2004-09-11,Saint-Étienne,Nantes,0,0,0.5
2004-2005,5,2004-09-11,Istres,Paris S-G,1,1,0.5
2004-2005,5,2004-09-11,Bastia,Auxerre,1,0,1.0
2004-2005,5,2004-09-11,Caen,Lens,1,0,1.0
2004-2005,5,2004-09-11,Rennes,Lyon,1,2,0.0
2004-2005,5,2004-09-11,Monaco,Strasbourg,3,1,1.0
2004-2005,5,2004-09-11,Toulouse,Ajaccio,3,1,1.0
2004-2005,5,2004-09-11,Metz,Bordeaux,0,0,0.5
2004-2005,5,2004-09-11,Lille,Nice,1,0,1.0
2004-2005,5,2004-09-12,Sochaux,Marseille,2,0,1.0
2004-2005,6,2004-09-18,Bordeaux,Rennes,0,0,0.5
2004-2005,6,2004-09-18,Strasbourg,Lens,2,2,0.5
2004-2005,6,2004-09-18,Lyon,Bastia,0,0,0.5
2004-2005,6,2004-09-18,Marseille,Toulouse,1,0,1.0
2004-2005,6,2004-09-18,Nantes,Istres,1,0,1.0
2004-2005,6,2004-09-18,Ajaccio,Saint-Étienne,1,1,0.5
2004-2005,6,2004-09-19,Paris S-G,Monaco,0,1,0.0
2004-2005,6,2004-09-19,Auxerre,Metz,4,0,1.0
2004-2005,6,2004-09-19,Nice,Sochaux,2,1,1.0
2004-2005,6,2004-09-19,Lille,Caen,2,0,1.0
2004-2005,7,2004-09-21,Toulouse,Lyon,0,2,0.0
2004-2005,7,2004-09-22,Lens,Paris S-G,2,2,0.5
2004-2005,7,2004-09-22,Sochaux,Lille,0,2,0.0
2004-2005,7,2004-09-22,Rennes,Marseille,1,0,1.0
2004-2005,7,2004-09-22,Istres,Ajaccio,0,1,0.0
