Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2009-2010,1,2009-08-08,Saint-Étienne,Nice,0,2,0.0
2009-2010,1,2009-08-08,Montpellier,Paris S-G,1,1,0.5
2009-2010,1,2009-08-08,Le Mans,Lyon,2,2,0.5
2009-2010,1,2009-08-08,Rennes,Boulogne,3,0,1.0
2009-2010,1,2009-08-08,Grenoble,Marseille,0,2,0.0
2009-2010,1,2009-08-08,Valenciennes,Nancy,1,3,0.0
2009-2010,1,2009-08-08,Monaco,Toulouse,1,0,1.0
2009-2010,1,2009-08-08,Auxerre,Sochaux,0,1,0.0
2009-2010,1,2009-08-09,Lille,Lorient,1,2,0.0
2009-2010,1,2009-08-09,Bordeaux,Lens,4,1,1.0
2009-2010,2,2009-08-15,Nancy,Monaco,4,0,1.0
2009-2010,2,2009-08-15,Paris S-G,Le Mans,3,1,1.0
2009-2010,2,2009-08-15,Lorient,Montpellier,2,2,0.5
2009-2010,2,2009-08-15,Lyon,Valenciennes,1,0,1.0
2009-2010,2,2009-08-15,Lens,Auxerre,2,0,1.0
2009-2010,2,2009-08-15,Toulouse,Saint-Étienne,3,1,1.0
2009-2010,2,2009-08-15,Sochaux,Bordeaux,2,3,0.0
2009-2010,2,2009-08-16,Marseille,Lille,1,0,1.0
2009-2010,2,2009-08-16,Nice,Rennes,1,1,0.5
2009-2010,2,2009-08-16,Boulogne,Grenoble,2,1,1.0
2009-2010,3,2009-08-22,Le Mans,Nancy,2,1,1.0
2009-2010,3,2009-08-22,Monaco,Lorient,2,0,1.0
2009-2010,3,2009-08-22,Valenciennes,Paris S-G,2,3,0.0
2009-2010,3,2009-08-22,Rennes,Marseille,1,1,0.5
2009-2010,3,2009-08-22,Saint-Étienne,Boulogne,0,1,0.0
2009-2010,3,2009-08-22,Auxerre,Lyon,0,3,0.0
2009-2010,3,2009-08-22,Montpellier,Sochaux,2,0,1.0
2009-2010,3,2009-08-23,Lille,Toulouse,1,1,0.5
2009-2010,3,2009-08-23,Grenoble,Lens,1,2,0.0
2009-2010,3,2009-08-23,Bordeaux,Nice,4,0,1.0
2009-2010,4,2009-08-29,Lorient,Le Mans,1,0,1.0
2009-2010,4,2009-08-29,Lens,Rennes,2,2,0.5
2009-2010,4,2009-08-29,Saint-Étienne,Grenoble,1,0,1.0
2009-2010,4,2009-08-29,Lyon,Nancy,3,1,1.0
2009-2010,4,2009-08-29,Boulogne,Auxerre,0,0,0.5
2009-2010,4,2009-08-29,Sochaux,Monaco,1,0,1.0
2009-2010,4,2009-08-29,Nice,Montpellier,0,3,0.0
2009-2010,4,2009-08-30,Marseille,Bordeaux,0,0,0.5
2009-2010,4,2009-08-30,Toulouse,Valenciennes,0,1,0.0
2009-2010,4,2009-08-30,Paris S-G,Lille,3,0,1.0
2009-2010,5,2009-09-12,Lyon,Lorient,1,0,1.0
2009-2010,5,2009-09-12,Montpellier,Lens,1,0,1.0
2009-2010,5,2009-09-12,Valenciennes,Boulogne,1,1,0.5
2009-2010,5,2009-09-12,Lille,Sochaux,1,0,1.0
2009-2010,5,2009-09-12,Nancy,Toulouse,0,0,0.5
2009-2010,5,2009-09-12,Bordeaux,Grenoble,1,0,1.0
2009-2010,5,2009-09-12,Le Mans,Marseille,1,2,0.0
2009-2010,5,2009-09-13,Rennes,Saint-Étienne,1,0,1.0
2009-2010,5,2009-09-13,Auxerre,Nice,2,0,1.0
2009-2010,5,2009-09-13,Monaco,Paris S-G,2,0,1.0
2009-2010,6,2009-09-19,Grenoble,Rennes,0,4,0.0
2009-2010,6,2009-09-19,Lorient,Nancy,3,1,1.0
2009-2010,6,2009-09-19,Marseille,Montpellier,4,2,1.0
2009-2010,6,2009-09-19,Boulogne,Bordeaux,0,2,0.0
2009-2010,6,2009-09-19,Sochaux,Valenciennes,2,5,0.0
2009-2010,6,2009-09-19,Nice,Monaco,1,3,0.0
2009-2010,6,2009-09-19,Saint-Étienne,Auxerre,1,1,0.5
2009-2010,6,2009-09-20,Paris S-G,Lyon,1,1,0.5
