Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1997-1998,1,1997-08-02,Lyon,Metz,0,1,0.0
1997-1998,1,1997-08-02,Lens,Auxerre,3,0,1.0
1997-1998,1,1997-08-02,Toulouse,Rennes,1,0,1.0
1997-1998,1,1997-08-02,Paris S-G,Châteauroux,2,0,1.0
1997-1998,1,1997-08-02,Nantes,Bastia,0,1,0.0
1997-1998,1,1997-08-02,Marseille,Le Havre,3,1,1.0
1997-1998,1,1997-08-02,Bordeaux,Monaco,1,0,1.0
1997-1998,1,1997-08-02,Guingamp,Cannes,3,1,1.0
1997-1998,1,1997-08-02,Montpellier,Strasbourg,1,1,0.5
1997-1998,2,1997-08-07,Rennes,Lyon,0,3,0.0
1997-1998,2,1997-08-07,Auxerre,Paris S-G,2,3,0.0
1997-1998,2,1997-08-08,Metz,Bordeaux,4,1,1.0
1997-1998,2,1997-08-08,Bastia,Guingamp,1,0,1.0
1997-1998,2,1997-08-08,Monaco,Châteauroux,2,2,0.5
1997-1998,2,1997-08-08,Strasbourg,Lens,2,1,1.0
1997-1998,2,1997-08-08,Cannes,Toulouse,0,1,0.0
1997-1998,2,1997-08-08,Marseille,Nantes,1,0,1.0
1997-1998,2,1997-08-08,Le Havre,Montpellier,4,0,1.0
1997-1998,3,1997-08-15,Lens,Le Havre,0,0,0.5
1997-1998,3,1997-08-15,Châteauroux,Metz,1,2,0.0
1997-1998,3,1997-08-16,Paris S-G,Cannes,3,1,1.0
1997-1998,3,1997-08-16,Toulouse,Bastia,1,1,0.5
1997-1998,3,1997-08-16,Lyon,Monaco,0,3,0.0
1997-1998,3,1997-08-16,Guingamp,Strasbourg,0,0,0.5
1997-1998,3,1997-08-16,Nantes,Auxerre,0,2,0.0
1997-1998,3,1997-08-16,Montpellier,Marseille,0,0,0.5
1997-1998,3,1997-08-16,Bordeaux,Rennes,2,2,0.5
1997-1998,4,1997-08-21,Cannes,Bordeaux,0,2,0.0
1997-1998,4,1997-08-21,Strasbourg,Nantes,1,2,0.0
1997-1998,4,1997-08-22,Le Havre,Lyon,1,3,0.0
1997-1998,4,1997-08-22,Auxerre,Guingamp,1,0,1.0
1997-1998,4,1997-08-22,Marseille,Lens,2,3,0.0
1997-1998,4,1997-08-22,Bastia,Châteauroux,1,1,0.5
1997-1998,4,1997-08-22,Metz,Paris S-G,2,1,1.0
1997-1998,4,1997-08-22,Rennes,Monaco,2,1,1.0
1997-1998,4,1997-08-22,Montpellier,Toulouse,4,0,1.0
1997-1998,5,1997-08-29,Guingamp,Marseille,1,1,0.5
1997-1998,5,1997-08-29,Monaco,Metz,1,2,0.0
1997-1998,5,1997-08-30,Lyon,Bastia,0,2,0.0
1997-1998,5,1997-08-30,Toulouse,Strasbourg,1,1,0.5
1997-1998,5,1997-08-30,Lens,Montpellier,0,0,0.5
1997-1998,5,1997-08-30,Châteauroux,Cannes,1,2,0.0
1997-1998,5,1997-08-30,Paris S-G,Rennes,4,1,1.0
1997-1998,5,1997-08-30,Bordeaux,Auxerre,3,2,1.0
1997-1998,5,1997-08-30,Nantes,Le Havre,2,0,1.0
1997-1998,6,1997-09-04,Le Havre,Toulouse,1,1,0.5
1997-1998,6,1997-09-04,Marseille,Lyon,1,0,1.0
1997-1998,6,1997-09-05,Lens,Nantes,0,0,0.5
1997-1998,6,1997-09-05,Bastia,Bordeaux,4,1,1.0
1997-1998,6,1997-09-05,Strasbourg,Paris S-G,0,3,0.0
1997-1998,6,1997-09-05,Cannes,Monaco,1,2,0.0
