Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2013-2014,Group stage,2,2013-10-02,Manchester City,Bayern Munich,eng,de,1,3,0.0
2013-2014,Group stage,2,2013-10-02,Paris S-G,Benfica,fr,pt,3,0,1.0
2013-2014,Group stage,2,2013-10-02,Juventus,Galatasaray,it,tr,2,2,0.5
2013-2014,Group stage,2,2013-10-02,CSKA Moscow,Viktoria Plzeň,ru,cz,3,2,1.0
2013-2014,Group stage,2,2013-10-02,Leverkusen,Real Sociedad,de,es,2,1,1.0
2013-2014,Group stage,2,2013-10-02,Shakhtar,Manchester Utd,ua,eng,1,1,0.5
2013-2014,Group stage,2,2013-10-02,Anderlecht,Olympiacos,be,gr,0,3,0.0
2013-2014,Group stage,2,2013-10-02,Real Madrid,FC Copenhagen,es,dk,4,0,1.0
2013-2014,Group stage,3,2013-10-22,Celtic,Ajax,sct,nl,2,1,1.0
2013-2014,Group stage,3,2013-10-22,Arsenal,Dortmund,eng,de,1,2,0.0
2013-2014,Group stage,3,2013-10-22,Porto,Zenit,pt,ru,0,1,0.0
2013-2014,Group stage,3,2013-10-22,Schalke 04,Chelsea,de,eng,0,3,0.0
2013-2014,Group stage,3,2013-10-22,Milan,Barcelona,it,es,1,1,0.5
2013-2014,Group stage,3,2013-10-22,Steaua,Basel,ro,ch,1,1,0.5
2013-2014,Group stage,3,2013-10-22,Marseille,Napoli,fr,it,1,2,0.0
2013-2014,Group stage,3,2013-10-22,Austria Wien,Atlético Madrid,at,es,0,3,0.0
2013-2014,Group stage,3,2013-10-23,Bayern Munich,Viktoria Plzeň,de,cz,5,0,1.0
2013-2014,Group stage,3,2013-10-23,Real Madrid,Juventus,es,it,2,1,1.0
2013-2014,Group stage,3,2013-10-23,CSKA Moscow,Manchester City,ru,eng,1,2,0.0
2013-2014,Group stage,3,2013-10-23,Galatasaray,FC Copenhagen,tr,dk,3,1,1.0
2013-2014,Group stage,3,2013-10-23,Manchester Utd,Real Sociedad,eng,es,1,0,1.0
2013-2014,Group stage,3,2013-10-23,Leverkusen,Shakhtar,de,ua,4,0,1.0
2013-2014,Group stage,3,2013-10-23,Anderlecht,Paris S-G,be,fr,0,5,0.0
2013-2014,Group stage,3,2013-10-23,Benfica,Olympiacos,pt,gr,1,1,0.5
2013-2014,Group stage,4,2013-11-05,Manchester City,CSKA Moscow,eng,ru,5,2,1.0
2013-2014,Group stage,4,2013-11-05,Real Sociedad,Manchester Utd,es,eng,0,0,0.5
2013-2014,Group stage,4,2013-11-05,Paris S-G,Anderlecht,fr,be,1,1,0.5
2013-2014,Group stage,4,2013-11-05,Shakhtar,Leverkusen,ua,de,0,0,0.5
2013-2014,Group stage,4,2013-11-05,Juventus,Real Madrid,it,es,2,2,0.5
2013-2014,Group stage,4,2013-11-05,Olympiacos,Benfica,gr,pt,1,0,1.0
2013-2014,Group stage,4,2013-11-05,FC Copenhagen,Galatasaray,dk,tr,1,0,1.0
2013-2014,Group stage,4,2013-11-05,Viktoria Plzeň,Bayern Munich,cz,de,0,1,0.0
2013-2014,Group stage,4,2013-11-06,Barcelona,Milan,es,it,3,1,1.0
2013-2014,Group stage,4,2013-11-06,Atlético Madrid,Austria Wien,es,at,4,0,1.0
2013-2014,Group stage,4,2013-11-06,Ajax,Celtic,nl,sct,1,0,1.0
2013-2014,Group stage,4,2013-11-06,Chelsea,Schalke 04,eng,de,3,0,1.0
2013-2014,Group stage,4,2013-11-06,Zenit,Porto,ru,pt,1,1,0.5
2013-2014,Group stage,4,2013-11-06,Dortmund,Arsenal,de,eng,0,1,0.0
2013-2014,Group stage,4,2013-11-06,Napoli,Marseille,it,fr,3,2,1.0
2013-2014,Group stage,4,2013-11-06,Basel,Steaua,ch,ro,1,1,0.5
2013-2014,Group stage,5,2013-11-26,Porto,Austria Wien,pt,at,1,1,0.5
2013-2014,Group stage,5,2013-11-26,Zenit,Atlético Madrid,ru,es,1,1,0.5
2013-2014,Group stage,5,2013-11-26,Basel,Chelsea,ch,eng,1,0,1.0
2013-2014,Group stage,5,2013-11-26,Celtic,Milan,sct,it,0,3,0.0
2013-2014,Group stage,5,2013-11-26,Dortmund,Napoli,de,it,3,1,1.0
2013-2014,Group stage,5,2013-11-26,Ajax,Barcelona,nl,es,2,1,1.0
2013-2014,Group stage,5,2013-11-26,Arsenal,Marseille,eng,fr,2,0,1.0
2013-2014,Group stage,5,2013-11-26,Steaua,Schalke 04,ro,de,0,0,0.5
2013-2014,Group stage,5,2013-11-27,Leverkusen,Manchester Utd,de,eng,0,5,0.0
2013-2014,Group stage,5,2013-11-27,Real Madrid,Galatasaray,es,tr,4,1,1.0
2013-2014,Group stage,5,2013-11-27,Manchester City,Viktoria Plzeň,eng,cz,4,2,1.0
2013-2014,Group stage,5,2013-11-27,Shakhtar,Real Sociedad,ua,es,4,0,1.0
2013-2014,Group stage,5,2013-11-27,Anderlecht,Benfica,be,pt,2,3,0.0
2013-2014,Group stage,5,2013-11-27,CSKA Moscow,Bayern Munich,ru,de,1,3,0.0
2013-2014,Group stage,5,2013-11-27,Juventus,FC Copenhagen,it,dk,3,1,1.0
2013-2014,Group stage,5,2013-11-27,Paris S-G,Olympiacos,fr,gr,2,1,1.0
2013-2014,Group stage,6,2013-12-10,Olympiacos,Anderlecht,gr,be,3,1,1.0
2013-2014,Group stage,6,2013-12-10,Benfica,Paris S-G,pt,fr,2,1,1.0
2013-2014,Group stage,6,2013-12-10,Manchester Utd,Shakhtar,eng,ua,1,0,1.0
2013-2014,Group stage,6,2013-12-10,Viktoria Plzeň,CSKA Moscow,cz,ru,2,1,1.0
2013-2014,Group stage,6,2013-12-10,FC Copenhagen,Real Madrid,dk,es,0,2,0.0
2013-2014,Group stage,6,2013-12-10,Real Sociedad,Leverkusen,es,de,0,1,0.0
2013-2014,Group stage,6,2013-12-10,Bayern Munich,Manchester City,de,eng,2,3,0.0
2013-2014,Group stage,6,2013-12-11,Galatasaray,Juventus,tr,it,1,0,1.0
2013-2014,Group stage,6,2013-12-11,Schalke 04,Basel,de,ch,2,0,1.0
2013-2014,Group stage,6,2013-12-11,Austria Wien,Zenit,at,ru,4,1,1.0
2013-2014,Group stage,6,2013-12-11,Milan,Ajax,it,nl,0,0,0.5
2013-2014,Group stage,6,2013-12-11,Barcelona,Celtic,es,sct,6,1,1.0
2013-2014,Group stage,6,2013-12-11,Marseille,Dortmund,fr,de,1,2,0.0
2013-2014,Group stage,6,2013-12-11,Atlético Madrid,Porto,es,pt,2,0,1.0
2013-2014,Group stage,6,2013-12-11,Chelsea,Steaua,eng,ro,1,0,1.0
2013-2014,Group stage,6,2013-12-11,Napoli,Arsenal,it,eng,2,0,1.0
2013-2014,Round of 16,,2014-02-18,Manchester City,Barcelona,eng,es,0,2,0.0
2013-2014,Round of 16,,2014-02-18,Leverkusen,Paris S-G,de,fr,0,4,0.0
2013-2014,Round of 16,,2014-02-19,Arsenal,Bayern Munich,eng,de,0,2,0.0
2013-2014,Round of 16,,2014-02-19,Milan,Atlético Madrid,it,es,0,1,0.0
2013-2014,Round of 16,,2014-02-25,Zenit,Dortmund,ru,de,2,4,0.0
2013-2014,Round of 16,,2014-02-25,Olympiacos,Manchester Utd,gr,eng,2,0,1.0
2013-2014,Round of 16,,2014-02-26,Schalke 04,Real Madrid,de,es,1,6,0.0
2013-2014,Round of 16,,2014-02-26,Galatasaray,Chelsea,tr,eng,1,1,0.5
2013-2014,Round of 16,,2014-03-11,Atlético Madrid,Milan,es,it,4,1,1.0
2013-2014,Round of 16,,2014-03-11,Bayern Munich,Arsenal,de,eng,1,1,0.5
2013-2014,Round of 16,,2014-03-12,Paris S-G,Leverkusen,fr,de,2,1,1.0
2013-2014,Round of 16,,2014-03-12,Barcelona,Manchester City,es,eng,2,1,1.0
2013-2014,Round of 16,,2014-03-18,Chelsea,Galatasaray,eng,tr,2,0,1.0
2013-2014,Round of 16,,2014-03-18,Real Madrid,Schalke 04,es,de,3,1,1.0
2013-2014,Round of 16,,2014-03-19,Manchester Utd,Olympiacos,eng,gr,3,0,1.0
2013-2014,Round of 16,,2014-03-19,Dortmund,Zenit,de,ru,1,2,0.0
2013-2014,Quarter-finals,,2014-04-01,Barcelona,Atlético Madrid,es,es,1,1,0.5
2013-2014,Quarter-finals,,2014-04-01,Manchester Utd,Bayern Munich,eng,de,1,1,0.5
2013-2014,Quarter-finals,,2014-04-02,Real Madrid,Dortmund,es,de,3,0,1.0
2013-2014,Quarter-finals,,2014-04-02,Paris S-G,Chelsea,fr,eng,3,1,1.0
2013-2014,Quarter-finals,,2014-04-08,Chelsea,Paris S-G,eng,fr,2,0,1.0
2013-2014,Quarter-finals,,2014-04-08,Dortmund,Real Madrid,de,es,2,0,1.0
2013-2014,Quarter-finals,,2014-04-09,Bayern Munich,Manchester Utd,de,eng,3,1,1.0
2013-2014,Quarter-finals,,2014-04-09,Atlético Madrid,Barcelona,es,es,1,0,1.0
2013-2014,Semi-finals,,2014-04-22,Atlético Madrid,Chelsea,es,eng,0,0,0.5
2013-2014,Semi-finals,,2014-04-23,Real Madrid,Bayern Munich,es,de,1,0,1.0
2013-2014,Semi-finals,,2014-04-29,Bayern Munich,Real Madrid,de,es,0,4,0.0
2013-2014,Semi-finals,,2014-04-30,Chelsea,Atlético Madrid,eng,es,1,3,0.0
2013-2014,Final,,2014-05-24,Real Madrid,Atlético Madrid,es,es,4,1,1.0
