Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2016-2017,Group stage,3,2016-10-19,Rostov,Atlético Madrid,ru,es,0,1,0.0
2016-2017,Group stage,4,2016-11-01,Manchester City,Barcelona,eng,es,3,1,1.0
2016-2017,Group stage,4,2016-11-01,Benfica,Dynamo Kyiv,pt,ua,1,0,1.0
2016-2017,Group stage,4,2016-11-01,PSV Eindhoven,Bayern Munich,nl,de,1,2,0.0
2016-2017,Group stage,4,2016-11-01,Basel,Paris S-G,ch,fr,1,2,0.0
2016-2017,Group stage,4,2016-11-01,Atlético Madrid,Rostov,es,ru,2,1,1.0
2016-2017,Group stage,4,2016-11-01,Beşiktaş,Napoli,tr,it,1,1,0.5
2016-2017,Group stage,4,2016-11-01,Gladbach,Celtic,de,sct,1,1,0.5
2016-2017,Group stage,4,2016-11-01,Ludogorets,Arsenal,bg,eng,2,3,0.0
2016-2017,Group stage,4,2016-11-02,Porto,Club Brugge,pt,be,1,0,1.0
2016-2017,Group stage,4,2016-11-02,Tottenham,Leverkusen,eng,de,0,1,0.0
2016-2017,Group stage,4,2016-11-02,Legia Warsaw,Real Madrid,pl,es,3,3,0.5
2016-2017,Group stage,4,2016-11-02,FC Copenhagen,Leicester City,dk,eng,0,0,0.5
2016-2017,Group stage,4,2016-11-02,Juventus,Lyon,it,fr,1,1,0.5
2016-2017,Group stage,4,2016-11-02,Monaco,CSKA Moscow,fr,ru,3,0,1.0
2016-2017,Group stage,4,2016-11-02,Sevilla,Dinamo Zagreb,es,hr,4,0,1.0
2016-2017,Group stage,4,2016-11-02,Dortmund,Sporting CP,de,pt,1,0,1.0
2016-2017,Group stage,5,2016-11-22,Sporting CP,Real Madrid,pt,es,1,2,0.0
2016-2017,Group stage,5,2016-11-22,Leicester City,Club Brugge,eng,be,2,1,1.0
2016-2017,Group stage,5,2016-11-22,CSKA Moscow,Leverkusen,ru,de,1,1,0.5
2016-2017,Group stage,5,2016-11-22,Dortmund,Legia Warsaw,de,pl,8,4,1.0
2016-2017,Group stage,5,2016-11-22,Monaco,Tottenham,fr,eng,2,1,1.0
2016-2017,Group stage,5,2016-11-22,FC Copenhagen,Porto,dk,pt,0,0,0.5
2016-2017,Group stage,5,2016-11-22,Sevilla,Juventus,es,it,1,3,0.0
2016-2017,Group stage,5,2016-11-22,Dinamo Zagreb,Lyon,hr,fr,0,1,0.0
2016-2017,Group stage,5,2016-11-23,Arsenal,Paris S-G,eng,fr,2,2,0.5
2016-2017,Group stage,5,2016-11-23,Celtic,Barcelona,sct,es,0,2,0.0
2016-2017,Group stage,5,2016-11-23,Rostov,Bayern Munich,ru,de,3,2,1.0
2016-2017,Group stage,5,2016-11-23,Gladbach,Manchester City,de,eng,1,1,0.5
2016-2017,Group stage,5,2016-11-23,Atlético Madrid,PSV Eindhoven,es,nl,2,0,1.0
2016-2017,Group stage,5,2016-11-23,Napoli,Dynamo Kyiv,it,ua,0,0,0.5
2016-2017,Group stage,5,2016-11-23,Beşiktaş,Benfica,tr,pt,3,3,0.5
2016-2017,Group stage,5,2016-11-23,Ludogorets,Basel,bg,ch,0,0,0.5
2016-2017,Group stage,6,2016-12-06,Manchester City,Celtic,eng,sct,1,1,0.5
2016-2017,Group stage,6,2016-12-06,Benfica,Napoli,pt,it,1,2,0.0
2016-2017,Group stage,6,2016-12-06,Basel,Arsenal,ch,eng,1,4,0.0
2016-2017,Group stage,6,2016-12-06,Paris S-G,Ludogorets,fr,bg,2,2,0.5
2016-2017,Group stage,6,2016-12-06,Barcelona,Gladbach,es,de,4,0,1.0
2016-2017,Group stage,6,2016-12-06,PSV Eindhoven,Rostov,nl,ru,0,0,0.5
2016-2017,Group stage,6,2016-12-06,Bayern Munich,Atlético Madrid,de,es,1,0,1.0
2016-2017,Group stage,6,2016-12-06,Dynamo Kyiv,Beşiktaş,ua,tr,6,0,1.0
2016-2017,Group stage,6,2016-12-07,Tottenham,CSKA Moscow,eng,ru,3,1,1.0
2016-2017,Group stage,6,2016-12-07,Porto,Leicester City,pt,eng,5,0,1.0
2016-2017,Group stage,6,2016-12-07,Legia Warsaw,Sporting CP,pl,pt,1,0,1.0
2016-2017,Group stage,6,2016-12-07,Lyon,Sevilla,fr,es,0,0,0.5
2016-2017,Group stage,6,2016-12-07,Real Madrid,Dortmund,es,de,2,2,0.5
2016-2017,Group stage,6,2016-12-07,Club Brugge,FC Copenhagen,be,dk,0,2,0.0
2016-2017,Group stage,6,2016-12-07,Leverkusen,Monaco,de,fr,3,0,1.0
2016-2017,Group stage,6,2016-12-07,Juventus,Dinamo Zagreb,it,hr,2,0,1.0
2016-2017,Round of 16,,2017-02-14,Benfica,Dortmund,pt,de,1,0,1.0
2016-2017,Round of 16,,2017-02-14,Paris S-G,Barcelona,fr,es,4,0,1.0
2016-2017,Round of 16,,2017-02-15,Bayern Munich,Arsenal,de,eng,5,1,1.0
2016-2017,Round of 16,,2017-02-15,Real Madrid,Napoli,es,it,3,1,1.0
2016-2017,Round of 16,,2017-02-21,Manchester City,Monaco,eng,fr,5,3,1.0
2016-2017,Round of 16,,2017-02-21,Leverkusen,Atlético Madrid,de,es,2,4,0.0
2016-2017,Round of 16,,2017-02-22,Porto,Juventus,pt,it,0,2,0.0
2016-2017,Round of 16,,2017-02-22,Sevilla,Leicester City,es,eng,2,1,1.0
2016-2017,Round of 16,,2017-03-07,Arsenal,Bayern Munich,eng,de,1,5,0.0
2016-2017,Round of 16,,2017-03-07,Napoli,Real Madrid,it,es,1,3,0.0
2016-2017,Round of 16,,2017-03-08,Barcelona,Paris S-G,es,fr,6,1,1.0
2016-2017,Round of 16,,2017-03-08,Dortmund,Benfica,de,pt,4,0,1.0
2016-2017,Round of 16,,2017-03-14,Leicester City,Sevilla,eng,es,2,0,1.0
2016-2017,Round of 16,,2017-03-14,Juventus,Porto,it,pt,1,0,1.0
2016-2017,Round of 16,,2017-03-15,Atlético Madrid,Leverkusen,es,de,0,0,0.5
2016-2017,Round of 16,,2017-03-15,Monaco,Manchester City,fr,eng,3,1,1.0
2016-2017,Quarter-finals,,2017-04-11,Juventus,Barcelona,it,es,3,0,1.0
2016-2017,Quarter-finals,,2017-04-12,Dortmund,Monaco,de,fr,2,3,0.0
2016-2017,Quarter-finals,,2017-04-12,Atlético Madrid,Leicester City,es,eng,1,0,1.0
2016-2017,Quarter-finals,,2017-04-12,Bayern Munich,Real Madrid,de,es,1,2,0.0
2016-2017,Quarter-finals,,2017-04-18,Leicester City,Atlético Madrid,eng,es,1,1,0.5
2016-2017,Quarter-finals,,2017-04-18,Real Madrid,Bayern Munich,es,de,4,2,1.0
2016-2017,Quarter-finals,,2017-04-19,Barcelona,Juventus,es,it,0,0,0.5
2016-2017,Quarter-finals,,2017-04-19,Monaco,Dortmund,fr,de,3,1,1.0
2016-2017,Semi-finals,,2017-05-02,Real Madrid,Atlético Madrid,es,es,3,0,1.0
2016-2017,Semi-finals,,2017-05-03,Monaco,Juventus,fr,it,0,2,0.0
2016-2017,Semi-finals,,2017-05-09,Juventus,Monaco,it,fr,2,1,1.0
2016-2017,Semi-finals,,2017-05-10,Atlético Madrid,Real Madrid,es,es,2,1,1.0
2016-2017,Final,,2017-06-03,Juventus,Real Madrid,it,es,1,4,0.0
