Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
1998-1999,Group stage,5,1998-11-25,Arsenal,Lens,eng,fr,0,1,0.0
1998-1999,Group stage,5,1998-11-25,Bayern Munich,Brøndby,de,dk,2,0,1.0
1998-1999,Group stage,5,1998-11-25,Ajax,Croatia Zagreb,nl,hr,0,1,0.0
1998-1999,Group stage,5,1998-11-25,Barcelona,Manchester Utd,es,eng,3,3,0.5
1998-1999,Group stage,5,1998-11-25,Benfica,Kaiserslautern,pt,de,2,1,1.0
1998-1999,Group stage,5,1998-11-25,Dynamo Kyiv,Panathinaikos,ua,gr,2,1,1.0
1998-1999,Group stage,5,1998-11-25,HJK Helsinki,PSV,fi,nl,1,3,0.0
1998-1999,Group stage,5,1998-12-02,Galatasaray,Juventus,tr,it,1,1,0.5
1998-1999,Group stage,6,1998-12-09,Panathinaikos,Arsenal,gr,eng,1,3,0.0
1998-1999,Group stage,6,1998-12-09,Kaiserslautern,HJK Helsinki,de,fi,5,2,1.0
1998-1999,Group stage,6,1998-12-09,Lens,Dynamo Kyiv,fr,ua,1,3,0.0
1998-1999,Group stage,6,1998-12-09,Porto,Ajax,pt,nl,3,0,1.0
1998-1999,Group stage,6,1998-12-09,Athletic Club,Galatasaray,es,tr,1,0,1.0
1998-1999,Group stage,6,1998-12-09,Manchester Utd,Bayern Munich,eng,de,1,1,0.5
1998-1999,Group stage,6,1998-12-09,PSV,Benfica,nl,pt,2,2,0.5
1998-1999,Group stage,6,1998-12-09,Croatia Zagreb,Olympiacos,hr,gr,1,1,0.5
1998-1999,Group stage,6,1998-12-09,Juventus,Rosenborg,it,no,2,0,1.0
1998-1999,Group stage,6,1998-12-09,Brøndby,Barcelona,dk,es,0,2,0.0
1998-1999,Group stage,6,1998-12-09,Real Madrid,Spartak Moscow,es,ru,2,1,1.0
1998-1999,Group stage,6,1998-12-09,Sturm Graz,Inter,at,it,0,2,0.0
1998-1999,Quarter-finals,,1999-03-03,Real Madrid,Dynamo Kyiv,es,ua,1,1,0.5
1998-1999,Quarter-finals,,1999-03-03,Juventus,Olympiacos,it,gr,2,1,1.0
1998-1999,Quarter-finals,,1999-03-03,Manchester Utd,Inter,eng,it,2,0,1.0
1998-1999,Quarter-finals,,1999-03-03,Bayern Munich,Kaiserslautern,de,de,2,0,1.0
1998-1999,Quarter-finals,,1999-03-17,Kaiserslautern,Bayern Munich,de,de,0,4,0.0
1998-1999,Quarter-finals,,1999-03-17,Inter,Manchester Utd,it,eng,1,1,0.5
1998-1999,Quarter-finals,,1999-03-17,Olympiacos,Juventus,gr,it,1,1,0.5
1998-1999,Quarter-finals,,1999-03-17,Dynamo Kyiv,Real Madrid,ua,es,2,0,1.0
1998-1999,Semi-finals,,1999-04-07,Dynamo Kyiv,Bayern Munich,ua,de,3,3,0.5
1998-1999,Semi-finals,,1999-04-07,Manchester Utd,Juventus,eng,it,1,1,0.5
1998-1999,Semi-finals,,1999-04-21,Bayern Munich,Dynamo Kyiv,de,ua,1,0,1.0
1998-1999,Semi-finals,,1999-04-21,Juventus,Manchester Utd,it,eng,2,3,0.0
1998-1999,Final,,1999-05-26,Manchester Utd,Bayern Munich,eng,de,2,1,1.0
