Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2011-2012,Group stage,3,2011-10-18,Basel,Benfica,ch,pt,0,2,0.0
2011-2012,Group stage,3,2011-10-18,Lille,Inter,fr,it,0,1,0.0
2011-2012,Group stage,3,2011-10-18,Real Madrid,Lyon,es,fr,4,0,1.0
2011-2012,Group stage,3,2011-10-18,CSKA Moscow,Trabzonspor,ru,tr,3,0,1.0
2011-2012,Group stage,3,2011-10-18,Oțelul Galați,Manchester Utd,ro,eng,0,2,0.0
2011-2012,Group stage,3,2011-10-18,Dinamo Zagreb,Ajax,hr,nl,0,2,0.0
2011-2012,Group stage,3,2011-10-19,Shakhtar,Zenit,ua,ru,2,2,0.5
2011-2012,Group stage,3,2011-10-19,Marseille,Arsenal,fr,eng,0,1,0.0
2011-2012,Group stage,3,2011-10-19,Barcelona,Viktoria Plzeň,es,cz,2,0,1.0
2011-2012,Group stage,3,2011-10-19,Milan,BATE Borisov,it,by,2,0,1.0
2011-2012,Group stage,3,2011-10-19,Chelsea,Genk,eng,be,5,0,1.0
2011-2012,Group stage,3,2011-10-19,Leverkusen,Valencia,de,es,2,1,1.0
2011-2012,Group stage,3,2011-10-19,Porto,APOEL FC,pt,cy,1,1,0.5
2011-2012,Group stage,3,2011-10-19,Olympiacos,Dortmund,gr,de,3,1,1.0
2011-2012,Group stage,4,2011-11-01,Valencia,Leverkusen,es,de,3,1,1.0
2011-2012,Group stage,4,2011-11-01,APOEL FC,Porto,cy,pt,2,1,1.0
2011-2012,Group stage,4,2011-11-01,Viktoria Plzeň,Barcelona,cz,es,0,4,0.0
2011-2012,Group stage,4,2011-11-01,BATE Borisov,Milan,by,it,1,1,0.5
2011-2012,Group stage,4,2011-11-01,Genk,Chelsea,be,eng,1,1,0.5
2011-2012,Group stage,4,2011-11-01,Zenit,Shakhtar,ru,ua,1,0,1.0
2011-2012,Group stage,4,2011-11-01,Arsenal,Marseille,eng,fr,0,0,0.5
2011-2012,Group stage,4,2011-11-01,Dortmund,Olympiacos,de,gr,1,0,1.0
2011-2012,Group stage,4,2011-11-02,Lyon,Real Madrid,fr,es,0,2,0.0
2011-2012,Group stage,4,2011-11-02,Bayern Munich,Napoli,de,it,3,2,1.0
2011-2012,Group stage,4,2011-11-02,Villarreal,Manchester City,es,eng,0,3,0.0
2011-2012,Group stage,4,2011-11-02,Trabzonspor,CSKA Moscow,tr,ru,0,0,0.5
2011-2012,Group stage,4,2011-11-02,Manchester Utd,Oțelul Galați,eng,ro,2,0,1.0
2011-2012,Group stage,4,2011-11-02,Ajax,Dinamo Zagreb,nl,hr,4,0,1.0
2011-2012,Group stage,4,2011-11-02,Inter,Lille,it,fr,2,1,1.0
2011-2012,Group stage,4,2011-11-02,Benfica,Basel,pt,ch,1,1,0.5
2011-2012,Group stage,5,2011-11-22,Real Madrid,Dinamo Zagreb,es,hr,6,2,1.0
2011-2012,Group stage,5,2011-11-22,Manchester Utd,Benfica,eng,pt,2,2,0.5
2011-2012,Group stage,5,2011-11-22,Bayern Munich,Villarreal,de,es,3,1,1.0
2011-2012,Group stage,5,2011-11-22,Napoli,Manchester City,it,eng,2,1,1.0
2011-2012,Group stage,5,2011-11-22,Lyon,Ajax,fr,nl,0,0,0.5
2011-2012,Group stage,5,2011-11-22,Oțelul Galați,Basel,ro,ch,2,3,0.0
2011-2012,Group stage,5,2011-11-22,CSKA Moscow,Lille,ru,fr,0,2,0.0
2011-2012,Group stage,5,2011-11-22,Trabzonspor,Inter,tr,it,1,1,0.5
2011-2012,Group stage,5,2011-11-23,Leverkusen,Chelsea,de,eng,2,1,1.0
2011-2012,Group stage,5,2011-11-23,Arsenal,Dortmund,eng,de,2,1,1.0
2011-2012,Group stage,5,2011-11-23,Milan,Barcelona,it,es,2,3,0.0
2011-2012,Group stage,5,2011-11-23,Marseille,Olympiacos,fr,gr,0,1,0.0
2011-2012,Group stage,5,2011-11-23,Valencia,Genk,es,be,7,0,1.0
2011-2012,Group stage,5,2011-11-23,BATE Borisov,Viktoria Plzeň,by,cz,0,1,0.0
2011-2012,Group stage,5,2011-11-23,Shakhtar,Porto,ua,pt,0,2,0.0
2011-2012,Group stage,5,2011-11-23,Zenit,APOEL FC,ru,cy,0,0,0.5
2011-2012,Group stage,6,2011-12-06,Olympiacos,Arsenal,gr,eng,3,1,1.0
2011-2012,Group stage,6,2011-12-06,APOEL FC,Shakhtar,cy,ua,0,2,0.0
2011-2012,Group stage,6,2011-12-06,Genk,Leverkusen,be,de,1,1,0.5
2011-2012,Group stage,6,2011-12-06,Chelsea,Valencia,eng,es,3,0,1.0
2011-2012,Group stage,6,2011-12-06,Barcelona,BATE Borisov,es,by,4,0,1.0
2011-2012,Group stage,6,2011-12-06,Viktoria Plzeň,Milan,cz,it,2,2,0.5
2011-2012,Group stage,6,2011-12-06,Dortmund,Marseille,de,fr,2,3,0.0
2011-2012,Group stage,6,2011-12-06,Porto,Zenit,pt,ru,0,0,0.5
2011-2012,Group stage,6,2011-12-07,Manchester City,Bayern Munich,eng,de,2,0,1.0
2011-2012,Group stage,6,2011-12-07,Dinamo Zagreb,Lyon,hr,fr,1,7,0.0
2011-2012,Group stage,6,2011-12-07,Benfica,Oțelul Galați,pt,ro,1,0,1.0
2011-2012,Group stage,6,2011-12-07,Basel,Manchester Utd,ch,eng,2,1,1.0
2011-2012,Group stage,6,2011-12-07,Villarreal,Napoli,es,it,0,2,0.0
2011-2012,Group stage,6,2011-12-07,Lille,Trabzonspor,fr,tr,0,0,0.5
2011-2012,Group stage,6,2011-12-07,Inter,CSKA Moscow,it,ru,1,2,0.0
2011-2012,Group stage,6,2011-12-07,Ajax,Real Madrid,nl,es,0,3,0.0
2011-2012,Round of 16,,2012-02-14,Leverkusen,Barcelona,de,es,1,3,0.0
2011-2012,Round of 16,,2012-02-14,Lyon,APOEL FC,fr,cy,1,0,1.0
2011-2012,Round of 16,,2012-02-15,Zenit,Benfica,ru,pt,3,2,1.0
2011-2012,Round of 16,,2012-02-15,Milan,Arsenal,it,eng,4,0,1.0
2011-2012,Round of 16,,2012-02-21,CSKA Moscow,Real Madrid,ru,es,1,1,0.5
2011-2012,Round of 16,,2012-02-21,Napoli,Chelsea,it,eng,3,1,1.0
2011-2012,Round of 16,,2012-02-22,Basel,Bayern Munich,ch,de,1,0,1.0
2011-2012,Round of 16,,2012-02-22,Marseille,Inter,fr,it,1,0,1.0
2011-2012,Round of 16,,2012-03-06,Arsenal,Milan,eng,it,3,0,1.0
2011-2012,Round of 16,,2012-03-06,Benfica,Zenit,pt,ru,2,0,1.0
2011-2012,Round of 16,,2012-03-07,APOEL FC,Lyon,cy,fr,1,0,1.0
2011-2012,Round of 16,,2012-03-07,Barcelona,Leverkusen,es,de,7,1,1.0
2011-2012,Round of 16,,2012-03-13,Bayern Munich,Basel,de,ch,7,0,1.0
2011-2012,Round of 16,,2012-03-13,Inter,Marseille,it,fr,2,1,1.0
2011-2012,Round of 16,,2012-03-14,Real Madrid,CSKA Moscow,es,ru,4,1,1.0
2011-2012,Round of 16,,2012-03-14,Chelsea,Napoli,eng,it,4,1,1.0
2011-2012,Quarter-finals,,2012-03-27,APOEL FC,Real Madrid,cy,es,0,3,0.0
2011-2012,Quarter-finals,,2012-03-27,Benfica,Chelsea,pt,eng,0,1,0.0
2011-2012,Quarter-finals,,2012-03-28,Milan,Barcelona,it,es,0,0,0.5
2011-2012,Quarter-finals,,2012-03-28,Marseille,Bayern Munich,fr,de,0,2,0.0
2011-2012,Quarter-finals,,2012-04-03,Barcelona,Milan,es,it,3,1,1.0
2011-2012,Quarter-finals,,2012-04-03,Bayern Munich,Marseille,de,fr,2,0,1.0
2011-2012,Quarter-finals,,2012-04-04,Chelsea,Benfica,eng,pt,2,1,1.0
2011-2012,Quarter-finals,,2012-04-04,Real Madrid,APOEL FC,es,cy,5,2,1.0
2011-2012,Semi-finals,,2012-04-17,Bayern Munich,Real Madrid,de,es,2,1,1.0
2011-2012,Semi-finals,,2012-04-18,Chelsea,Barcelona,eng,es,1,0,1.0
2011-2012,Semi-finals,,2012-04-24,Barcelona,Chelsea,es,eng,2,2,0.5
2011-2012,Semi-finals,,2012-04-25,Real Madrid,Bayern Munich,es,de,2,1,1.0
2011-2012,Final,,2012-05-19,Bayern Munich,Chelsea,de,eng,1,1,0.5
