Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
1993-1994,First round,,1993-09-29,FC Copenhagen,Linfield FC,dk,nir,4.0,0.0,1.0
1993-1994,Second round,,1993-10-20,Manchester Utd,Galatasaray,eng,tr,3.0,3.0,0.5
1993-1994,Second round,,1993-10-20,Levski Sofia,Werder Bremen,bg,de,2.0,2.0,0.5
1993-1994,Second round,,1993-10-20,Lech Poznań,Spartak Moscow,pl,ru,1.0,5.0,0.0
1993-1994,Second round,,1993-10-20,Porto,Feyenoord,pt,nl,1.0,0.0,1.0
1993-1994,Second round,,1993-10-20,Sparta Prague,Anderlecht,cz,be,0.0,1.0,0.0
1993-1994,Second round,,1993-10-20,Barcelona,Austria Wien,es,at,3.0,0.0,1.0
1993-1994,Second round,,1993-10-20,FC Copenhagen,Milan,dk,it,0.0,6.0,0.0
1993-1994,Second round,,1993-10-20,Monaco,Steaua,fr,ro,4.0,1.0,1.0
1993-1994,Second round,,1993-11-03,Austria Wien,Barcelona,at,es,1.0,2.0,0.0
1993-1994,Second round,,1993-11-03,Spartak Moscow,Lech Poznań,ru,pl,2.0,1.0,1.0
1993-1994,Second round,,1993-11-03,Galatasaray,Manchester Utd,tr,eng,0.0,0.0,0.5
1993-1994,Second round,,1993-11-03,Anderlecht,Sparta Prague,be,cz,4.0,2.0,1.0
1993-1994,Second round,,1993-11-03,Steaua,Monaco,ro,fr,1.0,0.0,1.0
1993-1994,Second round,,1993-11-03,Werder Bremen,Levski Sofia,de,bg,1.0,0.0,1.0
1993-1994,Second round,,1993-11-03,Feyenoord,Porto,nl,pt,0.0,0.0,0.5
1993-1994,Second round,,1993-11-03,Milan,FC Copenhagen,it,dk,1.0,0.0,1.0
1993-1994,Group stage,1,1993-11-24,Porto,Werder Bremen,pt,de,3.0,2.0,1.0
1993-1994,Group stage,1,1993-11-24,Monaco,Spartak Moscow,fr,ru,4.0,1.0,1.0
1993-1994,Group stage,1,1993-11-24,Anderlecht,Milan,be,it,0.0,0.0,0.5
1993-1994,Group stage,1,1993-11-24,Galatasaray,Barcelona,tr,es,0.0,0.0,0.5
1993-1994,Group stage,2,1993-12-01,Milan,Porto,it,pt,3.0,0.0,1.0
1993-1994,Group stage,2,1993-12-08,Werder Bremen,Anderlecht,de,be,5.0,3.0,1.0
1993-1994,Group stage,2,1993-12-08,Barcelona,Monaco,es,fr,2.0,0.0,1.0
1993-1994,Group stage,2,1993-12-08,Spartak Moscow,Galatasaray,ru,tr,0.0,0.0,0.5
1993-1994,Group stage,3,1994-03-02,Milan,Werder Bremen,it,de,2.0,1.0,1.0
1993-1994,Group stage,3,1994-03-02,Spartak Moscow,Barcelona,ru,es,2.0,2.0,0.5
1993-1994,Group stage,3,1994-03-02,Monaco,Galatasaray,fr,tr,3.0,0.0,1.0
1993-1994,Group stage,3,1994-03-02,Anderlecht,Porto,be,pt,1.0,0.0,1.0
1993-1994,Group stage,4,1994-03-16,Porto,Anderlecht,pt,be,2.0,0.0,1.0
1993-1994,Group stage,4,1994-03-16,Barcelona,Spartak Moscow,es,ru,5.0,1.0,1.0
1993-1994,Group stage,4,1994-03-16,Galatasaray,Monaco,tr,fr,0.0,2.0,0.0
1993-1994,Group stage,4,1994-03-16,Werder Bremen,Milan,de,it,1.0,1.0,0.5
1993-1994,Group stage,5,1994-03-30,Barcelona,Galatasaray,es,tr,3.0,0.0,1.0
1993-1994,Group stage,5,1994-03-30,Milan,Anderlecht,it,be,0.0,0.0,0.5
1993-1994,Group stage,5,1994-03-30,Werder Bremen,Porto,de,pt,0.0,5.0,0.0
1993-1994,Group stage,5,1994-03-30,Spartak Moscow,Monaco,ru,fr,0.0,0.0,0.5
1993-1994,Group stage,6,1994-04-13,Monaco,Barcelona,fr,es,0.0,1.0,0.0
1993-1994,Group stage,6,1994-04-13,Galatasaray,Spartak Moscow,tr,ru,1.0,2.0,0.0
1993-1994,Group stage,6,1994-04-13,Porto,Milan,pt,it,0.0,0.0,0.5
1993-1994,Group stage,6,1994-04-13,Anderlecht,Werder Bremen,be,de,1.0,2.0,0.0
1993-1994,Semi-finals,,1994-04-27,Barcelona,Porto,es,pt,3.0,0.0,1.0
1993-1994,Semi-finals,,1994-04-27,Milan,Monaco,it,fr,3.0,0.0,1.0
1993-1994,Final,,1994-05-18,Milan,Barcelona,it,es,4.0,0.0,1.0
