Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2009-2010,Group stage,4,2009-11-04,Rubin Kazan,Barcelona,ru,es,0,0,0.5
2009-2010,Group stage,4,2009-11-04,Sevilla,Stuttgart,es,de,1,1,0.5
2009-2010,Group stage,5,2009-11-24,Arsenal,Standard Liège,eng,be,2,0,1.0
2009-2010,Group stage,5,2009-11-24,Barcelona,Inter,es,it,2,0,1.0
2009-2010,Group stage,5,2009-11-24,Fiorentina,Lyon,it,fr,1,0,1.0
2009-2010,Group stage,5,2009-11-24,Unirea Urziceni,Sevilla,ro,es,1,0,1.0
2009-2010,Group stage,5,2009-11-24,AZ Alkmaar,Olympiacos,nl,gr,0,0,0.5
2009-2010,Group stage,5,2009-11-24,Rubin Kazan,Dynamo Kyiv,ru,ua,0,0,0.5
2009-2010,Group stage,5,2009-11-24,Rangers,Stuttgart,sct,de,0,2,0.0
2009-2010,Group stage,5,2009-11-24,Debrecen,Liverpool,hu,eng,0,1,0.0
2009-2010,Group stage,5,2009-11-25,Real Madrid,Zürich,es,ch,1,0,1.0
2009-2010,Group stage,5,2009-11-25,CSKA Moscow,Wolfsburg,ru,de,2,1,1.0
2009-2010,Group stage,5,2009-11-25,APOEL FC,Atlético Madrid,cy,es,1,1,0.5
2009-2010,Group stage,5,2009-11-25,Porto,Chelsea,pt,eng,0,1,0.0
2009-2010,Group stage,5,2009-11-25,Bordeaux,Juventus,fr,it,2,0,1.0
2009-2010,Group stage,5,2009-11-25,Bayern Munich,Maccabi Haifa,de,il,1,0,1.0
2009-2010,Group stage,5,2009-11-25,Manchester Utd,Beşiktaş,eng,tr,0,1,0.0
2009-2010,Group stage,5,2009-11-25,Milan,Marseille,it,fr,1,1,0.5
2009-2010,Group stage,6,2009-12-08,Maccabi Haifa,Bordeaux,il,fr,0,1,0.0
2009-2010,Group stage,6,2009-12-08,Marseille,Real Madrid,fr,es,1,3,0.0
2009-2010,Group stage,6,2009-12-08,Juventus,Bayern Munich,it,de,1,4,0.0
2009-2010,Group stage,6,2009-12-08,Atlético Madrid,Porto,es,pt,0,3,0.0
2009-2010,Group stage,6,2009-12-08,Chelsea,APOEL FC,eng,cy,2,2,0.5
2009-2010,Group stage,6,2009-12-08,Zürich,Milan,ch,it,1,1,0.5
2009-2010,Group stage,6,2009-12-08,Beşiktaş,CSKA Moscow,tr,ru,1,2,0.0
2009-2010,Group stage,6,2009-12-08,Wolfsburg,Manchester Utd,de,eng,1,3,0.0
2009-2010,Group stage,6,2009-12-09,Inter,Rubin Kazan,it,ru,2,0,1.0
2009-2010,Group stage,6,2009-12-09,Sevilla,Rangers,es,sct,1,0,1.0
2009-2010,Group stage,6,2009-12-09,Stuttgart,Unirea Urziceni,de,ro,3,1,1.0
2009-2010,Group stage,6,2009-12-09,Standard Liège,AZ Alkmaar,be,nl,1,1,0.5
2009-2010,Group stage,6,2009-12-09,Liverpool,Fiorentina,eng,it,1,2,0.0
2009-2010,Group stage,6,2009-12-09,Olympiacos,Arsenal,gr,eng,1,0,1.0
2009-2010,Group stage,6,2009-12-09,Lyon,Debrecen,fr,hu,4,0,1.0
2009-2010,Group stage,6,2009-12-09,Dynamo Kyiv,Barcelona,ua,es,1,2,0.0
2009-2010,Round of 16,,2010-02-16,Milan,Manchester Utd,it,eng,2,3,0.0
2009-2010,Round of 16,,2010-02-16,Lyon,Real Madrid,fr,es,1,0,1.0
2009-2010,Round of 16,,2010-02-17,Porto,Arsenal,pt,eng,2,1,1.0
2009-2010,Round of 16,,2010-02-17,Bayern Munich,Fiorentina,de,it,2,1,1.0
2009-2010,Round of 16,,2010-02-23,Stuttgart,Barcelona,de,es,1,1,0.5
2009-2010,Round of 16,,2010-02-23,Olympiacos,Bordeaux,gr,fr,0,1,0.0
2009-2010,Round of 16,,2010-02-24,CSKA Moscow,Sevilla,ru,es,1,1,0.5
2009-2010,Round of 16,,2010-02-24,Inter,Chelsea,it,eng,2,1,1.0
2009-2010,Round of 16,,2010-03-09,Arsenal,Porto,eng,pt,5,0,1.0
2009-2010,Round of 16,,2010-03-09,Fiorentina,Bayern Munich,it,de,3,2,1.0
2009-2010,Round of 16,,2010-03-10,Manchester Utd,Milan,eng,it,4,0,1.0
2009-2010,Round of 16,,2010-03-10,Real Madrid,Lyon,es,fr,1,1,0.5
2009-2010,Round of 16,,2010-03-16,Sevilla,CSKA Moscow,es,ru,1,2,0.0
2009-2010,Round of 16,,2010-03-16,Chelsea,Inter,eng,it,0,1,0.0
2009-2010,Round of 16,,2010-03-17,Bordeaux,Olympiacos,fr,gr,2,1,1.0
2009-2010,Round of 16,,2010-03-17,Barcelona,Stuttgart,es,de,4,0,1.0
2009-2010,Quarter-finals,,2010-03-30,Bayern Munich,Manchester Utd,de,eng,2,1,1.0
2009-2010,Quarter-finals,,2010-03-30,Lyon,Bordeaux,fr,fr,3,1,1.0
2009-2010,Quarter-finals,,2010-03-31,Arsenal,Barcelona,eng,es,2,2,0.5
2009-2010,Quarter-finals,,2010-03-31,Inter,CSKA Moscow,it,ru,1,0,1.0
2009-2010,Quarter-finals,,2010-04-06,Barcelona,Arsenal,es,eng,4,1,1.0
2009-2010,Quarter-finals,,2010-04-06,CSKA Moscow,Inter,ru,it,0,1,0.0
2009-2010,Quarter-finals,,2010-04-07,Bordeaux,Lyon,fr,fr,1,0,1.0
2009-2010,Quarter-finals,,2010-04-07,Manchester Utd,Bayern Munich,eng,de,3,2,1.0
2009-2010,Semi-finals,,2010-04-20,Inter,Barcelona,it,es,3,1,1.0
2009-2010,Semi-finals,,2010-04-21,Bayern Munich,Lyon,de,fr,1,0,1.0
2009-2010,Semi-finals,,2010-04-27,Lyon,Bayern Munich,fr,de,0,3,0.0
2009-2010,Semi-finals,,2010-04-28,Barcelona,Inter,es,it,1,0,1.0
2009-2010,Final,,2010-05-22,Bayern Munich,Inter,de,it,0,2,0.0
