,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
61,2024-11-07,Union SG,Roma,be,it,1.0,1.0,0.5
62,2024-11-07,Elfsborg,Braga,se,pt,1.0,1.0,0.5
63,2024-11-07,Olympiacos,Rangers,gr,sct,1.0,1.0,0.5
64,2024-11-07,Ludogorets,Athletic Club,bg,es,1.0,2.0,1.0
65,2024-11-07,FCSB,Midtjylland,ro,dk,2.0,0.0,0.0
66,2024-11-07,Manchester Utd,PAOK,eng,gr,2.0,0.0,0.0
67,2024-11-07,Galatasaray,Tottenham,tr,eng,3.0,2.0,0.0
68,2024-11-07,Hoffenheim,Lyon,de,fr,2.0,2.0,0.5
69,2024-11-07,Lazio,Porto,it,pt,2.0,1.0,0.0
70,2024-11-07,AZ Alkmaar,Fenerbahçe,nl,tr,3.0,1.0,0.0
71,2024-11-07,Viktoria Plzeň,Real Sociedad,cz,es,2.0,1.0,0.0
72,2024-11-07,Ajax,Maccabi Tel Aviv,nl,il,5.0,0.0,0.0
73,2024-11-07,Dynamo Kyiv,Ferencváros,ua,hu,0.0,4.0,1.0
74,2024-11-07,FK Rīgas FS,Anderlecht,lv,be,1.0,1.0,0.5
76,2024-11-28,Athletic Club,Elfsborg,es,se,3.0,0.0,0.0
77,2024-11-28,Lazio,Ludogorets,it,bg,0.0,0.0,0.5
78,2024-11-28,Anderlecht,Porto,be,pt,2.0,2.0,0.5
79,2024-11-28,Dynamo Kyiv,Viktoria Plzeň,ua,cz,1.0,2.0,1.0
80,2024-11-28,AZ Alkmaar,Galatasaray,nl,tr,1.0,1.0,0.5
81,2024-11-28,FK Rīgas FS,PAOK,lv,gr,0.0,2.0,1.0
82,2024-11-28,Braga,Hoffenheim,pt,de,3.0,0.0,0.0
83,2024-11-28,Tottenham,Roma,eng,it,2.0,2.0,0.5
84,2024-11-28,Manchester Utd,Bodø/Glimt,eng,no,3.0,2.0,0.0
85,2024-11-28,Beşiktaş,Maccabi Tel Aviv,tr,il,1.0,3.0,1.0
86,2024-11-28,Nice,Rangers,fr,sct,1.0,4.0,1.0
87,2024-11-28,Slavia Prague,Fenerbahçe,cz,tr,1.0,2.0,1.0
88,2024-11-28,Midtjylland,Eint Frankfurt,dk,de,1.0,2.0,1.0
89,2024-11-28,Twente,Union SG,nl,be,0.0,1.0,1.0
90,2024-11-28,Real Sociedad,Ajax,es,nl,2.0,0.0,0.0
91,2024-11-28,Ferencváros,Malmö,hu,se,4.0,1.0,0.0
92,2024-11-28,Qarabağ,Lyon,az,fr,1.0,4.0,1.0
93,2024-11-28,FCSB,Olympiacos,ro,gr,0.0,0.0,0.5
95,2024-12-11,Fenerbahçe,Athletic Club,tr,es,0.0,2.0,1.0
96,2024-12-12,Viktoria Plzeň,Manchester Utd,cz,eng,1.0,2.0,1.0
97,2024-12-12,Roma,Braga,it,pt,3.0,0.0,0.0
98,2024-12-12,Malmö,Galatasaray,se,tr,2.0,2.0,0.5
99,2024-12-12,Union SG,Nice,be,fr,2.0,1.0,0.0
100,2024-12-12,Hoffenheim,FCSB,de,ro,0.0,0.0,0.5
101,2024-12-12,PAOK,Ferencváros,gr,hu,5.0,0.0,0.0
102,2024-12-12,Ludogorets,AZ Alkmaar,bg,nl,2.0,2.0,0.5
103,2024-12-12,Olympiacos,Twente,gr,nl,0.0,0.0,0.5
104,2024-12-12,Porto,Midtjylland,pt,dk,2.0,0.0,0.0
105,2024-12-12,Rangers,Tottenham,sct,eng,1.0,1.0,0.5
106,2024-12-12,Slavia Prague,Anderlecht,cz,be,1.0,2.0,1.0
107,2024-12-12,Bodø/Glimt,Beşiktaş,no,tr,2.0,1.0,0.0
108,2024-12-12,Ajax,Lazio,nl,it,1.0,3.0,1.0
109,2024-12-12,Real Sociedad,Dynamo Kyiv,es,ua,3.0,0.0,0.0
110,2024-12-12,Lyon,Eint Frankfurt,fr,de,3.0,2.0,0.0
111,2024-12-12,Elfsborg,Qarabağ,se,az,1.0,0.0,0.0
112,2024-12-12,Maccabi Tel Aviv,FK Rīgas FS,il,lv,2.0,1.0,0.0
114,2025-01-21,Galatasaray,Dynamo Kyiv,tr,ua,3.0,3.0,0.5
115,2025-01-22,Beşiktaş,Athletic Club,tr,es,4.0,1.0,0.0
116,2025-01-23,Porto,Olympiacos,pt,gr,0.0,1.0,1.0
117,2025-01-23,Bodø/Glimt,Maccabi Tel Aviv,no,il,3.0,1.0,0.0
118,2025-01-23,Malmö,Twente,se,nl,2.0,3.0,1.0
119,2025-01-23,Viktoria Plzeň,Anderlecht,cz,be,2.0,0.0,0.0
120,2025-01-23,AZ Alkmaar,Roma,nl,it,1.0,0.0,0.0
121,2025-01-23,Hoffenheim,Tottenham,de,eng,2.0,3.0,1.0
122,2025-01-23,Manchester Utd,Rangers,eng,sct,2.0,1.0,0.0
123,2025-01-23,Fenerbahçe,Lyon,tr,fr,0.0,0.0,0.5
124,2025-01-23,Union SG,Braga,be,pt,2.0,1.0,0.0
125,2025-01-23,Elfsborg,Nice,se,fr,1.0,0.0,0.0
126,2025-01-23,Lazio,Real Sociedad,it,es,3.0,1.0,0.0
127,2025-01-23,Eint Frankfurt,Ferencváros,de,hu,2.0,0.0,0.0
128,2025-01-23,Qarabağ,FCSB,az,ro,2.0,3.0,1.0
129,2025-01-23,Ludogorets,Midtjylland,bg,dk,0.0,2.0,1.0
130,2025-01-23,PAOK,Slavia Prague,gr,cz,2.0,0.0,0.0
131,2025-01-23,FK Rīgas FS,Ajax,lv,nl,1.0,0.0,0.0
133,2025-01-30,Braga,Lazio,pt,it,1.0,0.0,0.0
134,2025-01-30,Tottenham,Elfsborg,eng,se,3.0,0.0,0.0
135,2025-01-30,Rangers,Union SG,sct,be,2.0,1.0,0.0
136,2025-01-30,Midtjylland,Fenerbahçe,dk,tr,2.0,2.0,0.5
137,2025-01-30,Slavia Prague,Malmö,cz,se,2.0,2.0,0.5
138,2025-01-30,Roma,Eint Frankfurt,it,de,2.0,0.0,0.0
139,2025-01-30,Athletic Club,Viktoria Plzeň,es,cz,3.0,1.0,0.0
140,2025-01-30,Ajax,Galatasaray,nl,tr,2.0,1.0,0.0
141,2025-01-30,Ferencváros,AZ Alkmaar,hu,nl,4.0,3.0,0.0
142,2025-01-30,Anderlecht,Hoffenheim,be,de,3.0,4.0,1.0
143,2025-01-30,Twente,Beşiktaş,nl,tr,1.0,0.0,0.0
144,2025-01-30,Nice,Bodø/Glimt,fr,no,1.0,1.0,0.5
145,2025-01-30,Real Sociedad,PAOK,es,gr,2.0,0.0,0.0
146,2025-01-30,Lyon,Ludogorets,fr,bg,1.0,1.0,0.5
147,2025-01-30,FCSB,Manchester Utd,ro,eng,0.0,2.0,1.0
148,2025-01-30,Olympiacos,Qarabağ,gr,az,3.0,0.0,0.0
149,2025-01-30,Maccabi Tel Aviv,Porto,il,pt,0.0,1.0,1.0
150,2025-01-30,Dynamo Kyiv,FK Rīgas FS,ua,lv,1.0,0.0,0.0
152,2025-02-13,Midtjylland,Real Sociedad,dk,es,1.0,2.0,1.0
153,2025-02-13,Union SG,Ajax,be,nl,0.0,2.0,1.0
154,2025-02-13,Ferencváros,Viktoria Plzeň,hu,cz,1.0,0.0,0.0
155,2025-02-13,Porto,Roma,pt,it,1.0,1.0,0.5
156,2025-02-13,Fenerbahçe,Anderlecht,tr,be,3.0,0.0,0.0
157,2025-02-13,AZ Alkmaar,Galatasaray,nl,tr,4.0,1.0,0.0
158,2025-02-13,Twente,Bodø/Glimt,nl,no,2.0,1.0,0.0
159,2025-02-13,PAOK,FCSB,gr,ro,1.0,2.0,1.0
160,2025-02-20,Roma,Porto,it,pt,3.0,2.0,0.0
161,2025-02-20,Bodø/Glimt,Twente,no,nl,5.0,2.0,0.0
162,2025-02-20,FCSB,PAOK,ro,gr,2.0,0.0,0.0
163,2025-02-20,Galatasaray,AZ Alkmaar,tr,nl,2.0,2.0,0.5
164,2025-02-20,Real Sociedad,Midtjylland,es,dk,5.0,2.0,0.0
165,2025-02-20,Anderlecht,Fenerbahçe,be,tr,2.0,2.0,0.5
166,2025-02-20,Viktoria Plzeň,Ferencváros,cz,hu,3.0,0.0,0.0
167,2025-02-20,Ajax,Union SG,nl,be,1.0,2.0,1.0
