,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,2020-10-22,Dundalk,Molde,ie,no,1.0,2.0,1.0
1,2020-10-22,Leverkusen,Nice,de,fr,6.0,2.0,0.0
2,2020-10-22,Napoli,AZ Alkmaar,it,nl,0.0,1.0,1.0
3,2020-10-22,PSV Eindhoven,Granada,nl,es,1.0,2.0,1.0
4,2020-10-22,Young Boys,Roma,ch,it,1.0,2.0,1.0
5,2020-10-22,Rijeka,Real Sociedad,hr,es,0.0,1.0,1.0
6,2020-10-22,Standard Liège,Rangers,be,sct,0.0,2.0,1.0
7,2020-10-22,Lech Poznań,Benfica,pl,pt,2.0,4.0,1.0
8,2020-10-22,Rapid Wien,Arsenal,at,eng,1.0,2.0,1.0
9,2020-10-22,CSKA Sofia,CFR Cluj,bg,ro,0.0,2.0,1.0
10,2020-10-22,Be'er Sheva,Slavia Prague,il,cz,3.0,1.0,0.0
11,2020-10-22,PAOK,AC Omonia,gr,cy,1.0,1.0,0.5
12,2020-10-22,Celtic,Milan,sct,it,1.0,3.0,1.0
13,2020-10-22,Leicester City,Zorya Luhansk,eng,ua,3.0,0.0,0.0
14,2020-10-22,Tottenham,LASK,eng,at,3.0,0.0,0.0
15,2020-10-22,Braga,AEK Athens,pt,gr,3.0,0.0,0.0
16,2020-10-22,Slovan Liberec,Gent,cz,be,1.0,0.0,0.0
17,2020-10-22,Wolfsberger AC,CSKA Moscow,at,ru,1.0,1.0,0.5
18,2020-10-22,Dinamo Zagreb,Feyenoord,hr,nl,0.0,0.0,0.5
19,2020-10-22,Sparta Prague,Lille,cz,fr,1.0,4.0,1.0
20,2020-10-22,Villarreal,Sivasspor,es,tr,5.0,3.0,0.0
21,2020-10-22,Hoffenheim,Red Star,de,rs,2.0,0.0,0.0
22,2020-10-22,Ludogorets,Antwerp,bg,be,1.0,2.0,1.0
23,2020-10-22,Maccabi Tel Aviv,Qarabağ,il,az,1.0,0.0,0.0
25,2020-10-29,Lille,Celtic,fr,sct,2.0,2.0,0.5
26,2020-10-29,Antwerp,Tottenham,be,eng,1.0,0.0,0.0
27,2020-10-29,Red Star,Slovan Liberec,rs,cz,5.0,1.0,0.0
28,2020-10-29,Feyenoord,Wolfsberger AC,nl,at,1.0,4.0,1.0
29,2020-10-29,Gent,Hoffenheim,be,de,1.0,4.0,1.0
30,2020-10-29,LASK,Ludogorets,at,bg,4.0,3.0,0.0
31,2020-10-29,Milan,Sparta Prague,it,cz,3.0,0.0,0.0
32,2020-10-29,Zorya Luhansk,Braga,ua,pt,1.0,2.0,1.0
33,2020-10-29,AEK Athens,Leicester City,gr,eng,1.0,2.0,1.0
34,2020-10-29,Rangers,Lech Poznań,sct,pl,1.0,0.0,0.0
35,2020-10-29,Benfica,Standard Liège,pt,be,3.0,0.0,0.0
36,2020-10-29,Arsenal,Dundalk,eng,ie,3.0,0.0,0.0
37,2020-10-29,Sivasspor,Maccabi Tel Aviv,tr,il,1.0,2.0,1.0
38,2020-10-29,CSKA Moscow,Dinamo Zagreb,ru,hr,0.0,0.0,0.5
39,2020-10-29,Slavia Prague,Leverkusen,cz,de,1.0,0.0,0.0
40,2020-10-29,Roma,CSKA Sofia,it,bg,0.0,0.0,0.5
41,2020-10-29,Granada,PAOK,es,gr,0.0,0.0,0.5
42,2020-10-29,Nice,Be'er Sheva,fr,il,1.0,0.0,0.0
43,2020-10-29,Real Sociedad,Napoli,es,it,0.0,1.0,1.0
44,2020-10-29,Molde,Rapid Wien,no,at,1.0,0.0,0.0
45,2020-10-29,AZ Alkmaar,Rijeka,nl,hr,4.0,1.0,0.0
46,2020-10-29,Qarabağ,Villarreal,az,es,1.0,3.0,1.0
47,2020-10-29,CFR Cluj,Young Boys,ro,ch,1.0,1.0,0.5
48,2020-10-29,AC Omonia,PSV Eindhoven,cy,nl,1.0,2.0,1.0
50,2020-11-05,Benfica,Rangers,pt,sct,3.0,3.0,0.5
51,2020-11-05,Slavia Prague,Nice,cz,fr,3.0,2.0,0.0
52,2020-11-05,Rijeka,Napoli,hr,it,1.0,2.0,1.0
53,2020-11-05,Real Sociedad,AZ Alkmaar,es,nl,1.0,0.0,0.0
54,2020-11-05,Rapid Wien,Dundalk,at,ie,4.0,3.0,0.0
55,2020-11-05,Roma,CFR Cluj,it,ro,5.0,0.0,0.0
56,2020-11-05,Lech Poznań,Standard Liège,pl,be,3.0,1.0,0.0
57,2020-11-05,PAOK,PSV Eindhoven,gr,nl,4.0,1.0,0.0
58,2020-11-05,Ludogorets,Tottenham,bg,eng,1.0,3.0,1.0
59,2020-11-05,Be'er Sheva,Leverkusen,il,de,2.0,4.0,1.0
60,2020-11-05,AC Omonia,Granada,cy,es,0.0,2.0,1.0
61,2020-11-05,Arsenal,Molde,eng,no,4.0,1.0,0.0
62,2020-11-05,Leicester City,Braga,eng,pt,4.0,0.0,0.0
63,2020-11-05,Celtic,Sparta Prague,sct,cz,1.0,4.0,1.0
64,2020-11-05,Sivasspor,Qarabağ,tr,az,2.0,0.0,0.0
65,2020-11-05,Red Star,Gent,rs,be,2.0,1.0,0.0
66,2020-11-05,Young Boys,CSKA Sofia,ch,bg,3.0,0.0,0.0
67,2020-11-05,Hoffenheim,Slovan Liberec,de,cz,5.0,0.0,0.0
68,2020-11-05,Milan,Lille,it,fr,0.0,3.0,1.0
69,2020-11-05,Feyenoord,CSKA Moscow,nl,ru,3.0,1.0,0.0
70,2020-11-05,Antwerp,LASK,be,at,0.0,1.0,1.0
71,2020-11-05,Villarreal,Maccabi Tel Aviv,es,il,4.0,0.0,0.0
