,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,1995-09-12,Sparta Prague,Silkeborg,cz,dk,0,1,1.0
1,1995-09-12,Vitória Guimarães,Standard Liège,pt,be,3,1,0.0
2,1995-09-12,Viking,Auxerre,no,fr,1,1,0.5
3,1995-09-12,Strasbourg,Újpest,fr,hu,3,0,0.0
4,1995-09-12,Freiburg,Slavia Prague,de,cz,1,2,1.0
5,1995-09-12,Lierse,Benfica,be,pt,1,3,1.0
6,1995-09-12,Hapoel Be'er Sheva FC,Barcelona,il,es,0,7,1.0
7,1995-09-12,Rotor Volgograd,Manchester Utd,ru,eng,0,0,0.5
8,1995-09-12,Milan,Zagłębie Lubin,it,pl,4,0,0.0
9,1995-09-12,Xamax,Roma,ch,it,1,1,0.5
10,1995-09-12,Spartak-Alania,Liverpool,ru,eng,1,2,1.0
11,1995-09-12,FC Zimbru Chișinău,RAF Jelgava,md,lv,1,0,0.0
12,1995-09-12,Austria Wien,Dinamo Minsk,at,by,1,2,1.0
13,1995-09-12,Malmö,Nott'ham Forest,se,eng,2,1,0.0
14,1995-09-12,Olympiacos,NK Maribor,gr,si,2,0,0.0
15,1995-09-12,Monaco,Leeds United,fr,eng,0,3,1.0
16,1995-09-12,Sevilla,Botev Plovdiv,es,bg,2,0,0.0
17,1995-09-12,Lugano,Inter,ch,it,1,1,0.5
18,1995-09-12,Fenerbahçe,Real Betis,tr,es,1,2,1.0
19,1995-09-12,Levski Sofia,Eendracht Aalst,bg,be,1,2,1.0
20,1995-09-12,Bayern Munich,Lokomotiv Moscow,de,ru,0,1,1.0
21,1995-09-12,MYPA,PSV,fi,nl,1,1,0.5
22,1995-09-12,ŠK Slovan Bratislava,Kaiserslautern,sk,de,2,1,0.0
23,1995-09-12,Raith Rovers,Íþróttabandalag Akraness,sct,is,3,1,0.0
24,1995-09-12,Roda JC Kerkrade,NK Olimpija Ljubljana,nl,si,5,0,0.0
25,1995-09-12,Brøndby,Lillestrøm,dk,no,3,0,0.0
26,1995-09-12,Lazio,AC Omonia,it,cy,5,0,0.0
27,1995-09-12,Chornomorets Odesa,Widzew Łódź,ua,pl,1,0,0.0
