,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
72,2022-10-27,Malmö,Union SG,se,be,0.0,2.0,1.0
73,2022-10-27,Zürich,Bodø/Glimt,ch,no,2.0,1.0,0.0
74,2022-10-27,AÉK Lárnaka,Dynamo Kyiv,cy,ua,3.0,3.0,0.5
75,2022-10-27,Ludogorets,Betis,bg,es,0.0,1.0,1.0
76,2022-10-27,Fenerbahçe,Rennes,tr,fr,3.0,3.0,0.5
77,2022-10-27,Manchester Utd,Sheriff Tiraspol,eng,md,3.0,0.0,0.0
78,2022-10-27,Red Star,Trabzonspor,rs,tr,2.0,1.0,0.0
79,2022-10-27,Freiburg,Olympiacos,de,gr,1.0,1.0,0.5
80,2022-10-27,Sturm Graz,Feyenoord,at,nl,1.0,0.0,0.0
81,2022-10-27,Ferencváros,Monaco,hu,fr,1.0,1.0,0.5
82,2022-10-27,Nantes,Qarabağ,fr,az,2.0,1.0,0.0
83,2022-10-27,AC Omonia,Real Sociedad,cy,es,0.0,2.0,1.0
84,2022-10-27,HJK,Roma,fi,it,1.0,2.0,1.0
86,2022-11-03,Midtjylland,Sturm Graz,dk,at,2.0,0.0,0.0
87,2022-11-03,Real Sociedad,Manchester Utd,es,eng,0.0,1.0,1.0
88,2022-11-03,Feyenoord,Lazio,nl,it,1.0,0.0,0.0
89,2022-11-03,Monaco,Red Star,fr,rs,4.0,1.0,0.0
90,2022-11-03,Sheriff Tiraspol,AC Omonia,md,cy,1.0,0.0,0.0
91,2022-11-03,Olympiacos,Nantes,gr,fr,0.0,2.0,1.0
92,2022-11-03,Arsenal,Zürich,eng,ch,1.0,0.0,0.0
93,2022-11-03,Braga,Malmö,pt,se,2.0,1.0,0.0
94,2022-11-03,Trabzonspor,Ferencváros,tr,hu,1.0,0.0,0.0
95,2022-11-03,Dynamo Kyiv,Fenerbahçe,ua,tr,0.0,2.0,1.0
96,2022-11-03,Rennes,AÉK Lárnaka,fr,cy,1.0,1.0,0.5
97,2022-11-03,Bodø/Glimt,PSV Eindhoven,no,nl,1.0,2.0,1.0
98,2022-11-03,Roma,Ludogorets,it,bg,3.0,1.0,0.0
99,2022-11-03,Union SG,Union Berlin,be,de,0.0,1.0,1.0
100,2022-11-03,Betis,HJK,es,fi,3.0,0.0,0.0
101,2022-11-03,Qarabağ,Freiburg,az,de,1.0,1.0,0.5
103,2023-02-16,Ajax,Union Berlin,nl,de,0.0,0.0,0.5
104,2023-02-16,Barcelona,Manchester Utd,es,eng,2.0,2.0,0.5
105,2023-02-16,RB Salzburg,Roma,at,it,1.0,0.0,0.0
106,2023-02-16,Shakhtar,Rennes,ua,fr,2.0,1.0,0.0
107,2023-02-16,Sporting CP,Midtjylland,pt,dk,1.0,1.0,0.5
108,2023-02-16,Juventus,Nantes,it,fr,1.0,1.0,0.5
109,2023-02-16,Leverkusen,Monaco,de,fr,2.0,3.0,1.0
110,2023-02-16,Sevilla,PSV Eindhoven,es,nl,3.0,0.0,0.0
111,2023-02-23,Midtjylland,Sporting CP,dk,pt,0.0,4.0,1.0
112,2023-02-23,Monaco,Leverkusen,fr,de,2.0,3.0,1.0
113,2023-02-23,PSV Eindhoven,Sevilla,nl,es,2.0,0.0,0.0
114,2023-02-23,Nantes,Juventus,fr,it,0.0,3.0,1.0
115,2023-02-23,Manchester Utd,Barcelona,eng,es,2.0,1.0,0.0
116,2023-02-23,Roma,RB Salzburg,it,at,2.0,0.0,0.0
117,2023-02-23,Rennes,Shakhtar,fr,ua,2.0,1.0,0.0
118,2023-02-23,Union Berlin,Ajax,de,nl,3.0,1.0,0.0
119,2023-03-09,Sporting CP,Arsenal,pt,eng,2.0,2.0,0.5
120,2023-03-09,Roma,Real Sociedad,it,es,2.0,0.0,0.0
121,2023-03-09,Leverkusen,Ferencváros,de,hu,2.0,0.0,0.0
122,2023-03-09,Union Berlin,Union SG,de,be,3.0,3.0,0.5
123,2023-03-09,Manchester Utd,Betis,eng,es,4.0,1.0,0.0
124,2023-03-09,Sevilla,Fenerbahçe,es,tr,2.0,0.0,0.0
125,2023-03-09,Juventus,Freiburg,it,de,1.0,0.0,0.0
126,2023-03-09,Shakhtar,Feyenoord,ua,nl,1.0,1.0,0.5
127,2023-03-16,Feyenoord,Shakhtar,nl,ua,7.0,1.0,0.0
128,2023-03-16,Betis,Manchester Utd,es,eng,0.0,1.0,1.0
129,2023-03-16,Freiburg,Juventus,de,it,0.0,2.0,1.0
130,2023-03-16,Arsenal,Sporting CP,eng,pt,1.0,1.0,0.5
131,2023-03-16,Fenerbahçe,Sevilla,tr,es,1.0,0.0,0.0
132,2023-03-16,Real Sociedad,Roma,es,it,0.0,0.0,0.5
133,2023-03-16,Ferencváros,Leverkusen,hu,de,0.0,2.0,1.0
134,2023-03-16,Union SG,Union Berlin,be,de,3.0,0.0,0.0
135,2023-04-13,Feyenoord,Roma,nl,it,1.0,0.0,0.0
136,2023-04-13,Manchester Utd,Sevilla,eng,es,2.0,2.0,0.5
137,2023-04-13,Juventus,Sporting CP,it,pt,1.0,0.0,0.0
138,2023-04-13,Leverkusen,Union SG,de,be,1.0,1.0,0.5
139,2023-04-20,Sporting CP,Juventus,pt,it,1.0,1.0,0.5
140,2023-04-20,Roma,Feyenoord,it,nl,4.0,1.0,0.0
141,2023-04-20,Union SG,Leverkusen,be,de,1.0,4.0,1.0
142,2023-04-20,Sevilla,Manchester Utd,es,eng,3.0,0.0,0.0
143,2023-05-11,Roma,Leverkusen,it,de,1.0,0.0,0.0
144,2023-05-11,Juventus,Sevilla,it,es,1.0,1.0,0.5
145,2023-05-18,Leverkusen,Roma,de,it,0.0,0.0,0.5
146,2023-05-18,Sevilla,Juventus,es,it,2.0,1.0,0.0
147,2023-05-31,Sevilla,Roma,es,it,1.0,1.0,0.5
