,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
119,2016-11-24,Saint-Étienne,Mainz 05,fr,de,0.0,0.0,0.5
120,2016-11-24,Roma,Viktoria Plzeň,it,cz,4.0,1.0,0.0
121,2016-11-24,Athletic Club,Sassuolo,es,it,3.0,2.0,0.0
122,2016-11-24,FC Astana,APOEL FC,kz,cy,2.0,1.0,0.0
123,2016-11-24,Olympiacos,Young Boys,gr,ch,1.0,1.0,0.5
125,2016-12-08,Braga,Shakhtar,pt,ua,2.0,4.0,1.0
126,2016-12-08,Villarreal,Steaua,es,ro,2.0,1.0,0.0
127,2016-12-08,PAOK,Slovan Liberec,gr,cz,2.0,0.0,0.0
128,2016-12-08,Young Boys,FC Astana,ch,kz,3.0,0.0,0.0
129,2016-12-08,Viktoria Plzeň,Austria Wien,cz,at,3.0,2.0,0.0
130,2016-12-08,Anderlecht,Saint-Étienne,be,fr,2.0,3.0,1.0
131,2016-12-08,Feyenoord,Fenerbahçe,nl,tr,0.0,1.0,1.0
132,2016-12-08,Konyaspor,Gent,tr,be,0.0,1.0,1.0
133,2016-12-08,AZ Alkmaar,Zenit,nl,ru,3.0,2.0,0.0
134,2016-12-08,Osmanlıspor,Zürich,tr,ch,2.0,0.0,0.0
135,2016-12-08,Rapid Wien,Athletic Club,at,es,1.0,1.0,0.5
136,2016-12-08,Mainz 05,Qabala,de,az,2.0,0.0,0.0
137,2016-12-08,Maccabi Tel Aviv,Dundalk FC,il,ie,2.0,1.0,0.0
138,2016-12-08,Astra Giurgiu,Roma,ro,it,0.0,0.0,0.5
139,2016-12-08,Qarabağ,Fiorentina,az,it,1.0,2.0,1.0
140,2016-12-08,APOEL FC,Olympiacos,cy,gr,2.0,0.0,0.0
141,2016-12-08,Southampton,Be'er Sheva,eng,il,1.0,1.0,0.5
142,2016-12-08,Zorya Luhansk,Manchester Utd,ua,eng,0.0,2.0,1.0
143,2016-12-08,RB Salzburg,Schalke 04,at,de,2.0,0.0,0.0
144,2016-12-08,Standard Liège,Ajax,be,nl,1.0,1.0,0.5
145,2016-12-08,Nice,Krasnodar,fr,ru,2.0,1.0,0.0
146,2016-12-08,Inter,Sparta Prague,it,cz,2.0,1.0,0.0
147,2016-12-08,Panathinaikos,Celta Vigo,gr,es,0.0,2.0,1.0
148,2016-12-09,Sassuolo,Genk,it,be,0.0,2.0,1.0
150,2017-02-16,Gent,Tottenham,be,eng,1.0,0.0,0.0
151,2017-02-16,Celta Vigo,Shakhtar,es,ua,0.0,1.0,1.0
152,2017-02-16,Krasnodar,Fenerbahçe,ru,tr,1.0,0.0,0.0
153,2017-02-16,AZ Alkmaar,Lyon,nl,fr,1.0,4.0,1.0
154,2017-02-16,Gladbach,Fiorentina,de,it,0.0,1.0,1.0
155,2017-02-16,Olympiacos,Osmanlıspor,gr,tr,0.0,0.0,0.5
156,2017-02-16,Ludogorets,FC Copenhagen,bg,dk,1.0,2.0,1.0
157,2017-02-16,Astra Giurgiu,Genk,ro,be,2.0,2.0,0.5
158,2017-02-16,Manchester Utd,Saint-Étienne,eng,fr,3.0,0.0,0.0
159,2017-02-16,Rostov,Sparta Prague,ru,cz,4.0,0.0,0.0
160,2017-02-16,Anderlecht,Zenit,be,ru,2.0,0.0,0.0
161,2017-02-16,Legia Warsaw,Ajax,pl,nl,0.0,0.0,0.5
162,2017-02-16,Villarreal,Roma,es,it,0.0,4.0,1.0
163,2017-02-16,Athletic Club,APOEL FC,es,cy,3.0,2.0,0.0
164,2017-02-16,Be'er Sheva,Beşiktaş,il,tr,1.0,3.0,1.0
165,2017-02-16,PAOK,Schalke 04,gr,de,0.0,3.0,1.0
166,2017-02-22,Saint-Étienne,Manchester Utd,fr,eng,0.0,1.0,1.0
167,2017-02-22,Schalke 04,PAOK,de,gr,1.0,1.0,0.5
168,2017-02-22,Fenerbahçe,Krasnodar,tr,ru,1.0,1.0,0.5
169,2017-02-23,Ajax,Legia Warsaw,nl,pl,1.0,0.0,0.0
170,2017-02-23,Osmanlıspor,Olympiacos,tr,gr,0.0,3.0,1.0
171,2017-02-23,Roma,Villarreal,it,es,0.0,1.0,1.0
172,2017-02-23,APOEL FC,Athletic Club,cy,es,2.0,0.0,0.0
173,2017-02-23,Tottenham,Gent,eng,be,2.0,2.0,0.5
174,2017-02-23,Beşiktaş,Be'er Sheva,tr,il,2.0,1.0,0.0
175,2017-02-23,Zenit,Anderlecht,ru,be,3.0,1.0,0.0
176,2017-02-23,Lyon,AZ Alkmaar,fr,nl,7.0,1.0,0.0
177,2017-02-23,Genk,Astra Giurgiu,be,ro,1.0,0.0,0.0
178,2017-02-23,Fiorentina,Gladbach,it,de,2.0,4.0,1.0
179,2017-02-23,Sparta Prague,Rostov,cz,ru,1.0,1.0,0.5
180,2017-02-23,FC Copenhagen,Ludogorets,dk,bg,0.0,0.0,0.5
181,2017-02-23,Shakhtar,Celta Vigo,ua,es,0.0,2.0,1.0
182,2017-03-09,FC Copenhagen,Ajax,dk,nl,2.0,1.0,0.0
183,2017-03-09,APOEL FC,Anderlecht,cy,be,0.0,1.0,1.0
184,2017-03-09,Rostov,Manchester Utd,ru,eng,1.0,1.0,0.5
185,2017-03-09,Schalke 04,Gladbach,de,de,1.0,1.0,0.5
186,2017-03-09,Gent,Genk,be,be,2.0,5.0,1.0
187,2017-03-09,Lyon,Roma,fr,it,4.0,2.0,0.0
188,2017-03-09,Celta Vigo,Krasnodar,es,ru,2.0,1.0,0.0
189,2017-03-09,Olympiacos,Beşiktaş,gr,tr,1.0,1.0,0.5
190,2017-03-16,Genk,Gent,be,be,1.0,1.0,0.5
191,2017-03-16,Manchester Utd,Rostov,eng,ru,1.0,0.0,0.0
192,2017-03-16,Krasnodar,Celta Vigo,ru,es,0.0,2.0,1.0
193,2017-03-16,Beşiktaş,Olympiacos,tr,gr,4.0,1.0,0.0
194,2017-03-16,Gladbach,Schalke 04,de,de,2.0,2.0,0.5
195,2017-03-16,Anderlecht,APOEL FC,be,cy,1.0,0.0,0.0
196,2017-03-16,Ajax,FC Copenhagen,nl,dk,2.0,0.0,0.0
197,2017-03-16,Roma,Lyon,it,fr,2.0,1.0,0.0
198,2017-04-13,Lyon,Beşiktaş,fr,tr,2.0,1.0,0.0
199,2017-04-13,Ajax,Schalke 04,nl,de,2.0,0.0,0.0
200,2017-04-13,Celta Vigo,Genk,es,be,3.0,2.0,0.0
201,2017-04-13,Anderlecht,Manchester Utd,be,eng,1.0,1.0,0.5
202,2017-04-20,Manchester Utd,Anderlecht,eng,be,2.0,1.0,0.0
203,2017-04-20,Schalke 04,Ajax,de,nl,3.0,2.0,0.0
204,2017-04-20,Genk,Celta Vigo,be,es,1.0,1.0,0.5
205,2017-04-20,Beşiktaş,Lyon,tr,fr,2.0,1.0,0.0
206,2017-05-03,Ajax,Lyon,nl,fr,4.0,1.0,0.0
207,2017-05-04,Celta Vigo,Manchester Utd,es,eng,0.0,1.0,1.0
208,2017-05-11,Manchester Utd,Celta Vigo,eng,es,1.0,1.0,0.5
209,2017-05-11,Lyon,Ajax,fr,nl,3.0,1.0,0.0
210,2017-05-24,Ajax,Manchester Utd,nl,eng,0.0,2.0,1.0
