,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,2013-09-19,Zulte Waregem,Wigan Athletic,be,eng,0.0,0.0,0.5
1,2013-09-19,Fiorentina,Paços,it,pt,3.0,0.0,0.0
2,2013-09-19,PSV Eindhoven,Ludogorets,nl,bg,0.0,2.0,1.0
3,2013-09-19,Maccabi Haifa,AZ Alkmaar,il,nl,0.0,1.0,1.0
4,2013-09-19,Dynamo Kyiv,Genk,ua,be,0.0,1.0,1.0
5,2013-09-19,Freiburg,Slovan Liberec,de,cz,2.0,2.0,0.5
6,2013-09-19,Maccabi Tel Aviv,APOEL FC,il,cy,0.0,0.0,0.5
7,2013-09-19,PAOK,Shakhter,gr,kz,2.0,1.0,0.0
8,2013-09-19,Lazio,Legia Warsaw,it,pl,1.0,0.0,0.0
9,2013-09-19,Eint Frankfurt,Bordeaux,de,fr,3.0,0.0,0.0
10,2013-09-19,RB Salzburg,Elfsborg,at,se,4.0,0.0,0.0
11,2013-09-19,Thun,Rapid Wien,ch,at,1.0,0.0,0.0
12,2013-09-19,Apollon Limassol,Trabzonspor,cy,tr,1.0,2.0,1.0
13,2013-09-19,Valencia,Swansea City,es,eng,0.0,3.0,1.0
14,2013-09-19,Pandurii,Dnipro,ro,ua,0.0,1.0,1.0
15,2013-09-19,Betis,Lyon,es,fr,0.0,0.0,0.5
16,2013-09-19,Vitória,Rijeka,pt,hr,4.0,0.0,0.0
17,2013-09-19,NK Maribor,Rubin Kazan,si,ru,2.0,5.0,1.0
18,2013-09-19,Tottenham,Tromsø,eng,no,3.0,0.0,0.0
19,2013-09-19,Dinamo Zagreb,Chornomorets,hr,ua,1.0,2.0,1.0
20,2013-09-19,St. Gallen,Kuban,ch,ru,2.0,0.0,0.0
21,2013-09-19,Estoril,Sevilla,pt,es,1.0,2.0,1.0
22,2013-09-19,Sheriff Tiraspol,Anzhi,md,ru,0.0,0.0,0.5
23,2013-09-19,Standard Liège,Esbjerg,be,dk,1.0,2.0,1.0
25,2013-10-03,Tromsø,Sheriff Tiraspol,no,md,1.0,1.0,0.5
26,2013-10-03,Rubin Kazan,Zulte Waregem,ru,be,4.0,0.0,0.0
27,2013-10-03,Kuban,Valencia,ru,es,0.0,2.0,1.0
28,2013-10-03,Sevilla,Freiburg,es,de,2.0,0.0,0.0
29,2013-10-03,Esbjerg,RB Salzburg,dk,at,1.0,2.0,1.0
30,2013-10-03,Chornomorets,PSV Eindhoven,ua,nl,0.0,2.0,1.0
31,2013-10-03,Rijeka,Betis,hr,es,1.0,1.0,0.5
32,2013-10-03,Lyon,Vitória,fr,pt,1.0,1.0,0.5
33,2013-10-03,APOEL FC,Eint Frankfurt,cy,de,0.0,3.0,1.0
34,2013-10-03,Anzhi,Tottenham,ru,eng,0.0,2.0,1.0
35,2013-10-03,Legia Warsaw,Apollon Limassol,pl,cy,0.0,1.0,1.0
36,2013-10-03,Shakhter,Maccabi Haifa,kz,il,2.0,2.0,0.5
37,2013-10-03,Rapid Wien,Dynamo Kyiv,at,ua,2.0,2.0,0.5
38,2013-10-03,Paços,Pandurii,pt,ro,1.0,1.0,0.5
39,2013-10-03,Elfsborg,Standard Liège,se,be,1.0,1.0,0.5
40,2013-10-03,Swansea City,St. Gallen,eng,ch,1.0,0.0,0.0
41,2013-10-03,AZ Alkmaar,PAOK,nl,gr,1.0,1.0,0.5
42,2013-10-03,Wigan Athletic,NK Maribor,eng,si,3.0,1.0,0.0
43,2013-10-03,Trabzonspor,Lazio,tr,it,3.0,3.0,0.5
44,2013-10-03,Ludogorets,Dinamo Zagreb,bg,hr,3.0,0.0,0.0
45,2013-10-03,Dnipro,Fiorentina,ua,it,1.0,2.0,1.0
46,2013-10-03,Genk,Thun,be,ch,2.0,1.0,0.0
47,2013-10-03,Bordeaux,Maccabi Tel Aviv,fr,il,1.0,2.0,1.0
48,2013-10-03,Slovan Liberec,Estoril,cz,pt,2.0,1.0,0.0
50,2013-10-24,Sheriff Tiraspol,Tottenham,md,eng,0.0,2.0,1.0
51,2013-10-24,Anzhi,Tromsø,ru,no,1.0,0.0,0.0
52,2013-10-24,Eint Frankfurt,Maccabi Tel Aviv,de,il,2.0,0.0,0.0
53,2013-10-24,Paços,Dnipro,pt,ua,0.0,2.0,1.0
54,2013-10-24,Valencia,St. Gallen,es,ch,5.0,1.0,0.0
55,2013-10-24,Shakhter,AZ Alkmaar,kz,nl,1.0,1.0,0.5
56,2013-10-24,Betis,Vitória,es,pt,1.0,0.0,0.0
57,2013-10-24,PAOK,Maccabi Haifa,gr,il,3.0,2.0,0.0
58,2013-10-24,Dynamo Kyiv,Thun,ua,ch,3.0,0.0,0.0
59,2013-10-24,Freiburg,Estoril,de,pt,1.0,1.0,0.5
60,2013-10-24,Bordeaux,APOEL FC,fr,cy,2.0,1.0,0.0
61,2013-10-24,Genk,Rapid Wien,be,at,1.0,1.0,0.5
62,2013-10-24,Lyon,Rijeka,fr,hr,1.0,0.0,0.0
63,2013-10-24,Zulte Waregem,NK Maribor,be,si,1.0,3.0,1.0
64,2013-10-24,Trabzonspor,Legia Warsaw,tr,pl,2.0,0.0,0.0
65,2013-10-24,Chornomorets,Ludogorets,ua,bg,0.0,1.0,1.0
66,2013-10-24,RB Salzburg,Standard Liège,at,be,2.0,1.0,0.0
67,2013-10-24,Swansea City,Kuban,eng,ru,1.0,1.0,0.5
68,2013-10-24,Slovan Liberec,Sevilla,cz,es,1.0,1.0,0.5
69,2013-10-24,Dinamo Zagreb,PSV Eindhoven,hr,nl,0.0,0.0,0.5
70,2013-10-24,Fiorentina,Pandurii,it,ro,3.0,0.0,0.0
71,2013-10-24,Apollon Limassol,Lazio,cy,it,0.0,0.0,0.5
72,2013-10-24,Elfsborg,Esbjerg,se,dk,1.0,2.0,1.0
73,2013-10-24,Wigan Athletic,Rubin Kazan,eng,ru,1.0,1.0,0.5
75,2013-11-07,Kuban,Swansea City,ru,eng,1.0,1.0,0.5
76,2013-11-07,Estoril,Freiburg,pt,de,0.0,0.0,0.5
77,2013-11-07,Maccabi Tel Aviv,Eint Frankfurt,il,de,4.0,2.0,0.0
78,2013-11-07,Sevilla,Slovan Liberec,es,cz,1.0,1.0,0.5
79,2013-11-07,Tottenham,Sheriff Tiraspol,eng,md,2.0,1.0,0.0
80,2013-11-07,Pandurii,Fiorentina,ro,it,1.0,2.0,1.0
81,2013-11-07,Thun,Dynamo Kyiv,ch,ua,0.0,2.0,1.0
82,2013-11-07,APOEL FC,Bordeaux,cy,fr,2.0,1.0,0.0
83,2013-11-07,Standard Liège,RB Salzburg,be,at,1.0,3.0,1.0
84,2013-11-07,AZ Alkmaar,Shakhter,nl,kz,1.0,0.0,0.0
85,2013-11-07,Vitória,Betis,pt,es,0.0,1.0,1.0
86,2013-11-07,Tromsø,Anzhi,no,ru,0.0,1.0,1.0
87,2013-11-07,Rubin Kazan,Wigan Athletic,ru,eng,1.0,0.0,0.0
88,2013-11-07,Rapid Wien,Genk,at,be,2.0,2.0,0.5
89,2013-11-07,Dnipro,Paços,ua,pt,2.0,0.0,0.0
90,2013-11-07,St. Gallen,Valencia,ch,es,2.0,3.0,1.0
91,2013-11-07,PSV Eindhoven,Dinamo Zagreb,nl,hr,2.0,0.0,0.0
92,2013-11-07,NK Maribor,Zulte Waregem,si,be,0.0,1.0,1.0
93,2013-11-07,Ludogorets,Chornomorets,bg,ua,1.0,1.0,0.5
94,2013-11-07,Esbjerg,Elfsborg,dk,se,1.0,0.0,0.0
95,2013-11-07,Maccabi Haifa,PAOK,il,gr,0.0,0.0,0.5
96,2013-11-07,Legia Warsaw,Trabzonspor,pl,tr,0.0,2.0,1.0
97,2013-11-07,Lazio,Apollon Limassol,it,cy,2.0,1.0,0.0
98,2013-11-07,Rijeka,Lyon,hr,fr,1.0,1.0,0.5
100,2013-11-28,Dnipro,Pandurii,ua,ro,4.0,1.0,0.0
101,2013-11-28,Anzhi,Sheriff Tiraspol,ru,md,1.0,1.0,0.5
102,2013-11-28,Slovan Liberec,Freiburg,cz,de,1.0,2.0,1.0
103,2013-11-28,Tromsø,Tottenham,no,eng,0.0,2.0,1.0
104,2013-11-28,Swansea City,Valencia,eng,es,0.0,1.0,1.0
105,2013-11-28,Trabzonspor,Apollon Limassol,tr,cy,4.0,2.0,0.0
106,2013-11-28,Legia Warsaw,Lazio,pl,it,0.0,2.0,1.0
107,2013-11-28,Shakhter,PAOK,kz,gr,0.0,2.0,1.0
108,2013-11-28,APOEL FC,Maccabi Tel Aviv,cy,il,0.0,0.0,0.5
109,2013-11-28,Wigan Athletic,Zulte Waregem,eng,be,1.0,2.0,1.0
110,2013-11-28,Sevilla,Estoril,es,pt,1.0,1.0,0.5
111,2013-11-28,Rubin Kazan,NK Maribor,ru,si,1.0,1.0,0.5
112,2013-11-28,Lyon,Betis,fr,es,1.0,0.0,0.0
113,2013-11-28,Esbjerg,Standard Liège,dk,be,2.0,1.0,0.0
114,2013-11-28,Chornomorets,Dinamo Zagreb,ua,hr,2.0,1.0,0.0
