,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,2021-09-15,Spartak Moscow,Legia Warsaw,ru,pl,0.0,1.0,1.0
1,2021-09-16,Betis,Celtic,es,sct,4.0,3.0,0.0
2,2021-09-16,Rapid Wien,Genk,at,be,0.0,1.0,1.0
3,2021-09-16,Red Star,Braga,rs,pt,2.0,1.0,0.0
4,2021-09-16,Leverkusen,Ferencváros,de,hu,2.0,1.0,0.0
5,2021-09-16,Midtjylland,Ludogorets,dk,bg,1.0,1.0,0.5
6,2021-09-16,Dinamo Zagreb,West Ham,hr,eng,0.0,2.0,1.0
7,2021-09-16,Loko Moscow,Marseille,ru,fr,1.0,1.0,0.5
8,2021-09-16,Galatasaray,Lazio,tr,it,1.0,0.0,0.0
9,2021-09-16,Rangers,Lyon,sct,fr,0.0,2.0,1.0
10,2021-09-16,Leicester City,Napoli,eng,it,2.0,2.0,0.5
11,2021-09-16,PSV Eindhoven,Real Sociedad,nl,es,2.0,2.0,0.5
12,2021-09-16,Brøndby,Sparta Prague,dk,cz,0.0,0.0,0.5
13,2021-09-16,Eint Frankfurt,Fenerbahçe,de,tr,1.0,1.0,0.5
14,2021-09-16,Monaco,Sturm Graz,fr,at,1.0,0.0,0.0
15,2021-09-16,Olympiacos,Antwerp,gr,be,2.0,1.0,0.0
17,2021-09-30,Lyon,Brøndby,fr,dk,3.0,0.0,0.0
18,2021-09-30,Napoli,Spartak Moscow,it,ru,2.0,3.0,1.0
19,2021-09-30,Sturm Graz,PSV Eindhoven,at,nl,1.0,4.0,1.0
20,2021-09-30,Legia Warsaw,Leicester City,pl,eng,1.0,0.0,0.0
21,2021-09-30,Real Sociedad,Monaco,es,fr,1.0,1.0,0.5
22,2021-09-30,Sparta Prague,Rangers,cz,sct,1.0,0.0,0.0
23,2021-09-30,Antwerp,Eint Frankfurt,be,de,0.0,1.0,1.0
24,2021-09-30,Fenerbahçe,Olympiacos,tr,gr,0.0,3.0,1.0
25,2021-09-30,Celtic,Leverkusen,sct,de,0.0,4.0,1.0
26,2021-09-30,West Ham,Rapid Wien,eng,at,2.0,0.0,0.0
27,2021-09-30,Braga,Midtjylland,pt,dk,3.0,1.0,0.0
28,2021-09-30,Marseille,Galatasaray,fr,tr,0.0,0.0,0.5
29,2021-09-30,Genk,Dinamo Zagreb,be,hr,0.0,3.0,1.0
30,2021-09-30,Ferencváros,Betis,hu,es,1.0,3.0,1.0
31,2021-09-30,Lazio,Loko Moscow,it,ru,2.0,0.0,0.0
32,2021-09-30,Ludogorets,Red Star,bg,rs,0.0,1.0,1.0
34,2021-10-19,Celtic,Ferencváros,sct,hu,2.0,0.0,0.0
35,2021-10-20,Spartak Moscow,Leicester City,ru,eng,3.0,4.0,1.0
36,2021-10-21,Betis,Leverkusen,es,de,1.0,1.0,0.5
37,2021-10-21,Midtjylland,Red Star,dk,rs,1.0,1.0,0.5
38,2021-10-21,Lazio,Marseille,it,fr,0.0,0.0,0.5
39,2021-10-21,Rapid Wien,Dinamo Zagreb,at,hr,2.0,1.0,0.0
40,2021-10-21,Fenerbahçe,Antwerp,tr,be,2.0,2.0,0.5
