,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,1991-09-17,Hamburger SV,Górnik Zabrze,de,pl,1,1,0.5
1,1991-09-17,Slavia Sofia,Osasuna,bg,es,1,0,0.0
2,1991-09-17,Dinamo Zagreb,Trabzonspor,hr,tr,2,3,1.0
3,1991-09-17,Ikast FS,Auxerre,dk,fr,0,1,1.0
4,1991-09-17,Gent,Lausanne-Sport,be,ch,0,1,1.0
5,1991-09-17,Anorthosis,Steaua,cy,ro,1,2,1.0
6,1991-09-17,Xamax,Floriana FC,ch,mt,2,0,0.0
7,1991-09-18,KF Vllaznia Shkodër,AEK Athens,al,gr,0,1,1.0
8,1991-09-18,Sturm Graz,Utrecht,at,nl,0,1,1.0
9,1991-09-18,Hallescher,Torpedo Moscow,de,ru,2,1,0.0
10,1991-09-18,Celtic,Germinal Ekeren,sct,be,2,0,0.0
11,1991-09-18,Stuttgart,Pecs,de,hu,4,1,0.0
12,1991-09-18,PAOK,Mechelen,gr,be,1,1,0.5
13,1991-09-18,Ajax,Örebro,nl,se,3,0,0.0
14,1991-09-18,Eint Frankfurt,CA Spora Luxembourg,de,lu,6,1,0.0
15,1991-09-18,Sporting CP,Dinamo București,pt,ro,1,0,0.0
16,1991-09-18,Boavista,Inter,pt,it,2,1,0.0
17,1991-09-18,Sporting Gijón,Partizan,es,rs,2,0,0.0
18,1991-09-18,ŠK Slovan Bratislava,Real Madrid,sk,es,1,2,1.0
19,1991-09-18,Groningen,Rot-Weiß Erfurt,nl,de,0,1,1.0
20,1991-09-18,Vác,Dynamo Moscow,hu,ru,1,0,0.0
21,1991-09-18,Liverpool,Lahti,eng,fi,6,1,0.0
22,1991-09-18,Mikkelin Palloilijat,Spartak Moscow,fi,ru,0,2,1.0
23,1991-09-18,Aberdeen,FC Copenhagen,sct,dk,0,1,1.0
24,1991-09-18,Bangor FC,Sigma Olomouc,nir,cz,0,3,1.0
25,1991-09-18,FC Tirol Innsbruck,Tromsø,at,no,2,1,0.0
26,1991-09-18,Lyon,Öster,fr,se,1,0,0.0
27,1991-09-18,Cork City FC,Bayern Munich,ie,de,1,1,0.5
28,1991-09-19,KR,Torino,is,it,0,2,1.0
