Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,Regular season,1,2017-07-16,Karpaty Lviv,Zirka,1,1,0.5
2017-2018,Regular season,1,2017-07-16,FC Mariupol,Veres Rivne,0,0,0.5
2017-2018,Regular season,1,2017-07-16,Zorya Luhansk,Stal Kamianske,0,1,0.0
2017-2018,Regular season,1,2017-07-16,FC Oleksandriya,Olimpik Donetsk,0,2,0.0
2017-2018,Regular season,1,2017-07-18,Dynamo Kyiv,Chornomorets,2,1,1.0
2017-2018,Regular season,1,2017-07-18,Vorskla Poltava,Shakhtar,0,3,0.0
2017-2018,Regular season,2,2017-07-22,Veres Rivne,FC Oleksandriya,0,0,0.5
2017-2018,Regular season,2,2017-07-22,Chornomorets,Stal Kamianske,0,1,0.0
2017-2018,Regular season,2,2017-07-22,Shakhtar,Dynamo Kyiv,0,1,0.0
2017-2018,Regular season,2,2017-07-23,Karpaty Lviv,Vorskla Poltava,1,3,0.0
2017-2018,Regular season,2,2017-07-23,Zorya Luhansk,FC Mariupol,1,1,0.5
2017-2018,Regular season,2,2017-07-23,Zirka,Olimpik Donetsk,0,0,0.5
2017-2018,Regular season,3,2017-07-29,Stal Kamianske,Shakhtar,1,2,0.0
2017-2018,Regular season,3,2017-07-29,Dynamo Kyiv,Karpaty Lviv,5,0,1.0
2017-2018,Regular season,3,2017-07-29,Vorskla Poltava,Zirka,2,1,1.0
2017-2018,Regular season,3,2017-07-30,FC Mariupol,Chornomorets,3,0,1.0
2017-2018,Regular season,3,2017-07-30,FC Oleksandriya,Zorya Luhansk,1,1,0.5
2017-2018,Regular season,3,2017-07-30,Olimpik Donetsk,Veres Rivne,0,0,0.5
2017-2018,Regular season,4,2017-08-05,Karpaty Lviv,Stal Kamianske,3,1,1.0
2017-2018,Regular season,4,2017-08-05,Shakhtar,FC Mariupol,3,1,1.0
2017-2018,Regular season,4,2017-08-06,Chornomorets,FC Oleksandriya,2,2,0.5
2017-2018,Regular season,4,2017-08-06,Zirka,Veres Rivne,1,3,0.0
2017-2018,Regular season,4,2017-08-06,Vorskla Poltava,Dynamo Kyiv,0,0,0.5
2017-2018,Regular season,4,2017-08-06,Zorya Luhansk,Olimpik Donetsk,0,2,0.0
2017-2018,Regular season,5,2017-08-11,Dynamo Kyiv,Zirka,3,0,1.0
2017-2018,Regular season,5,2017-08-12,Stal Kamianske,Vorskla Poltava,0,1,0.0
2017-2018,Regular season,5,2017-08-12,Veres Rivne,Zorya Luhansk,0,1,0.0
2017-2018,Regular season,5,2017-08-12,FC Oleksandriya,Shakhtar,1,2,0.0
2017-2018,Regular season,5,2017-08-13,FC Mariupol,Karpaty Lviv,3,0,1.0
2017-2018,Regular season,5,2017-08-13,Olimpik Donetsk,Chornomorets,1,0,1.0
2017-2018,Regular season,6,2017-08-19,Shakhtar,Olimpik Donetsk,2,0,1.0
2017-2018,Regular season,6,2017-08-19,Chornomorets,Veres Rivne,0,1,0.0
2017-2018,Regular season,6,2017-08-20,Karpaty Lviv,FC Oleksandriya,0,0,0.5
2017-2018,Regular season,6,2017-08-20,Zirka,Zorya Luhansk,2,1,1.0
2017-2018,Regular season,6,2017-08-20,Vorskla Poltava,FC Mariupol,1,0,1.0
2017-2018,Regular season,6,2017-08-20,Dynamo Kyiv,Stal Kamianske,4,1,1.0
2017-2018,Regular season,7,2017-08-26,Stal Kamianske,Zirka,0,1,0.0
2017-2018,Regular season,7,2017-08-26,Olimpik Donetsk,Karpaty Lviv,0,0,0.5
2017-2018,Regular season,7,2017-08-27,FC Mariupol,Dynamo Kyiv,3,0,1.0
2017-2018,Regular season,7,2017-08-27,Veres Rivne,Shakhtar,1,2,0.0
2017-2018,Regular season,7,2017-08-27,FC Oleksandriya,Vorskla Poltava,0,1,0.0
2017-2018,Regular season,7,2017-08-27,Zorya Luhansk,Chornomorets,5,0,1.0
2017-2018,Regular season,8,2017-09-09,Shakhtar,Zorya Luhansk,3,1,1.0
2017-2018,Regular season,8,2017-09-09,Vorskla Poltava,Olimpik Donetsk,1,1,0.5
2017-2018,Regular season,8,2017-09-10,Zirka,Chornomorets,0,1,0.0
2017-2018,Regular season,8,2017-09-10,Stal Kamianske,FC Mariupol,0,1,0.0
2017-2018,Regular season,8,2017-09-10,Karpaty Lviv,Veres Rivne,1,6,0.0
2017-2018,Regular season,8,2017-09-10,Dynamo Kyiv,FC Oleksandriya,3,0,1.0
2017-2018,Regular season,9,2017-09-16,FC Oleksandriya,Stal Kamianske,4,1,1.0
2017-2018,Regular season,9,2017-09-16,FC Mariupol,Zirka,1,0,1.0
2017-2018,Regular season,9,2017-09-16,Veres Rivne,Vorskla Poltava,1,0,1.0
2017-2018,Regular season,9,2017-09-17,Zorya Luhansk,Karpaty Lviv,0,0,0.5
2017-2018,Regular season,9,2017-09-17,Chornomorets,Shakhtar,0,0,0.5
2017-2018,Regular season,9,2017-09-17,Olimpik Donetsk,Dynamo Kyiv,1,2,0.0
2017-2018,Regular season,10,2017-09-23,Zirka,Shakhtar,2,4,0.0
2017-2018,Regular season,10,2017-09-23,Dynamo Kyiv,Veres Rivne,0,0,0.5
2017-2018,Regular season,10,2017-09-24,Stal Kamianske,Olimpik Donetsk,1,1,0.5
2017-2018,Regular season,10,2017-09-24,FC Mariupol,FC Oleksandriya,1,1,0.5
2017-2018,Regular season,10,2017-09-24,Karpaty Lviv,Chornomorets,1,1,0.5
2017-2018,Regular season,10,2017-09-24,Vorskla Poltava,Zorya Luhansk,1,1,0.5
2017-2018,Regular season,11,2017-09-30,Olimpik Donetsk,FC Mariupol,3,2,1.0
2017-2018,Regular season,11,2017-09-30,FC Oleksandriya,Zirka,0,0,0.5
2017-2018,Regular season,11,2017-10-01,Chornomorets,Vorskla Poltava,0,3,0.0
2017-2018,Regular season,11,2017-10-01,Veres Rivne,Stal Kamianske,1,1,0.5
2017-2018,Regular season,11,2017-10-01,Shakhtar,Karpaty Lviv,2,0,1.0
2017-2018,Regular season,11,2017-10-01,Zorya Luhansk,Dynamo Kyiv,4,4,0.5
2017-2018,Regular season,12,2017-10-13,Shakhtar,Vorskla Poltava,3,2,1.0
2017-2018,Regular season,12,2017-10-14,Stal Kamianske,Zorya Luhansk,0,1,0.0
2017-2018,Regular season,12,2017-10-14,Veres Rivne,FC Mariupol,1,1,0.5
2017-2018,Regular season,12,2017-10-15,Zirka,Karpaty Lviv,0,0,0.5
2017-2018,Regular season,12,2017-10-15,Olimpik Donetsk,FC Oleksandriya,1,0,1.0
2017-2018,Regular season,12,2017-10-15,Chornomorets,Dynamo Kyiv,2,1,1.0
2017-2018,Regular season,13,2017-10-21,Olimpik Donetsk,Zirka,1,0,1.0
2017-2018,Regular season,13,2017-10-21,FC Oleksandriya,Veres Rivne,1,1,0.5
2017-2018,Regular season,13,2017-10-21,Vorskla Poltava,Karpaty Lviv,0,1,0.0
2017-2018,Regular season,13,2017-10-22,Stal Kamianske,Chornomorets,1,1,0.5
2017-2018,Regular season,13,2017-10-22,FC Mariupol,Zorya Luhansk,2,5,0.0
2017-2018,Regular season,13,2017-10-22,Dynamo Kyiv,Shakhtar,0,0,0.5
2017-2018,Regular season,14,2017-10-28,Shakhtar,Stal Kamianske,1,1,0.5
2017-2018,Regular season,14,2017-10-29,Zirka,Vorskla Poltava,1,0,1.0
2017-2018,Regular season,14,2017-10-29,Veres Rivne,Olimpik Donetsk,1,1,0.5
2017-2018,Regular season,14,2017-10-29,Zorya Luhansk,FC Oleksandriya,2,2,0.5
2017-2018,Regular season,14,2017-10-29,Karpaty Lviv,Dynamo Kyiv,1,1,0.5
2017-2018,Regular season,14,2017-10-30,Chornomorets,FC Mariupol,0,0,0.5
2017-2018,Regular season,15,2017-11-04,Veres Rivne,Zirka,0,0,0.5
2017-2018,Regular season,15,2017-11-04,FC Oleksandriya,Chornomorets,0,0,0.5
2017-2018,Regular season,15,2017-11-05,FC Mariupol,Shakhtar,1,3,0.0
2017-2018,Regular season,15,2017-11-05,Stal Kamianske,Karpaty Lviv,0,0,0.5
2017-2018,Regular season,15,2017-11-05,Olimpik Donetsk,Zorya Luhansk,3,3,0.5
2017-2018,Regular season,15,2017-11-05,Dynamo Kyiv,Vorskla Poltava,2,1,1.0
2017-2018,Regular season,16,2017-11-17,Shakhtar,FC Oleksandriya,1,2,0.0
2017-2018,Regular season,16,2017-11-18,Zirka,Dynamo Kyiv,0,2,0.0
2017-2018,Regular season,16,2017-11-18,Zorya Luhansk,Veres Rivne,1,1,0.5
2017-2018,Regular season,16,2017-11-18,Karpaty Lviv,FC Mariupol,0,1,0.0
2017-2018,Regular season,16,2017-11-19,Vorskla Poltava,Stal Kamianske,1,1,0.5
2017-2018,Regular season,16,2017-11-19,Chornomorets,Olimpik Donetsk,2,1,1.0
2017-2018,Regular season,17,2017-11-25,FC Mariupol,Vorskla Poltava,0,1,0.0
2017-2018,Regular season,17,2017-11-25,Olimpik Donetsk,Shakhtar,2,4,0.0
2017-2018,Regular season,17,2017-11-26,Veres Rivne,Chornomorets,3,1,1.0
2017-2018,Regular season,17,2017-11-26,FC Oleksandriya,Karpaty Lviv,3,0,1.0
2017-2018,Regular season,17,2017-11-26,Zorya Luhansk,Zirka,1,0,1.0
2017-2018,Regular season,17,2017-11-26,Stal Kamianske,Dynamo Kyiv,0,2,0.0
2017-2018,Regular season,18,2017-12-02,Chornomorets,Zorya Luhansk,1,1,0.5
2017-2018,Regular season,18,2017-12-02,Shakhtar,Veres Rivne,2,0,1.0
2017-2018,Regular season,18,2017-12-03,Zirka,Stal Kamianske,1,0,1.0
2017-2018,Regular season,18,2017-12-03,Vorskla Poltava,FC Oleksandriya,3,1,1.0
2017-2018,Regular season,18,2017-12-03,Dynamo Kyiv,FC Mariupol,5,1,1.0
2017-2018,Regular season,19,2017-12-09,FC Mariupol,Stal Kamianske,4,2,1.0
2017-2018,Regular season,19,2017-12-09,Veres Rivne,Karpaty Lviv,2,2,0.5
2017-2018,Regular season,19,2017-12-09,Chornomorets,Zirka,3,3,0.5
2017-2018,Regular season,19,2017-12-09,Olimpik Donetsk,Vorskla Poltava,1,4,0.0
2017-2018,Regular season,19,2017-12-10,FC Oleksandriya,Dynamo Kyiv,0,0,0.5
2017-2018,Regular season,19,2017-12-10,Zorya Luhansk,Shakhtar,2,1,1.0
2017-2018,Regular season,20,2018-02-16,Shakhtar,Chornomorets,5,0,1.0
2017-2018,Regular season,20,2018-02-17,Stal Kamianske,FC Oleksandriya,2,0,1.0
2017-2018,Regular season,20,2018-02-17,Vorskla Poltava,Veres Rivne,1,0,1.0
2017-2018,Regular season,20,2018-02-18,Karpaty Lviv,Zorya Luhansk,0,2,0.0
2017-2018,Regular season,20,2018-02-18,Zirka,FC Mariupol,0,3,0.0
2017-2018,Regular season,20,2018-02-18,Dynamo Kyiv,Olimpik Donetsk,1,0,1.0
2017-2018,Regular season,18,2018-02-21,Karpaty Lviv,Olimpik Donetsk,2,1,1.0
2017-2018,Regular season,21,2018-02-24,FC Oleksandriya,FC Mariupol,1,0,1.0
2017-2018,Regular season,21,2018-02-24,Chornomorets,Karpaty Lviv,0,0,0.5
2017-2018,Regular season,21,2018-02-25,Zorya Luhansk,Vorskla Poltava,3,0,1.0
2017-2018,Regular season,21,2018-02-25,Olimpik Donetsk,Stal Kamianske,2,0,1.0
2017-2018,Regular season,21,2018-02-25,Veres Rivne,Dynamo Kyiv,3,1,1.0
2017-2018,Regular season,21,2018-02-25,Shakhtar,Zirka,5,0,1.0
2017-2018,Regular season,22,2018-03-03,Vorskla Poltava,Chornomorets,2,1,1.0
2017-2018,Regular season,22,2018-03-04,Stal Kamianske,Veres Rivne,0,1,0.0
2017-2018,Regular season,22,2018-03-04,FC Mariupol,Olimpik Donetsk,1,0,1.0
2017-2018,Regular season,22,2018-03-04,Dynamo Kyiv,Zorya Luhansk,3,2,1.0
2017-2018,Regular season,22,2018-03-04,Karpaty Lviv,Shakhtar,0,3,0.0
2017-2018,Regular season,22,2018-03-06,Zirka,FC Oleksandriya,0,0,0.5
2017-2018,Championship round,1,2018-03-09,Vorskla Poltava,Shakhtar,0,3,0.0
2017-2018,Relegation round,1,2018-03-10,Zirka,Stal Kamianske,1,2,0.0
2017-2018,Relegation round,1,2018-03-10,FC Oleksandriya,Chornomorets,0,0,0.5
2017-2018,Relegation round,1,2018-03-11,Karpaty Lviv,Olimpik Donetsk,0,3,0.0
2017-2018,Championship round,1,2018-03-11,FC Mariupol,Zorya Luhansk,0,0,0.5
2017-2018,Championship round,1,2018-03-11,Dynamo Kyiv,Veres Rivne,1,0,1.0
2017-2018,Relegation round,2,2018-03-17,Chornomorets,Stal Kamianske,0,1,0.0
2017-2018,Relegation round,2,2018-03-17,Olimpik Donetsk,Zirka,0,1,0.0
2017-2018,Championship round,2,2018-03-18,Veres Rivne,Zorya Luhansk,0,1,0.0
2017-2018,Relegation round,2,2018-03-18,FC Oleksandriya,Karpaty Lviv,1,1,0.5
2017-2018,Championship round,2,2018-03-18,Shakhtar,FC Mariupol,3,0,1.0
2017-2018,Championship round,2,2018-03-18,Dynamo Kyiv,Vorskla Poltava,4,0,1.0
2017-2018,Relegation round,3,2018-03-31,Zirka,FC Oleksandriya,0,0,0.5
2017-2018,Relegation round,3,2018-03-31,Karpaty Lviv,Chornomorets,3,1,1.0
2017-2018,Championship round,3,2018-03-31,Vorskla Poltava,Veres Rivne,0,0,0.5
2017-2018,Championship round,3,2018-04-01,FC Mariupol,Dynamo Kyiv,2,3,0.0
2017-2018,Championship round,3,2018-04-01,Zorya Luhansk,Shakhtar,0,3,0.0
2017-2018,Relegation round,3,2018-04-01,Stal Kamianske,Olimpik Donetsk,0,0,0.5
2017-2018,Championship round,4,2018-04-07,Dynamo Kyiv,Zorya Luhansk,4,0,1.0
2017-2018,Championship round,4,2018-04-07,Veres Rivne,Shakhtar,0,2,0.0
2017-2018,Relegation round,4,2018-04-07,FC Oleksandriya,Stal Kamianske,2,0,1.0
2017-2018,Relegation round,4,2018-04-07,Chornomorets,Olimpik Donetsk,3,1,1.0
2017-2018,Championship round,4,2018-04-07,Vorskla Poltava,FC Mariupol,1,0,1.0
2017-2018,Relegation round,4,2018-04-09,Karpaty Lviv,Zirka,2,1,1.0
2017-2018,Championship round,5,2018-04-14,FC Mariupol,Veres Rivne,2,0,1.0
2017-2018,Championship round,5,2018-04-14,Shakhtar,Dynamo Kyiv,0,1,0.0
2017-2018,Relegation round,5,2018-04-15,Olimpik Donetsk,FC Oleksandriya,0,0,0.5
2017-2018,Relegation round,5,2018-04-15,Zirka,Chornomorets,2,1,1.0
2017-2018,Championship round,5,2018-04-15,Zorya Luhansk,Vorskla Poltava,0,3,0.0
2017-2018,Relegation round,5,2018-04-15,Stal Kamianske,Karpaty Lviv,0,1,0.0
2017-2018,Relegation round,6,2018-04-21,Stal Kamianske,Zirka,1,1,0.5
