Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-07-17,Met Zaporizhya,Zorya Luhansk,0,6,0.0
2015-2016,1,2015-07-18,Olimpik Donetsk,Chornomorets,2,2,0.5
2015-2016,1,2015-07-18,Metalist Kharkiv,Karpaty Lviv,2,0,1.0
2015-2016,1,2015-07-18,Vorskla Poltava,Volyn Lutsk,1,1,0.5
2015-2016,1,2015-07-19,Shakhtar,FC Oleksandriya,2,0,1.0
2015-2016,1,2015-07-19,D'zerzhynsk,Dynamo Kyiv,1,2,0.0
2015-2016,1,2015-07-19,Hoverla,Dnipro,1,1,0.5
2015-2016,2,2015-07-23,Volyn Lutsk,Shakhtar,1,4,0.0
2015-2016,2,2015-07-25,Karpaty Lviv,D'zerzhynsk,1,0,1.0
2015-2016,2,2015-07-25,Hoverla,Vorskla Poltava,1,1,0.5
2015-2016,2,2015-07-25,Zorya Luhansk,Metalist Kharkiv,0,0,0.5
2015-2016,2,2015-07-25,Dynamo Kyiv,Olimpik Donetsk,2,0,1.0
2015-2016,2,2015-07-26,FC Oleksandriya,Met Zaporizhya,1,0,1.0
2015-2016,2,2015-07-26,Dnipro,Chornomorets,4,2,1.0
2015-2016,3,2015-08-01,Olimpik Donetsk,Karpaty Lviv,0,1,0.0
2015-2016,3,2015-08-01,Shakhtar,Hoverla,2,0,1.0
2015-2016,3,2015-08-02,Metalist Kharkiv,FC Oleksandriya,1,1,0.5
2015-2016,3,2015-08-02,Met Zaporizhya,Volyn Lutsk,0,2,0.0
2015-2016,3,2015-08-02,Chornomorets,Dynamo Kyiv,0,2,0.0
2015-2016,3,2015-08-02,D'zerzhynsk,Zorya Luhansk,2,0,1.0
2015-2016,3,2015-08-02,Vorskla Poltava,Dnipro,1,1,0.5
2015-2016,4,2015-08-07,Volyn Lutsk,Metalist Kharkiv,2,2,0.5
2015-2016,4,2015-08-08,Hoverla,Met Zaporizhya,1,1,0.5
2015-2016,4,2015-08-08,Karpaty Lviv,Chornomorets,4,0,1.0
2015-2016,4,2015-08-08,FC Oleksandriya,D'zerzhynsk,0,1,0.0
2015-2016,4,2015-08-09,Dnipro,Dynamo Kyiv,1,2,0.0
2015-2016,4,2015-08-09,Vorskla Poltava,Shakhtar,2,2,0.5
2015-2016,4,2015-08-09,Zorya Luhansk,Olimpik Donetsk,4,0,1.0
2015-2016,5,2015-08-14,Shakhtar,Dnipro,0,2,0.0
2015-2016,5,2015-08-15,Olimpik Donetsk,FC Oleksandriya,1,0,1.0
2015-2016,5,2015-08-15,Met Zaporizhya,Vorskla Poltava,1,1,0.5
2015-2016,5,2015-08-15,Dynamo Kyiv,Karpaty Lviv,3,0,1.0
2015-2016,5,2015-08-16,D'zerzhynsk,Volyn Lutsk,1,2,0.0
2015-2016,5,2015-08-16,Metalist Kharkiv,Hoverla,2,2,0.5
2015-2016,5,2015-08-16,Chornomorets,Zorya Luhansk,0,2,0.0
2015-2016,6,2015-08-28,Shakhtar,Met Zaporizhya,2,0,1.0
2015-2016,6,2015-08-29,Hoverla,D'zerzhynsk,0,0,0.5
2015-2016,6,2015-08-29,Vorskla Poltava,Metalist Kharkiv,1,0,1.0
2015-2016,6,2015-08-29,Volyn Lutsk,Olimpik Donetsk,1,0,1.0
2015-2016,6,2015-08-30,FC Oleksandriya,Chornomorets,0,0,0.5
2015-2016,6,2015-08-30,Dnipro,Karpaty Lviv,2,0,1.0
2015-2016,6,2015-08-30,Zorya Luhansk,Dynamo Kyiv,0,0,0.5
2015-2016,7,2015-09-11,Metalist Kharkiv,Shakhtar,0,5,0.0
2015-2016,7,2015-09-12,Olimpik Donetsk,Hoverla,0,1,0.0
2015-2016,7,2015-09-12,Dynamo Kyiv,FC Oleksandriya,3,0,1.0
2015-2016,7,2015-09-12,Met Zaporizhya,Dnipro,1,4,0.0
2015-2016,7,2015-09-13,D'zerzhynsk,Vorskla Poltava,1,2,0.0
2015-2016,7,2015-09-13,Chornomorets,Volyn Lutsk,1,2,0.0
2015-2016,7,2015-09-13,Karpaty Lviv,Zorya Luhansk,1,1,0.5
2015-2016,8,2015-09-19,Shakhtar,D'zerzhynsk,2,0,1.0
2015-2016,8,2015-09-19,Met Zaporizhya,Metalist Kharkiv,0,0,0.5
2015-2016,8,2015-09-19,Vorskla Poltava,Olimpik Donetsk,2,1,1.0
2015-2016,8,2015-09-20,Hoverla,Chornomorets,1,1,0.5
2015-2016,8,2015-09-20,FC Oleksandriya,Karpaty Lviv,4,1,1.0
2015-2016,8,2015-09-20,Volyn Lutsk,Dynamo Kyiv,0,2,0.0
2015-2016,8,2015-09-20,Dnipro,Zorya Luhansk,0,3,0.0
2015-2016,9,2015-09-26,Olimpik Donetsk,Shakhtar,2,3,0.0
2015-2016,9,2015-09-26,Dynamo Kyiv,Hoverla,2,0,1.0
2015-2016,9,2015-09-27,D'zerzhynsk,Met Zaporizhya,3,0,1.0
2015-2016,9,2015-09-27,Zorya Luhansk,FC Oleksandriya,1,1,0.5
2015-2016,9,2015-09-27,Chornomorets,Vorskla Poltava,0,0,0.5
2015-2016,9,2015-09-27,Metalist Kharkiv,Dnipro,1,2,0.0
2015-2016,9,2015-09-27,Karpaty Lviv,Volyn Lutsk,0,2,0.0
2015-2016,10,2015-10-03,Metalist Kharkiv,D'zerzhynsk,1,1,0.5
2015-2016,10,2015-10-03,Shakhtar,Chornomorets,2,0,1.0
2015-2016,10,2015-10-03,Met Zaporizhya,Olimpik Donetsk,0,3,0.0
2015-2016,10,2015-10-04,Hoverla,Karpaty Lviv,0,2,0.0
2015-2016,10,2015-10-04,Dnipro,FC Oleksandriya,2,0,1.0
2015-2016,10,2015-10-04,Volyn Lutsk,Zorya Luhansk,0,3,0.0
2015-2016,10,2015-10-04,Vorskla Poltava,Dynamo Kyiv,0,4,0.0
2015-2016,11,2015-10-16,Dynamo Kyiv,Shakhtar,0,3,0.0
2015-2016,11,2015-10-17,D'zerzhynsk,Dnipro,0,6,0.0
2015-2016,11,2015-10-18,Olimpik Donetsk,Metalist Kharkiv,3,0,1.0
2015-2016,11,2015-10-18,FC Oleksandriya,Volyn Lutsk,3,1,1.0
2015-2016,11,2015-10-18,Chornomorets,Met Zaporizhya,5,2,1.0
2015-2016,11,2015-10-18,Karpaty Lviv,Vorskla Poltava,1,3,0.0
2015-2016,11,2015-10-18,Zorya Luhansk,Hoverla,2,1,1.0
2015-2016,13,2015-10-30,Zorya Luhansk,Shakhtar,1,7,0.0
2015-2016,13,2015-10-31,Olimpik Donetsk,Dnipro,1,1,0.5
2015-2016,13,2015-10-31,Dynamo Kyiv,Metalist Kharkiv,2,0,1.0
2015-2016,13,2015-10-31,Karpaty Lviv,Met Zaporizhya,1,0,1.0
2015-2016,13,2015-11-01,Chornomorets,D'zerzhynsk,1,1,0.5
2015-2016,13,2015-11-01,FC Oleksandriya,Vorskla Poltava,1,1,0.5
2015-2016,13,2015-11-01,Volyn Lutsk,Hoverla,0,0,0.5
2015-2016,14,2015-11-07,Zorya Luhansk,Met Zaporizhya,4,1,1.0
2015-2016,14,2015-11-07,Chornomorets,Olimpik Donetsk,0,2,0.0
2015-2016,14,2015-11-07,Karpaty Lviv,Metalist Kharkiv,1,1,0.5
2015-2016,14,2015-11-07,FC Oleksandriya,Shakhtar,2,3,0.0
2015-2016,14,2015-11-08,Volyn Lutsk,Vorskla Poltava,2,1,1.0
2015-2016,14,2015-11-08,Dnipro,Hoverla,2,0,1.0
2015-2016,14,2015-11-08,Dynamo Kyiv,D'zerzhynsk,2,0,1.0
2015-2016,15,2015-11-20,Olimpik Donetsk,Dynamo Kyiv,0,3,0.0
2015-2016,15,2015-11-21,Vorskla Poltava,Hoverla,2,1,1.0
2015-2016,15,2015-11-21,Chornomorets,Dnipro,0,0,0.5
2015-2016,15,2015-11-21,Shakhtar,Volyn Lutsk,4,0,1.0
2015-2016,15,2015-11-22,Met Zaporizhya,FC Oleksandriya,0,2,0.0
2015-2016,15,2015-11-22,D'zerzhynsk,Karpaty Lviv,1,1,0.5
