Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,Ukrainian Premier League,20,2023-04-08,Рух,Veres Rivne,0,0,0.5
2022-2023,Ukrainian Premier League,20,2023-04-09,FC Oleksandriya,Chornomorets Odesa,1,1,0.5
2022-2023,Ukrainian Premier League,20,2023-04-09,SK Dnipro-1,FC Lviv,5,2,1.0
2022-2023,Ukrainian Premier League,20,2023-04-09,FK Kolos,FK Metalist 1925 Kharkiv,3,0,1.0
2022-2023,Ukrainian Premier League,6,2023-04-12,FC Lviv,Shakhtar,1,2,0.0
2022-2023,Ukrainian Premier League,21,2023-04-14,FK Mynai,Kryvbas Kryvyi Rih,1,0,1.0
2022-2023,Ukrainian Premier League,21,2023-04-14,FK Inhulets,FK Kolos,0,1,0.0
2022-2023,Ukrainian Premier League,21,2023-04-14,Рух,Dynamo Kyiv,1,1,0.5
2022-2023,Ukrainian Premier League,21,2023-04-15,FK Metalist Kharkiv,Veres Rivne,5,5,0.5
2022-2023,Ukrainian Premier League,21,2023-04-15,FK Metalist 1925 Kharkiv,FC Oleksandriya,0,0,0.5
2022-2023,Ukrainian Premier League,21,2023-04-15,Zorya Luhansk,SK Dnipro-1,2,1,1.0
2022-2023,Ukrainian Premier League,21,2023-04-16,Shakhtar,FC Lviv,2,0,1.0
2022-2023,Ukrainian Premier League,21,2023-04-16,Chornomorets Odesa,Vorskla Poltava,0,1,0.0
2022-2023,Ukrainian Premier League,10,2023-04-19,FK Inhulets,Рух,1,0,1.0
2022-2023,Ukrainian Premier League,22,2023-04-21,FK Kolos,Zorya Luhansk,0,1,0.0
2022-2023,Ukrainian Premier League,22,2023-04-22,Vorskla Poltava,FK Metalist Kharkiv,3,2,1.0
2022-2023,Ukrainian Premier League,22,2023-04-22,Veres Rivne,FK Mynai,1,1,0.5
2022-2023,Ukrainian Premier League,22,2023-04-22,Dynamo Kyiv,Shakhtar,1,1,0.5
2022-2023,Ukrainian Premier League,22,2023-04-23,FC Lviv,FK Metalist 1925 Kharkiv,0,2,0.0
2022-2023,Ukrainian Premier League,22,2023-04-23,Kryvbas Kryvyi Rih,Chornomorets Odesa,2,3,0.0
2022-2023,Ukrainian Premier League,22,2023-04-24,SK Dnipro-1,Рух,3,2,1.0
2022-2023,Ukrainian Premier League,22,2023-04-24,FC Oleksandriya,FK Inhulets,0,0,0.5
2022-2023,Ukrainian Premier League,23,2023-04-28,Veres Rivne,FC Lviv,3,2,1.0
2022-2023,Ukrainian Premier League,23,2023-04-28,FK Metalist Kharkiv,Dynamo Kyiv,1,3,0.0
2022-2023,Ukrainian Premier League,23,2023-04-28,FK Kolos,Shakhtar,1,3,0.0
2022-2023,Ukrainian Premier League,23,2023-04-29,Zorya Luhansk,Chornomorets Odesa,3,1,1.0
2022-2023,Ukrainian Premier League,23,2023-04-29,FK Mynai,FK Metalist 1925 Kharkiv,1,1,0.5
2022-2023,Ukrainian Premier League,23,2023-04-29,FK Inhulets,SK Dnipro-1,0,2,0.0
2022-2023,Ukrainian Premier League,23,2023-04-29,Рух,Vorskla Poltava,1,1,0.5
2022-2023,Ukrainian Premier League,23,2023-04-29,Kryvbas Kryvyi Rih,FC Oleksandriya,2,1,1.0
2022-2023,Ukrainian Premier League,24,2023-05-03,Shakhtar,FK Mynai,1,0,1.0
2022-2023,Ukrainian Premier League,24,2023-05-03,SK Dnipro-1,FK Metalist Kharkiv,5,0,1.0
2022-2023,Ukrainian Premier League,24,2023-05-03,FC Lviv,FC Oleksandriya,0,1,0.0
2022-2023,Ukrainian Premier League,24,2023-05-03,Zorya Luhansk,Veres Rivne,1,0,1.0
2022-2023,Ukrainian Premier League,24,2023-05-03,Chornomorets Odesa,FK Kolos,3,0,1.0
2022-2023,Ukrainian Premier League,24,2023-05-04,FK Metalist 1925 Kharkiv,Рух,0,0,0.5
2022-2023,Ukrainian Premier League,24,2023-05-04,FK Inhulets,Kryvbas Kryvyi Rih,0,0,0.5
2022-2023,Ukrainian Premier League,24,2023-05-04,Vorskla Poltava,Dynamo Kyiv,1,2,0.0
2022-2023,Ukrainian Premier League,25,2023-05-07,Chornomorets Odesa,SK Dnipro-1,1,2,0.0
2022-2023,Ukrainian Premier League,25,2023-05-07,FK Metalist Kharkiv,FC Lviv,1,0,1.0
2022-2023,Ukrainian Premier League,25,2023-05-07,FC Oleksandriya,Shakhtar,1,1,0.5
2022-2023,Ukrainian Premier League,25,2023-05-08,Kryvbas Kryvyi Rih,Dynamo Kyiv,0,1,0.0
2022-2023,Ukrainian Premier League,25,2023-05-08,FK Mynai,Vorskla Poltava,2,0,1.0
2022-2023,Ukrainian Premier League,25,2023-05-08,Veres Rivne,FK Kolos,0,1,0.0
2022-2023,Ukrainian Premier League,25,2023-05-08,Рух,FK Inhulets,3,0,1.0
2022-2023,Ukrainian Premier League,25,2023-05-08,Zorya Luhansk,FK Metalist 1925 Kharkiv,3,0,1.0
2022-2023,Ukrainian Premier League,1,2023-05-11,SK Dnipro-1,FC Oleksandriya,1,1,0.5
2022-2023,Ukrainian Premier League,26,2023-05-13,Dynamo Kyiv,Chornomorets Odesa,2,3,0.0
2022-2023,Ukrainian Premier League,26,2023-05-13,FK Inhulets,Shakhtar,0,2,0.0
2022-2023,Ukrainian Premier League,26,2023-05-14,FC Lviv,Vorskla Poltava,0,2,0.0
2022-2023,Ukrainian Premier League,26,2023-05-14,FK Metalist Kharkiv,Zorya Luhansk,0,5,0.0
2022-2023,Ukrainian Premier League,26,2023-05-14,Veres Rivne,FK Metalist 1925 Kharkiv,1,0,1.0
2022-2023,Ukrainian Premier League,26,2023-05-14,Kryvbas Kryvyi Rih,Рух,1,0,1.0
2022-2023,Ukrainian Premier League,26,2023-05-15,FK Mynai,SK Dnipro-1,0,1,0.0
2022-2023,Ukrainian Premier League,26,2023-05-15,FK Kolos,FC Oleksandriya,0,2,0.0
2022-2023,Ukrainian Premier League,27,2023-05-19,SK Dnipro-1,FK Kolos,2,1,1.0
2022-2023,Ukrainian Premier League,27,2023-05-19,Vorskla Poltava,Kryvbas Kryvyi Rih,1,0,1.0
2022-2023,Ukrainian Premier League,27,2023-05-19,Shakhtar,Veres Rivne,2,1,1.0
2022-2023,Ukrainian Premier League,27,2023-05-20,Chornomorets Odesa,FK Mynai,0,1,0.0
2022-2023,Ukrainian Premier League,27,2023-05-20,Zorya Luhansk,FK Inhulets,2,0,1.0
2022-2023,Ukrainian Premier League,27,2023-05-20,FC Oleksandriya,Dynamo Kyiv,1,5,0.0
2022-2023,Ukrainian Premier League,27,2023-05-21,FK Metalist 1925 Kharkiv,FK Metalist Kharkiv,2,0,1.0
2022-2023,Ukrainian Premier League,27,2023-05-21,Рух,FC Lviv,2,0,1.0
2022-2023,Ukrainian Premier League,28,2023-05-24,FK Kolos,Dynamo Kyiv,0,3,0.0
2022-2023,Ukrainian Premier League,28,2023-05-24,SK Dnipro-1,Vorskla Poltava,1,2,0.0
2022-2023,Ukrainian Premier League,28,2023-05-24,Veres Rivne,FC Oleksandriya,2,2,0.5
2022-2023,Ukrainian Premier League,28,2023-05-24,Zorya Luhansk,Shakhtar,0,3,0.0
2022-2023,Ukrainian Premier League,28,2023-05-25,FK Mynai,Рух,0,0,0.5
2022-2023,Ukrainian Premier League,28,2023-05-25,FC Lviv,Chornomorets Odesa,0,1,0.0
2022-2023,Ukrainian Premier League,28,2023-05-25,FK Inhulets,FK Metalist 1925 Kharkiv,0,0,0.5
2022-2023,Ukrainian Premier League,28,2023-05-25,Kryvbas Kryvyi Rih,FK Metalist Kharkiv,2,0,1.0
2022-2023,Ukrainian Premier League,29,2023-05-28,Shakhtar,SK Dnipro-1,3,0,1.0
2022-2023,Ukrainian Premier League,29,2023-05-28,FC Oleksandriya,Zorya Luhansk,0,2,0.0
2022-2023,Ukrainian Premier League,29,2023-05-29,FC Lviv,FK Inhulets,0,2,0.0
2022-2023,Ukrainian Premier League,29,2023-05-29,Dynamo Kyiv,Veres Rivne,3,0,1.0
2022-2023,Ukrainian Premier League,29,2023-05-29,FK Metalist Kharkiv,FK Mynai,1,2,0.0
2022-2023,Ukrainian Premier League,29,2023-05-29,Chornomorets Odesa,Рух,1,3,0.0
2022-2023,Ukrainian Premier League,29,2023-05-29,FK Metalist 1925 Kharkiv,Kryvbas Kryvyi Rih,0,2,0.0
2022-2023,Ukrainian Premier League,29,2023-05-29,Vorskla Poltava,FK Kolos,2,0,1.0
2022-2023,Ukrainian Premier League,30,2023-06-04,FK Kolos,FC Lviv,1,0,1.0
2022-2023,Ukrainian Premier League,30,2023-06-04,FK Metalist Kharkiv,Chornomorets Odesa,0,3,0.0
2022-2023,Ukrainian Premier League,30,2023-06-04,Veres Rivne,FK Inhulets,1,0,1.0
2022-2023,Ukrainian Premier League,30,2023-06-04,FK Metalist 1925 Kharkiv,Dynamo Kyiv,1,1,0.5
2022-2023,Ukrainian Premier League,30,2023-06-04,FK Mynai,Zorya Luhansk,0,3,0.0
2022-2023,Ukrainian Premier League,30,2023-06-04,Рух,FC Oleksandriya,0,0,0.5
2022-2023,Ukrainian Premier League,30,2023-06-04,SK Dnipro-1,Kryvbas Kryvyi Rih,1,0,1.0
2022-2023,Ukrainian Premier League,30,2023-06-04,Vorskla Poltava,Shakhtar,2,1,1.0
2022-2023,Ukrainian 1/2 Relegation/Promotion Playoffs,,2023-06-10,MFK Metalurh Zaporizhzhia,Veres Rivne,1,0,1.0
2022-2023,Ukrainian 1/2 Relegation/Promotion Playoffs,,2023-06-10,FK Inhulets,FC LNZ Cherkasy,1,1,0.5
2022-2023,Ukrainian 1/2 Relegation/Promotion Playoffs,,2023-06-14,Veres Rivne,MFK Metalurh Zaporizhzhia,6,1,1.0
2022-2023,Ukrainian 1/2 Relegation/Promotion Playoffs,,2023-06-14,FC LNZ Cherkasy,FK Inhulets,2,1,1.0
