Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018-2019,Regular season,1,2018-07-22,Zorya Luhansk,FC Mariupol,2,1,1.0
2018-2019,Regular season,1,2018-07-22,Karpaty Lviv,FC Oleksandriya,0,2,0.0
2018-2019,Regular season,1,2018-07-22,Arsenal-Kyiv,FC Lviv,0,2,0.0
2018-2019,Regular season,1,2018-07-23,Chornomorets,Olimpik Donetsk,2,1,1.0
2018-2019,Regular season,1,2018-07-25,Dynamo Kyiv,Vorskla Poltava,1,0,1.0
2018-2019,Regular season,1,2018-07-25,Desna Chernihiv,Shakhtar,0,2,0.0
2018-2019,Regular season,2,2018-07-28,FC Oleksandriya,Zorya Luhansk,1,0,1.0
2018-2019,Regular season,2,2018-07-28,FC Lviv,Dynamo Kyiv,0,1,0.0
2018-2019,Regular season,2,2018-07-29,Karpaty Lviv,Chornomorets,1,0,1.0
2018-2019,Regular season,2,2018-07-29,Olimpik Donetsk,Vorskla Poltava,1,0,1.0
2018-2019,Regular season,2,2018-07-29,FC Mariupol,Desna Chernihiv,1,4,0.0
2018-2019,Regular season,2,2018-07-29,Shakhtar,Arsenal-Kyiv,3,0,1.0
2018-2019,Regular season,3,2018-08-03,Dynamo Kyiv,Shakhtar,1,0,1.0
2018-2019,Regular season,3,2018-08-04,Vorskla Poltava,FC Lviv,1,0,1.0
2018-2019,Regular season,3,2018-08-04,Zorya Luhansk,Chornomorets,1,1,0.5
2018-2019,Regular season,3,2018-08-05,Karpaty Lviv,Olimpik Donetsk,2,2,0.5
2018-2019,Regular season,3,2018-08-05,Desna Chernihiv,FC Oleksandriya,0,2,0.0
2018-2019,Regular season,3,2018-08-05,Arsenal-Kyiv,FC Mariupol,1,2,0.0
2018-2019,Regular season,4,2018-08-10,Olimpik Donetsk,FC Lviv,1,1,0.5
2018-2019,Regular season,4,2018-08-11,Shakhtar,Vorskla Poltava,4,1,1.0
2018-2019,Regular season,4,2018-08-12,Karpaty Lviv,Zorya Luhansk,0,1,0.0
2018-2019,Regular season,4,2018-08-12,FC Oleksandriya,Arsenal-Kyiv,1,0,1.0
2018-2019,Regular season,4,2018-08-12,Chornomorets,Desna Chernihiv,1,0,1.0
2018-2019,Regular season,5,2018-08-17,Arsenal-Kyiv,Chornomorets,1,1,0.5
2018-2019,Regular season,5,2018-08-18,FC Lviv,Shakhtar,0,2,0.0
2018-2019,Regular season,5,2018-08-18,Dynamo Kyiv,FC Oleksandriya,1,0,1.0
2018-2019,Regular season,5,2018-08-19,Desna Chernihiv,Karpaty Lviv,2,2,0.5
2018-2019,Regular season,5,2018-08-19,Vorskla Poltava,FC Mariupol,2,1,1.0
2018-2019,Regular season,5,2018-08-19,Zorya Luhansk,Olimpik Donetsk,0,0,0.5
2018-2019,Regular season,6,2018-08-24,Olimpik Donetsk,Shakhtar,2,5,0.0
2018-2019,Regular season,6,2018-08-25,FC Oleksandriya,Vorskla Poltava,2,0,1.0
2018-2019,Regular season,6,2018-08-25,Chornomorets,Dynamo Kyiv,1,1,0.5
2018-2019,Regular season,6,2018-08-26,FC Mariupol,FC Lviv,2,2,0.5
2018-2019,Regular season,6,2018-08-26,Karpaty Lviv,Arsenal-Kyiv,1,2,0.0
2018-2019,Regular season,6,2018-08-26,Zorya Luhansk,Desna Chernihiv,0,2,0.0
2018-2019,Regular season,7,2018-08-31,Vorskla Poltava,Chornomorets,2,1,1.0
2018-2019,Regular season,7,2018-09-01,Shakhtar,FC Mariupol,2,0,1.0
2018-2019,Regular season,7,2018-09-02,Desna Chernihiv,Olimpik Donetsk,0,1,0.0
2018-2019,Regular season,7,2018-09-02,FC Lviv,FC Oleksandriya,2,2,0.5
2018-2019,Regular season,7,2018-09-02,Arsenal-Kyiv,Zorya Luhansk,0,5,0.0
2018-2019,Regular season,7,2018-09-02,Dynamo Kyiv,Karpaty Lviv,0,2,0.0
2018-2019,Regular season,8,2018-09-14,Desna Chernihiv,Arsenal-Kyiv,1,0,1.0
2018-2019,Regular season,8,2018-09-15,FC Oleksandriya,Shakhtar,0,2,0.0
2018-2019,Regular season,8,2018-09-15,Karpaty Lviv,Vorskla Poltava,0,1,0.0
2018-2019,Regular season,8,2018-09-16,Olimpik Donetsk,FC Mariupol,1,3,0.0
2018-2019,Regular season,8,2018-09-16,Zorya Luhansk,Dynamo Kyiv,1,1,0.5
2018-2019,Regular season,8,2018-09-16,Chornomorets,FC Lviv,0,1,0.0
2018-2019,Regular season,9,2018-09-22,FC Mariupol,FC Oleksandriya,1,0,1.0
2018-2019,Regular season,9,2018-09-22,FC Lviv,Karpaty Lviv,1,1,0.5
2018-2019,Regular season,9,2018-09-22,Arsenal-Kyiv,Olimpik Donetsk,1,3,0.0
2018-2019,Regular season,9,2018-09-23,Shakhtar,Chornomorets,3,0,1.0
2018-2019,Regular season,9,2018-09-23,Dynamo Kyiv,Desna Chernihiv,4,0,1.0
2018-2019,Regular season,9,2018-09-23,Vorskla Poltava,Zorya Luhansk,2,1,1.0
2018-2019,Regular season,4,2018-09-26,FC Mariupol,Dynamo Kyiv,0,2,0.0
2018-2019,Regular season,10,2018-09-28,Karpaty Lviv,Shakhtar,1,6,0.0
2018-2019,Regular season,10,2018-09-29,Olimpik Donetsk,FC Oleksandriya,2,3,0.0
2018-2019,Regular season,10,2018-09-30,Desna Chernihiv,Vorskla Poltava,0,2,0.0
2018-2019,Regular season,10,2018-09-30,Zorya Luhansk,FC Lviv,0,0,0.5
2018-2019,Regular season,10,2018-09-30,Chornomorets,FC Mariupol,0,1,0.0
2018-2019,Regular season,10,2018-09-30,Arsenal-Kyiv,Dynamo Kyiv,0,1,0.0
2018-2019,Regular season,11,2018-10-06,FC Mariupol,Karpaty Lviv,1,1,0.5
2018-2019,Regular season,11,2018-10-06,FC Oleksandriya,Chornomorets,3,2,1.0
2018-2019,Regular season,11,2018-10-07,FC Lviv,Desna Chernihiv,1,3,0.0
2018-2019,Regular season,11,2018-10-07,Dynamo Kyiv,Olimpik Donetsk,1,0,1.0
2018-2019,Regular season,11,2018-10-07,Shakhtar,Zorya Luhansk,1,1,0.5
2018-2019,Regular season,11,2018-10-07,Vorskla Poltava,Arsenal-Kyiv,0,2,0.0
2018-2019,Regular season,12,2018-10-19,Shakhtar,Desna Chernihiv,1,0,1.0
2018-2019,Regular season,12,2018-10-20,FC Mariupol,Zorya Luhansk,3,2,1.0
2018-2019,Regular season,12,2018-10-20,Vorskla Poltava,Dynamo Kyiv,0,1,0.0
2018-2019,Regular season,12,2018-10-21,FC Lviv,Arsenal-Kyiv,1,0,1.0
2018-2019,Regular season,12,2018-10-21,Olimpik Donetsk,Chornomorets,1,0,1.0
2018-2019,Regular season,12,2018-10-21,FC Oleksandriya,Karpaty Lviv,2,1,1.0
2018-2019,Regular season,13,2018-10-27,Desna Chernihiv,FC Mariupol,2,0,1.0
2018-2019,Regular season,13,2018-10-27,Zorya Luhansk,FC Oleksandriya,0,0,0.5
2018-2019,Regular season,13,2018-10-27,Arsenal-Kyiv,Shakhtar,0,3,0.0
2018-2019,Regular season,13,2018-10-28,Chornomorets,Karpaty Lviv,0,5,0.0
2018-2019,Regular season,13,2018-10-28,Dynamo Kyiv,FC Lviv,0,1,0.0
2018-2019,Regular season,13,2018-10-28,Vorskla Poltava,Olimpik Donetsk,2,1,1.0
2018-2019,Regular season,14,2018-11-03,FC Mariupol,Arsenal-Kyiv,1,0,1.0
2018-2019,Regular season,14,2018-11-03,Shakhtar,Dynamo Kyiv,2,1,1.0
2018-2019,Regular season,14,2018-11-03,Olimpik Donetsk,Karpaty Lviv,1,2,0.0
2018-2019,Regular season,14,2018-11-04,FC Oleksandriya,Desna Chernihiv,1,1,0.5
2018-2019,Regular season,14,2018-11-04,FC Lviv,Vorskla Poltava,0,2,0.0
2018-2019,Regular season,14,2018-11-04,Chornomorets,Zorya Luhansk,0,3,0.0
2018-2019,Regular season,15,2018-11-10,FC Lviv,Olimpik Donetsk,1,1,0.5
2018-2019,Regular season,15,2018-11-10,Desna Chernihiv,Chornomorets,2,0,1.0
2018-2019,Regular season,15,2018-11-10,Zorya Luhansk,Karpaty Lviv,2,1,1.0
2018-2019,Regular season,15,2018-11-10,Arsenal-Kyiv,FC Oleksandriya,0,3,0.0
2018-2019,Regular season,15,2018-11-11,Dynamo Kyiv,FC Mariupol,4,0,1.0
2018-2019,Regular season,15,2018-11-11,Vorskla Poltava,Shakhtar,0,2,0.0
2018-2019,Regular season,16,2018-11-23,Shakhtar,FC Lviv,0,0,0.5
2018-2019,Regular season,16,2018-11-24,Karpaty Lviv,Desna Chernihiv,0,2,0.0
2018-2019,Regular season,16,2018-11-24,FC Mariupol,Vorskla Poltava,1,0,1.0
2018-2019,Regular season,16,2018-11-25,Olimpik Donetsk,Zorya Luhansk,1,1,0.5
2018-2019,Regular season,16,2018-11-25,Chornomorets,Arsenal-Kyiv,2,1,1.0
2018-2019,Regular season,16,2018-11-25,FC Oleksandriya,Dynamo Kyiv,2,1,1.0
2018-2019,Regular season,17,2018-12-01,Desna Chernihiv,Zorya Luhansk,0,2,0.0
2018-2019,Regular season,17,2018-12-01,Arsenal-Kyiv,Karpaty Lviv,1,1,0.5
2018-2019,Regular season,17,2018-12-02,FC Lviv,FC Mariupol,2,2,0.5
2018-2019,Regular season,17,2018-12-02,Shakhtar,Olimpik Donetsk,2,2,0.5
2018-2019,Regular season,17,2018-12-03,Vorskla Poltava,FC Oleksandriya,0,1,0.0
2018-2019,Regular season,17,2018-12-03,Dynamo Kyiv,Chornomorets,2,0,1.0
2018-2019,Regular season,18,2018-12-07,FC Mariupol,Shakhtar,0,3,0.0
2018-2019,Regular season,18,2018-12-08,Zorya Luhansk,Arsenal-Kyiv,3,0,1.0
2018-2019,Regular season,18,2018-12-08,Karpaty Lviv,Dynamo Kyiv,0,4,0.0
2018-2019,Regular season,18,2018-12-08,Chornomorets,Vorskla Poltava,0,1,0.0
2018-2019,Regular season,18,2018-12-09,Olimpik Donetsk,Desna Chernihiv,1,1,0.5
2018-2019,Regular season,18,2018-12-09,FC Oleksandriya,FC Lviv,1,2,0.0
2018-2019,Regular season,19,2019-02-23,FC Mariupol,Olimpik Donetsk,2,1,1.0
2018-2019,Regular season,19,2019-02-23,FC Lviv,Chornomorets,0,1,0.0
2018-2019,Regular season,19,2019-02-24,Arsenal-Kyiv,Desna Chernihiv,0,2,0.0
2018-2019,Regular season,19,2019-02-24,Vorskla Poltava,Karpaty Lviv,0,4,0.0
2018-2019,Regular season,19,2019-02-25,Dynamo Kyiv,Zorya Luhansk,5,0,1.0
2018-2019,Regular season,19,2019-02-25,Shakhtar,FC Oleksandriya,2,0,1.0
2018-2019,Regular season,20,2019-03-02,Desna Chernihiv,Dynamo Kyiv,1,2,0.0
2018-2019,Regular season,20,2019-03-02,Chornomorets,Shakhtar,0,1,0.0
2018-2019,Regular season,20,2019-03-03,Zorya Luhansk,Vorskla Poltava,3,0,1.0
2018-2019,Regular season,20,2019-03-03,Olimpik Donetsk,Arsenal-Kyiv,0,1,0.0
2018-2019,Regular season,20,2019-03-03,Karpaty Lviv,FC Lviv,0,1,0.0
2018-2019,Regular season,20,2019-03-03,FC Oleksandriya,FC Mariupol,1,1,0.5
2018-2019,Regular season,21,2019-03-09,FC Mariupol,Chornomorets,0,0,0.5
2018-2019,Regular season,21,2019-03-09,Vorskla Poltava,Desna Chernihiv,0,0,0.5
2018-2019,Regular season,21,2019-03-09,FC Lviv,Zorya Luhansk,0,0,0.5
2018-2019,Regular season,21,2019-03-10,Shakhtar,Karpaty Lviv,5,0,1.0
2018-2019,Regular season,21,2019-03-10,Dynamo Kyiv,Arsenal-Kyiv,4,0,1.0
2018-2019,Regular season,21,2019-03-10,FC Oleksandriya,Olimpik Donetsk,1,1,0.5
2018-2019,Regular season,22,2019-03-16,Chornomorets,FC Oleksandriya,0,3,0.0
2018-2019,Regular season,22,2019-03-16,Zorya Luhansk,Shakhtar,0,1,0.0
2018-2019,Regular season,22,2019-03-17,Desna Chernihiv,FC Lviv,0,1,0.0
2018-2019,Regular season,22,2019-03-17,Karpaty Lviv,FC Mariupol,1,1,0.5
2018-2019,Regular season,22,2019-03-17,Olimpik Donetsk,Dynamo Kyiv,1,2,0.0
2018-2019,Regular season,22,2019-03-18,Arsenal-Kyiv,Vorskla Poltava,2,2,0.5
2018-2019,Relegation round,1,2019-04-02,Karpaty Lviv,Vorskla Poltava,4,0,1.0
2018-2019,Championship round,1,2019-04-03,FC Oleksandriya,Shakhtar,0,1,0.0
2018-2019,Championship round,1,2019-04-03,Zorya Luhansk,Dynamo Kyiv,2,3,0.0
2018-2019,Championship round,1,2019-04-03,FC Lviv,FC Mariupol,2,3,0.0
2018-2019,Relegation round,1,2019-04-06,Olimpik Donetsk,Desna Chernihiv,0,2,0.0
2018-2019,Relegation round,1,2019-04-06,Chornomorets,Arsenal-Kyiv,1,3,0.0
2018-2019,Championship round,2,2019-04-13,FC Mariupol,Dynamo Kyiv,0,1,0.0
2018-2019,Championship round,2,2019-04-13,Shakhtar,Zorya Luhansk,3,0,1.0
2018-2019,Championship round,2,2019-04-13,FC Lviv,FC Oleksandriya,1,2,0.0
2018-2019,Relegation round,2,2019-04-14,Desna Chernihiv,Karpaty Lviv,2,1,1.0
2018-2019,Relegation round,2,2019-04-14,Arsenal-Kyiv,Vorskla Poltava,1,0,1.0
2018-2019,Relegation round,2,2019-04-14,Chornomorets,Olimpik Donetsk,1,1,0.5
2018-2019,Relegation round,3,2019-04-23,Olimpik Donetsk,Arsenal-Kyiv,2,0,1.0
2018-2019,Relegation round,3,2019-04-23,Karpaty Lviv,Chornomorets,0,0,0.5
2018-2019,Relegation round,3,2019-04-23,Vorskla Poltava,Desna Chernihiv,3,3,0.5
2018-2019,Championship round,3,2019-04-24,FC Oleksandriya,FC Mariupol,2,1,1.0
2018-2019,Championship round,3,2019-04-24,Zorya Luhansk,FC Lviv,2,1,1.0
2018-2019,Championship round,3,2019-04-24,Dynamo Kyiv,Shakhtar,0,0,0.5
2018-2019,Relegation round,4,2019-04-27,Chornomorets,Vorskla Poltava,1,2,0.0
2018-2019,Relegation round,4,2019-04-27,Olimpik Donetsk,Karpaty Lviv,3,2,1.0
2018-2019,Championship round,4,2019-04-28,FC Mariupol,Shakhtar,0,1,0.0
