Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,1,2020-08-21,Olimpik Donetsk,Dynamo Kyiv,1,4,0.0
2020-2021,1,2020-08-21,Shakhtar,FK Kolos,3,1,1.0
2020-2021,1,2020-08-22,Desna Chernihiv,Zorya Luhansk,3,1,1.0
2020-2021,1,2020-08-22,FC Oleksandriya,FC Mariupol,4,1,1.0
2020-2021,1,2020-08-23,FK Inhulets,SK Dnipro-1,1,1,0.5
2020-2021,1,2020-08-23,Vorskla Poltava,Рух,5,2,1.0
2020-2021,2,2020-09-11,Dynamo Kyiv,Desna Chernihiv,0,0,0.5
2020-2021,2,2020-09-12,SK Dnipro-1,Olimpik Donetsk,1,3,0.0
2020-2021,2,2020-09-12,FK Kolos,FC Lviv,4,0,1.0
2020-2021,2,2020-09-13,FK Mynai,FC Oleksandriya,1,0,1.0
2020-2021,2,2020-09-13,Zorya Luhansk,FC Mariupol,0,1,0.0
2020-2021,2,2020-09-13,Vorskla Poltava,FK Inhulets,2,0,1.0
2020-2021,3,2020-09-18,SK Dnipro-1,FC Mariupol,1,2,0.0
2020-2021,3,2020-09-19,FC Oleksandriya,Vorskla Poltava,0,2,0.0
2020-2021,3,2020-09-19,FK Inhulets,Desna Chernihiv,1,1,0.5
2020-2021,3,2020-09-19,Dynamo Kyiv,FC Lviv,3,1,1.0
2020-2021,3,2020-09-20,Olimpik Donetsk,FK Mynai,3,0,1.0
2020-2021,3,2020-09-20,Zorya Luhansk,Shakhtar,2,2,0.5
2020-2021,3,2020-09-20,Рух,FK Kolos,1,2,0.0
2020-2021,2,2020-09-23,Рух,Shakhtar,1,1,0.5
2020-2021,4,2020-09-26,FK Mynai,Dynamo Kyiv,0,4,0.0
2020-2021,4,2020-09-26,Vorskla Poltava,FC Mariupol,0,0,0.5
2020-2021,4,2020-09-26,FC Oleksandriya,SK Dnipro-1,4,1,1.0
2020-2021,4,2020-09-27,FC Lviv,Zorya Luhansk,0,5,0.0
2020-2021,4,2020-09-27,Shakhtar,Olimpik Donetsk,2,0,1.0
2020-2021,4,2020-09-27,FK Kolos,FK Inhulets,0,0,0.5
2020-2021,4,2020-09-27,Desna Chernihiv,Рух,3,1,1.0
2020-2021,5,2020-10-03,SK Dnipro-1,Vorskla Poltava,2,2,0.5
2020-2021,5,2020-10-03,Рух,FC Lviv,0,0,0.5
