Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,1,2021-07-23,FC Lviv,FC Mariupol,1.0,1.0,0.5
2021-2022,1,2021-07-24,Veres Rivne,FK Kolos,0.0,0.0,0.5
2021-2022,1,2021-07-24,Shakhtar,FK Inhulets,2.0,1.0,1.0
2021-2022,1,2021-07-25,FK Metalist 1925 Kharkiv,Рух,2.0,1.0,1.0
2021-2022,1,2021-07-25,Desna Chernihiv,Chornomorets Odesa,3.0,0.0,1.0
2021-2022,1,2021-07-25,Zorya Luhansk,FC Oleksandriya,0.0,1.0,0.0
2021-2022,1,2021-07-26,Vorskla Poltava,SK Dnipro-1,2.0,2.0,0.5
2021-2022,2,2021-07-30,FC Lviv,Shakhtar,0.0,3.0,0.0
2021-2022,2,2021-07-30,FK Kolos,FK Metalist 1925 Kharkiv,1.0,0.0,1.0
2021-2022,2,2021-07-31,FK Mynai,FC Oleksandriya,1.0,0.0,1.0
2021-2022,2,2021-07-31,Chornomorets Odesa,SK Dnipro-1,0.0,3.0,0.0
2021-2022,2,2021-08-01,FC Mariupol,Desna Chernihiv,1.0,2.0,0.0
2021-2022,2,2021-08-01,Dynamo Kyiv,Veres Rivne,4.0,0.0,1.0
2021-2022,2,2021-08-01,Vorskla Poltava,Рух,2.0,0.0,1.0
2021-2022,2,2021-08-02,FK Inhulets,Zorya Luhansk,1.0,5.0,0.0
2021-2022,3,2021-08-06,FK Metalist 1925 Kharkiv,Chornomorets Odesa,3.0,2.0,1.0
2021-2022,3,2021-08-07,Рух,Veres Rivne,2.0,1.0,1.0
2021-2022,3,2021-08-07,SK Dnipro-1,FC Mariupol,2.0,1.0,1.0
2021-2022,3,2021-08-07,Shakhtar,FC Oleksandriya,1.0,2.0,0.0
2021-2022,3,2021-08-08,Vorskla Poltava,FC Lviv,4.0,1.0,1.0
2021-2022,3,2021-08-08,Zorya Luhansk,Dynamo Kyiv,1.0,2.0,0.0
2021-2022,3,2021-08-09,Desna Chernihiv,FK Inhulets,2.0,0.0,1.0
2021-2022,1,2021-08-11,Dynamo Kyiv,FK Mynai,2.0,0.0,1.0
2021-2022,4,2021-08-13,Shakhtar,FK Metalist 1925 Kharkiv,2.0,0.0,1.0
2021-2022,4,2021-08-14,Veres Rivne,Vorskla Poltava,1.0,1.0,0.5
2021-2022,4,2021-08-14,Zorya Luhansk,FK Mynai,1.0,1.0,0.5
2021-2022,4,2021-08-14,Desna Chernihiv,SK Dnipro-1,2.0,1.0,1.0
2021-2022,4,2021-08-15,FK Kolos,Рух,1.0,1.0,0.5
2021-2022,4,2021-08-15,FC Lviv,FC Oleksandriya,1.0,1.0,0.5
2021-2022,4,2021-08-16,FC Mariupol,Chornomorets Odesa,2.0,3.0,0.0
2021-2022,4,2021-08-18,FK Inhulets,Dynamo Kyiv,1.0,1.0,0.5
2021-2022,5,2021-08-20,Vorskla Poltava,FK Metalist 1925 Kharkiv,2.0,0.0,1.0
2021-2022,5,2021-08-21,Veres Rivne,FK Mynai,1.0,0.0,1.0
2021-2022,5,2021-08-21,Chornomorets Odesa,Shakhtar,0.0,3.0,0.0
2021-2022,5,2021-08-21,SK Dnipro-1,Рух,2.0,0.0,1.0
2021-2022,5,2021-08-22,FC Mariupol,Zorya Luhansk,3.0,4.0,0.0
2021-2022,5,2021-08-22,FK Kolos,FC Oleksandriya,0.0,1.0,0.0
2021-2022,5,2021-08-22,Dynamo Kyiv,Desna Chernihiv,4.0,0.0,1.0
2021-2022,5,2021-08-23,FC Lviv,FK Inhulets,1.0,2.0,0.0
2021-2022,6,2021-08-27,Chornomorets Odesa,FC Oleksandriya,2.0,2.0,0.5
2021-2022,6,2021-08-28,FK Inhulets,FC Mariupol,3.0,0.0,1.0
2021-2022,6,2021-08-28,FK Metalist 1925 Kharkiv,SK Dnipro-1,1.0,2.0,0.0
2021-2022,6,2021-08-28,Dynamo Kyiv,FK Kolos,7.0,0.0,1.0
2021-2022,6,2021-08-29,Desna Chernihiv,Veres Rivne,0.0,4.0,0.0
2021-2022,6,2021-08-29,FK Mynai,Shakhtar,1.0,1.0,0.5
2021-2022,6,2021-08-29,Рух,FC Lviv,1.0,0.0,1.0
2021-2022,6,2021-08-29,Zorya Luhansk,Vorskla Poltava,1.0,0.0,1.0
2021-2022,7,2021-09-10,FC Oleksandriya,FK Inhulets,1.0,0.0,1.0
2021-2022,7,2021-09-11,Рух,Zorya Luhansk,1.0,1.0,0.5
2021-2022,7,2021-09-11,FK Metalist 1925 Kharkiv,Dynamo Kyiv,0.0,2.0,0.0
2021-2022,7,2021-09-11,Shakhtar,SK Dnipro-1,2.0,0.0,1.0
2021-2022,7,2021-09-12,FK Mynai,Chornomorets Odesa,2.0,2.0,0.5
2021-2022,7,2021-09-12,FK Kolos,FC Mariupol,1.0,3.0,0.0
2021-2022,7,2021-09-12,Vorskla Poltava,Desna Chernihiv,2.0,2.0,0.5
2021-2022,7,2021-09-13,Veres Rivne,FC Lviv,1.0,0.0,1.0
2021-2022,8,2021-09-17,Desna Chernihiv,Рух,1.0,0.0,1.0
2021-2022,8,2021-09-18,FK Inhulets,FK Kolos,0.0,2.0,0.0
2021-2022,8,2021-09-18,SK Dnipro-1,Veres Rivne,1.0,0.0,1.0
2021-2022,8,2021-09-18,FC Mariupol,Shakhtar,0.0,5.0,0.0
2021-2022,8,2021-09-18,Dynamo Kyiv,FC Oleksandriya,1.0,0.0,1.0
2021-2022,8,2021-09-19,Vorskla Poltava,FK Mynai,2.0,0.0,1.0
